type	pathology_file_id	file_name	data_category	file_type	file_description	file_size	md5sum	file_mapping_level	file_access	acl	authz	file_url	dcf_indexd_guid	image_modality	license	magnification	fixation_embedding_method	staining_method	deidentification_method	percent_tumor	percent_necrosis	slim_url	crdc_id	id	sample.id
pathology_file	ec71487a-6edf-4f15-969e-846d5e51e2f4	ec71487a-6edf-4f15-969e-846d5e51e2f4.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316626	bdc31fff0d0b4bc5e904a70346ffe670	Sample	Open	['*']	['/open']	s3://idc-open-data/58b06fb8-3db8-406e-82be-52ccb33270c7/ec71487a-6edf-4f15-969e-846d5e51e2f4.dcm	dg.4DFC/599f3ca4-6c29-11ee-b8cf-c3aa3c2e5901	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					03a728d1-bd41-54d4-81e7-b354fde5fb05	ca18875f-bd35-5ef5-ac99-b11b7e270c7e
pathology_file	e97a85ca-0532-438b-99b6-e5f1a1c78a99	e97a85ca-0532-438b-99b6-e5f1a1c78a99.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316662	9fdafd780e1f056741676144783a498e	Sample	Open	['*']	['/open']	s3://idc-open-data/e22a3a63-8775-451b-b406-91c8200dcee0/e97a85ca-0532-438b-99b6-e5f1a1c78a99.dcm	dg.4DFC/58a63b54-6c29-11ee-a4b0-b7bf0d3f35ad	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					03dd1a64-41c7-5b7a-82e2-117e911ff7f7	bb2623e5-9d81-5b92-94eb-1b09c04a3768
pathology_file	8ac3076c-52d1-42bf-a0e9-35c8353dfd1a	8ac3076c-52d1-42bf-a0e9-35c8353dfd1a.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	7054961944	1df73b15aaba43fa9f419ccae014d4d8	Sample	Open	['*']	['/open']	s3://idc-open-data/ea47334e-d5af-4a5a-9432-644ac1405cec/8ac3076c-52d1-42bf-a0e9-35c8353dfd1a.dcm	dg.4DFC/587fd4f0-6c29-11ee-a85e-cb65a1cdc70c	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					03fcd108-38fe-5d75-b98c-fdb686c150e8	fa8a5a0d-ca9e-51ba-a82a-59cfcea70f0e
pathology_file	c8932926-ef83-47d1-b66c-e8e32991c1a3	c8932926-ef83-47d1-b66c-e8e32991c1a3.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3906198	4d27266c94abe234923e115b951781fc	Sample	Open	['*']	['/open']	s3://idc-open-data/4e9a41cc-34db-4c94-9d22-40614946b546/c8932926-ef83-47d1-b66c-e8e32991c1a3.dcm	dg.4DFC/58d4c15e-6c29-11ee-b796-3ba53c5b227f	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					04107553-7c22-5589-9e68-57f777ba373f	af907528-857c-55c1-9a23-23a33d40a587
pathology_file	f064b36f-0a09-44b2-ae78-74ac1fe29097	f064b36f-0a09-44b2-ae78-74ac1fe29097.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	9875632	aa5311bd112f9a57c9443827b9543195	Sample	Open	['*']	['/open']	s3://idc-open-data/2039b82d-5e9f-4b0f-be98-3e20eb9f2ecc/f064b36f-0a09-44b2-ae78-74ac1fe29097.dcm	dg.4DFC/59f8ab22-6c29-11ee-81fc-b7d3ceafad72	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					0424e9cf-476a-56d6-b69e-ad66c5de62df	5d3360ae-e394-52be-ad08-fcdf804c5c44
pathology_file	2d35c954-0181-4017-ba80-9794280eb6a2	2d35c954-0181-4017-ba80-9794280eb6a2.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	16770129210	9bbecf195cd031193b319f2eae86f4e4	Sample	Open	['*']	['/open']	s3://idc-open-data/3cdda7ad-c9da-4da4-b1f2-7a3d64ab541b/2d35c954-0181-4017-ba80-9794280eb6a2.dcm	dg.4DFC/5888d2da-6c29-11ee-b9aa-0b01f7430957	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					04267b4a-563b-5ba9-b9af-3677f63eb3ce	2b4d3eb8-e0e9-53b5-9daf-dd6307e3b659
pathology_file	bada3099-eaa8-4029-8a90-963c089bdc38	bada3099-eaa8-4029-8a90-963c089bdc38.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	1125201286	450dd20f7ddb2ffd4f67ad11ed9c318e	Sample	Open	['*']	['/open']	s3://idc-open-data/a7396a90-caf5-4c87-85ba-f3c70c3d2948/bada3099-eaa8-4029-8a90-963c089bdc38.dcm	dg.4DFC/59d43080-6c29-11ee-b5f6-37c38baf49bf	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					042f76dd-97d0-5351-b197-a4342adbdfd4	0ff896f4-06ad-54ac-8b39-55a9e88ff108
pathology_file	c6599149-3419-4376-9b2d-36a2bfaa67ec	c6599149-3419-4376-9b2d-36a2bfaa67ec.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	877488280	c8697a66d9ec4bcd11e6f1a3c0c44fad	Sample	Open	['*']	['/open']	s3://idc-open-data/78c0abb9-4258-450b-93a8-a960b20d61ad/c6599149-3419-4376-9b2d-36a2bfaa67ec.dcm	dg.4DFC/596f7c58-6c29-11ee-a93d-1f3e6aeaef67	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					043068d8-8c93-5e49-aa9f-ac6dc03b8feb	05db00c4-5aa3-5a75-8e15-925c8523f519
pathology_file	1b16537b-b6af-478b-b183-12907b2ab785	1b16537b-b6af-478b-b183-12907b2ab785.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213450	4915d889abe26f77b900790dd5cb9d60	Sample	Open	['*']	['/open']	s3://idc-open-data/d7c86151-0558-4caf-84da-8b954442d37a/1b16537b-b6af-478b-b183-12907b2ab785.dcm	dg.4DFC/5913d39e-6c29-11ee-a0df-17041f2e09fa	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					04595cad-841c-5698-9caf-58529e909670	43adf3b5-2e89-5127-a83c-e4f9b339af34
pathology_file	3c4c1b9a-8086-46fc-b8c0-efa1ac512e33	3c4c1b9a-8086-46fc-b8c0-efa1ac512e33.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2131874	548e71e6c79e1aec23dc32d15f964191	Sample	Open	['*']	['/open']	s3://idc-open-data/721ea2a1-f247-48b2-96ad-7c2b37a83c66/3c4c1b9a-8086-46fc-b8c0-efa1ac512e33.dcm	dg.4DFC/59fef824-6c29-11ee-92ea-fbd14f371c7d	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					046a1258-6ce1-50f5-80ce-e6ecff62d26a	700839ea-70ae-58b0-a1c4-aa9c201869e7
pathology_file	1d1c5e4b-483c-4840-9d3d-b139c0b9043a	1d1c5e4b-483c-4840-9d3d-b139c0b9043a.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	320254980	901d4010646e6f8958635cdf60d83fd8	Sample	Open	['*']	['/open']	s3://idc-open-data/73d8343e-999d-417d-82b1-2ff83b0e6648/1d1c5e4b-483c-4840-9d3d-b139c0b9043a.dcm	dg.4DFC/59b6b7e4-6c29-11ee-8e4e-6b08ee38152c	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					04b47941-a459-5065-9027-aba79dbb2304	eb52274a-69d0-5ed1-9c38-8fef76678157
pathology_file	0984df61-925f-4047-b7d1-06e7b5952dec	0984df61-925f-4047-b7d1-06e7b5952dec.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213434	4683bad808eddfc1c4614c68bcdcb8a6	Sample	Open	['*']	['/open']	s3://idc-open-data/b27a090b-0636-459f-911c-85c7b8ad4cc8/0984df61-925f-4047-b7d1-06e7b5952dec.dcm	dg.4DFC/58e6e5d2-6c29-11ee-81ff-af3c1e2cf8a2	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					04bd3ff1-1023-5534-8159-e22d54355ebd	83a030d5-127d-5c29-8ba3-2f9b4ed2f0e4
pathology_file	52ec0668-f086-4510-afee-f1f470512efc	52ec0668-f086-4510-afee-f1f470512efc.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	14736757896	0dfdf4f6363df440ac0f1e481475a709	Sample	Open	['*']	['/open']	s3://idc-open-data/33087e90-a244-4a08-b19f-0f33b9d78373/52ec0668-f086-4510-afee-f1f470512efc.dcm	dg.4DFC/598feb46-6c29-11ee-8a6d-176d8ba757ff	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					04e4532f-3baf-58ed-b41a-8ef815b21714	32f60404-c09b-5033-9ad7-e0e349dae882
pathology_file	58320a93-f238-4f32-a413-cb33c6b0c596	58320a93-f238-4f32-a413-cb33c6b0c596.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	57268846	cbb305430f4c2b9e746bc450e8e14ff4	Sample	Open	['*']	['/open']	s3://idc-open-data/476b5fbe-e61c-4b58-a721-9cbc324949f2/58320a93-f238-4f32-a413-cb33c6b0c596.dcm	dg.4DFC/594a2908-6c29-11ee-811f-8776182b24d3	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					04ffbe1d-83ff-5495-8a36-00899e2e9974	a3a4aef9-e7b9-5cac-b25f-fa547514ac88
pathology_file	59296825-f457-4187-962f-fb94903a4fa4	59296825-f457-4187-962f-fb94903a4fa4.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213448	32b3e3962af25e576bde422da4e1bc8e	Sample	Open	['*']	['/open']	s3://idc-open-data/58805f85-28de-4c8a-b6a8-8fcbc7b1680a/59296825-f457-4187-962f-fb94903a4fa4.dcm	dg.4DFC/592fbc1c-6c29-11ee-9544-7f70477850b3	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					050c1846-b8fb-5417-a616-cfc60192c45e	e6727b38-9555-50cd-a481-ba6b4be5c1e5
pathology_file	0a065ee1-2d08-4d5c-bc9e-c29f0a3a364b	0a065ee1-2d08-4d5c-bc9e-c29f0a3a364b.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316628	cb04d9b40de8b57efaa2ce70f411108d	Sample	Open	['*']	['/open']	s3://idc-open-data/8e92d0cb-1433-4146-bfce-6f5add718c3d/0a065ee1-2d08-4d5c-bc9e-c29f0a3a364b.dcm	dg.4DFC/5973f5d0-6c29-11ee-9964-ef6bef47eeb9	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					050eb73a-9db2-548f-9217-66b925f130ec	b07824af-3322-5d8e-bf55-4d17c775de89
pathology_file	a70cc0c4-37a2-4848-98cd-0b76dd8b3ad4	a70cc0c4-37a2-4848-98cd-0b76dd8b3ad4.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	7244696	8bc5ba2bb4bc502e8860a01491a278bc	Sample	Open	['*']	['/open']	s3://idc-open-data/a1676ae2-6a7f-41f5-b356-db70f078eaad/a70cc0c4-37a2-4848-98cd-0b76dd8b3ad4.dcm	dg.4DFC/59c6eb28-6c29-11ee-b227-bfd9499468f7	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					054323e2-5580-54db-8a4f-3c8477c8d007	8ab6a792-913f-578e-8c88-b73e9d370228
pathology_file	5d79aaa4-e899-4a5b-9740-db3426efea6c	5d79aaa4-e899-4a5b-9740-db3426efea6c.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	94266926	7612f2cc2694e0483b085ee14eb254ec	Sample	Open	['*']	['/open']	s3://idc-open-data/50df991a-bf97-4952-844c-6d1cab0fcfa6/5d79aaa4-e899-4a5b-9740-db3426efea6c.dcm	dg.4DFC/59320bde-6c29-11ee-8586-77aec01017e4	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					054563d2-fbdd-55e1-9691-2e3e790f4149	0c5a4416-1e9d-5b05-9bff-f0194d35785c
pathology_file	db12a59c-bff5-4ae0-b8a3-7c82db981fa4	db12a59c-bff5-4ae0-b8a3-7c82db981fa4.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	43478624	e4a4c4cb8bd0f4980d8a656b5bfb8fb3	Sample	Open	['*']	['/open']	s3://idc-open-data/65245b84-04dc-49e4-afb0-0cca5c65c6df/db12a59c-bff5-4ae0-b8a3-7c82db981fa4.dcm	dg.4DFC/5901b72c-6c29-11ee-ac01-0fabe4be3194	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					055abd7c-9aed-50cd-bff7-cb1f0e5a091c	02958271-cc96-5d11-847c-e19ee06ede39
pathology_file	fdde93a0-e4c8-461b-9ef6-c8ff51b2bdad	fdde93a0-e4c8-461b-9ef6-c8ff51b2bdad.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	620872010	f03554045076e6e10325bf210c91911d	Sample	Open	['*']	['/open']	s3://idc-open-data/2c6b51b9-afb5-46ec-a89e-31b91ceaf8ba/fdde93a0-e4c8-461b-9ef6-c8ff51b2bdad.dcm	dg.4DFC/5990f0e0-6c29-11ee-8015-7f5948c2a827	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					0562f9d1-523c-5d82-a50d-16ca23bdf1c7	2738498f-cba9-5774-b497-9db80fc10521
pathology_file	e400729b-1f21-482d-a8f3-d307846c7733	e400729b-1f21-482d-a8f3-d307846c7733.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	41255442	e2ef8e946e03b1d0cbed10d6937091e6	Sample	Open	['*']	['/open']	s3://idc-open-data/c48c9cb9-8995-429c-a06e-ba320fdc8ea6/e400729b-1f21-482d-a8f3-d307846c7733.dcm	dg.4DFC/5883d6a4-6c29-11ee-93fd-6b7bde4b74fc	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					05715f28-43ff-57cc-975c-6b422bd3fa94	bba8ab78-d0a4-515b-ae7f-c060fe4605ce
pathology_file	fede9dd7-d734-4288-9030-7eae452358f3	fede9dd7-d734-4288-9030-7eae452358f3.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2849318	3a8a675f3aa58a982653852e277e1023	Sample	Open	['*']	['/open']	s3://idc-open-data/269ac0ed-c228-4905-8065-eb731829bfbf/fede9dd7-d734-4288-9030-7eae452358f3.dcm	dg.4DFC/5984a4e8-6c29-11ee-8ca7-d7fa3e8b0b33	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					0581811b-12c4-5eea-9d67-ef81342837a8	e0260586-bd45-51a7-a4fa-6ff5589dbf8b
pathology_file	33f2fcaf-478f-447d-97ba-e381b29f81c7	33f2fcaf-478f-447d-97ba-e381b29f81c7.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316624	46d2be9b0d9dc636d31572ecffcaa45f	Sample	Open	['*']	['/open']	s3://idc-open-data/6b37fb60-742f-4701-891f-61235e4909bb/33f2fcaf-478f-447d-97ba-e381b29f81c7.dcm	dg.4DFC/59d94f20-6c29-11ee-878d-7b7c0b7cddca	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					059046e0-8b9c-5691-9a14-45dcb074d9d0	89afc66f-83c8-5ff0-a80c-b13b730a6163
pathology_file	1bff3711-7b3f-45cf-8302-edd7c2fc7cb6	1bff3711-7b3f-45cf-8302-edd7c2fc7cb6.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2564132	e39baa06d73a8f57855f6a08c81f867c	Sample	Open	['*']	['/open']	s3://idc-open-data/984e413a-0717-410d-8272-de30168642b4/1bff3711-7b3f-45cf-8302-edd7c2fc7cb6.dcm	dg.4DFC/58e8b09c-6c29-11ee-9280-877a77df2451	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					05b58162-0b8d-5d32-b98d-d544b993d221	77f26c9f-aa51-598e-a558-e5495b5e9a1e
pathology_file	b32f6250-aa3c-4cfa-8f53-cd2eff8229cf	b32f6250-aa3c-4cfa-8f53-cd2eff8229cf.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316528	0cb1313cfe993e97c20aff77b7738dde	Sample	Open	['*']	['/open']	s3://idc-open-data/3ba4fb20-3588-405b-98d3-8a4d42c9eb98/b32f6250-aa3c-4cfa-8f53-cd2eff8229cf.dcm	dg.4DFC/58a73f36-6c29-11ee-b2b4-cb19c939cf68	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					05c70591-1311-5caf-b3ce-7f73fc7ec7cf	a0cdc139-d1a0-5be5-93dd-a9684c8375dc
pathology_file	2bbda6e1-6819-43e5-aa4e-1c368b38c007	2bbda6e1-6819-43e5-aa4e-1c368b38c007.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316624	1a47d9b1d84646b32bd01a0249507e78	Sample	Open	['*']	['/open']	s3://idc-open-data/d8e59425-48c5-4522-af91-6e4f1973c127/2bbda6e1-6819-43e5-aa4e-1c368b38c007.dcm	dg.4DFC/59a06840-6c29-11ee-b138-afd043645bda	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					05d63e8a-6751-538d-a5df-235a216c934a	ee9eaff2-6967-54bc-9b87-4aa4942ab367
pathology_file	4ecaa42c-752b-4db9-a5a2-d4cde5b9891a	4ecaa42c-752b-4db9-a5a2-d4cde5b9891a.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	259870188	75d45c0c20bccf93c9a9a69135b3aadf	Sample	Open	['*']	['/open']	s3://idc-open-data/8db6529f-b02c-47e4-8ac8-c1f53e6765e7/4ecaa42c-752b-4db9-a5a2-d4cde5b9891a.dcm	dg.4DFC/59f1113c-6c29-11ee-ba03-4b4cbd8b26f4	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					05df9f70-161c-5b9c-a88a-6f77228b6c0e	0ce6409c-2e3d-5f29-aace-acf72a79a28a
pathology_file	86e2790f-f70b-4cb7-b979-b83c8c4f56cc	86e2790f-f70b-4cb7-b979-b83c8c4f56cc.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	1626829218	40aef0434d1d23a77304049477906e38	Sample	Open	['*']	['/open']	s3://idc-open-data/c4be201b-47ec-45da-a58b-5d5c156d69cf/86e2790f-f70b-4cb7-b979-b83c8c4f56cc.dcm	dg.4DFC/58e56e46-6c29-11ee-a8b3-1b16c2a2f390	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					05e40d35-4760-5555-8a86-969c6299675e	cd1bb8d5-c004-5687-8ab0-d3966efbcbef
pathology_file	7acecea9-4b68-45a8-9df3-d0b2ddca8a32	7acecea9-4b68-45a8-9df3-d0b2ddca8a32.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316640	0d94ab3ba0e2d1cdfd4d9fe297e605a2	Sample	Open	['*']	['/open']	s3://idc-open-data/5088d573-44d9-4691-9e76-3bc263bfabb8/7acecea9-4b68-45a8-9df3-d0b2ddca8a32.dcm	dg.4DFC/593d8522-6c29-11ee-8444-03e2a83720f5	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					05fdca1d-f6d4-58a3-8fee-05f5538c9e3a	81f8ac50-b855-50f1-97a2-f81563816e4a
pathology_file	871ec71c-1183-46ba-b3a7-6422693aa9e2	871ec71c-1183-46ba-b3a7-6422693aa9e2.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	4340988	44dbc620a00029a7523fcbba31e51bbf	Sample	Open	['*']	['/open']	s3://idc-open-data/30606f69-b215-4f1b-a6ce-6ae55caad8ad/871ec71c-1183-46ba-b3a7-6422693aa9e2.dcm	dg.4DFC/59394f20-6c29-11ee-8dfb-034fdadc40d1	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					061e557b-8287-54a9-a894-cba2b2a16aee	016817fc-da47-5106-aa7a-c307f2c63748
pathology_file	90e0af68-ee33-4b28-9e2b-08ba3f1614fd	90e0af68-ee33-4b28-9e2b-08ba3f1614fd.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	7329568	02234c45feef74d72bab27b94aab0ec9	Sample	Open	['*']	['/open']	s3://idc-open-data/bc686507-3be5-4032-b356-0cfd2b6079c5/90e0af68-ee33-4b28-9e2b-08ba3f1614fd.dcm	dg.4DFC/58956068-6c29-11ee-84fb-b33284f0659f	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					062b4535-f512-570f-b6de-4cbc09f5f72e	c249917c-e476-5c6f-bcda-ff49a4948cc0
pathology_file	39ebcc56-5f0e-48e3-af1a-679b6e630047	39ebcc56-5f0e-48e3-af1a-679b6e630047.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	4924306	4cc7e2ac1641b5228150470c66d74b5e	Sample	Open	['*']	['/open']	s3://idc-open-data/e23a254c-e8c8-4e59-8525-c9291619df6e/39ebcc56-5f0e-48e3-af1a-679b6e630047.dcm	dg.4DFC/5947bc18-6c29-11ee-a7d6-434233dbcc3b	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					066a3c60-495a-5e5e-bc09-3993e573b892	fbe6028c-8cb2-5532-bc97-1be2ffd76186
pathology_file	cf5ef807-bed5-4e78-ac35-e4032f0eb277	cf5ef807-bed5-4e78-ac35-e4032f0eb277.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213582	5811c9857d3cf2aaa31c53f9b8aa8e44	Sample	Open	['*']	['/open']	s3://idc-open-data/03feb063-f663-4a5d-8c13-a2d98c89387f/cf5ef807-bed5-4e78-ac35-e4032f0eb277.dcm	dg.4DFC/5926be32-6c29-11ee-abbf-3fc6a6b9b0b2	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					066c29a5-aed1-530d-a787-01c4088c47bc	9fcdf32c-7671-57ba-9926-138f630ca0ff
pathology_file	6ee90fdb-f3ce-42fd-b292-3690042cf6fa	6ee90fdb-f3ce-42fd-b292-3690042cf6fa.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	1054381602	08f46b7b9d2520d391b80e7a61975310	Sample	Open	['*']	['/open']	s3://idc-open-data/5dd79d76-5e54-49c7-a561-02455c8d6f28/6ee90fdb-f3ce-42fd-b292-3690042cf6fa.dcm	dg.4DFC/59c70eaa-6c29-11ee-883e-e7f342cd06db	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					0698815f-afa5-58c1-a555-0bbffa6980bb	8ab6a792-913f-578e-8c88-b73e9d370228
pathology_file	cd8cdacd-08e4-4fa0-a965-51f8d5215d46	cd8cdacd-08e4-4fa0-a965-51f8d5215d46.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	15369678	02b7f3cf56dbc43b012eace7b65892d6	Sample	Open	['*']	['/open']	s3://idc-open-data/a7c03226-1fe4-4b26-9c81-acb17a70b40b/cd8cdacd-08e4-4fa0-a965-51f8d5215d46.dcm	dg.4DFC/59a6d20c-6c29-11ee-aff0-63cc63550fde	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					06a9bf7e-22dc-5fda-a96b-317df75e21bb	9e84b14b-1d39-581e-9c0e-8999882320d9
pathology_file	c88ea208-4eaa-4985-8cb0-1abc802ddfbc	c88ea208-4eaa-4985-8cb0-1abc802ddfbc.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	12537026	2947526bb4a85a221522b005622ff605	Sample	Open	['*']	['/open']	s3://idc-open-data/5c756370-c480-46b4-82df-7d31e3ced42d/c88ea208-4eaa-4985-8cb0-1abc802ddfbc.dcm	dg.4DFC/595d8d68-6c29-11ee-86b9-0b5af6f12afc	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					06b09c5f-d8b2-52db-b354-0623c7809ad0	1d83aac7-d952-5d78-81e2-913f8c19ba2c
pathology_file	5e948995-8763-4e1b-885a-31270e8545b0	5e948995-8763-4e1b-885a-31270e8545b0.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316626	ecaad0d07d517b497abd9dbcd51d8dfe	Sample	Open	['*']	['/open']	s3://idc-open-data/3442a07b-0cd2-4f2c-9ad8-72b804d3cc23/5e948995-8763-4e1b-885a-31270e8545b0.dcm	dg.4DFC/592de19e-6c29-11ee-8f2b-13c1cbeb7e7f	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					06bb95b1-734d-5740-bd8e-49f354a982f8	e07adcbb-22de-5605-b47d-17e9c2916d38
pathology_file	4788a9de-4945-4c3c-8e87-ca8a94db0245	4788a9de-4945-4c3c-8e87-ca8a94db0245.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316634	211bf5ffbd9650f532dfd18c83a8a66b	Sample	Open	['*']	['/open']	s3://idc-open-data/e75a8fad-e968-4361-a1fb-7696e81adaed/4788a9de-4945-4c3c-8e87-ca8a94db0245.dcm	dg.4DFC/59c2a0fe-6c29-11ee-99a6-b3941d412e34	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					06d162e1-4f7c-5d28-b23f-5fbbeb9d5062	a885163b-92b0-5949-94f0-e62a5379ea3c
pathology_file	76d9bfd9-6dd7-4de4-b993-add5f4b9a6df	76d9bfd9-6dd7-4de4-b993-add5f4b9a6df.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316624	d346a7d64c79201842f9f72d6590d184	Sample	Open	['*']	['/open']	s3://idc-open-data/99e8d1cb-2d4e-4658-b7b6-ba44324bc95c/76d9bfd9-6dd7-4de4-b993-add5f4b9a6df.dcm	dg.4DFC/595912c4-6c29-11ee-a0c5-c365b77f7692	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					06d99e4c-a904-5f3e-a323-69b895c78156	8da100db-33c2-5918-a83b-0226c72f64e2
pathology_file	8357b01b-9a41-4b98-bc77-6317681b1cf3	8357b01b-9a41-4b98-bc77-6317681b1cf3.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213580	a7e45f9236273f7183bcea3bbda00f0f	Sample	Open	['*']	['/open']	s3://idc-open-data/ff42db49-36b5-417b-b05f-d120e1ef137b/8357b01b-9a41-4b98-bc77-6317681b1cf3.dcm	dg.4DFC/596d4cda-6c29-11ee-9171-2beddf5d3a3d	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					06f1162f-4785-599c-b535-c4d45282163b	a59c2662-45d1-5904-83f3-641bb7757cee
