"type"	"id"	"reference_file_id"	"file_name"	"file_type"	"file_description"	"file_category"	"file_size"	"md5sum"	"reference_file_url"	"dcf_indexd_guid"	"study.id"
"reference_file"	"12cc31c7-90e5-511a-ac4c-c88d611f472b"	"8291c960-c909-40d4-885f-399bb4d2ac75"	"PBBIET.json"	"json"	"JSON file containing input source data"	"input source data"	"26845"	"4f48ce149f046545d6c6fc67cb5089c1"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIET.json"	"dg.4DFC/6eaae15e-d0a6-48d0-b566-1e57d55cb36d"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"2aad1f9a-f04e-5cd6-841e-288bfba5dfee"	"6d288eaa-19f1-421d-89fd-58362cc69c9a"	"PBBIFL.json"	"json"	"JSON file containing input source data"	"input source data"	"7591"	"94700e0a5ebc02f7d8dbe4fb01759444"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIFL.json"	"dg.4DFC/f8da450c-a216-483a-9f10-64f0721f705d"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"949df82f-8ef8-52ef-8210-eb6f7a4c85fc"	"071061fe-0aa7-4dbb-8e34-ca4387c938c0"	"PBBIGN.json"	"json"	"JSON file containing input source data"	"input source data"	"29211"	"5ae24125eb6015062ff5ec3bdb90c696"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIGN.json"	"dg.4DFC/02ca43da-ab19-4b0d-84ae-50521b7a4429"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"ec584e48-432a-5c56-bb06-60b9de4fcfc9"	"56cf60b1-164a-4b52-8e76-3db4d669a996"	"PBBIHA.json"	"json"	"JSON file containing input source data"	"input source data"	"28451"	"d48693f3f10a50be99a6ef01c6cc927c"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIHA.json"	"dg.4DFC/63c4d462-1f0c-4a03-ae2e-c6a31a7f3fea"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"b2c535e2-4d05-56f8-93eb-97d0173ce372"	"6ed55ada-f7eb-4383-94d7-12f8dce70212"	"PBBIHD.json"	"json"	"JSON file containing input source data"	"input source data"	"7517"	"d6a2b047ab961dc4f3ef0224c0a01416"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIHD.json"	"dg.4DFC/f152101c-984f-4926-90fe-5470e002a9d6"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"b7e3a32a-959d-5d35-8c95-06b78c490299"	"d0764a14-6bdd-43c6-9415-43ec9e7bf22c"	"PBBIHJ.json"	"json"	"JSON file containing input source data"	"input source data"	"28431"	"02c7a28ed50012e299c8ed2d41ac6ac1"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIHJ.json"	"dg.4DFC/37e0a8f3-14c3-45ef-baa8-1e2075582cf4"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"1bd06a67-2d69-5680-8c8b-45fd5c401733"	"b46d71d8-c14a-4906-942a-c43bc4206588"	"PBBIIF.json"	"json"	"JSON file containing input source data"	"input source data"	"29248"	"5b68681189afb05996c5108bca4adf26"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIIF.json"	"dg.4DFC/9287ace7-1ec6-4b3c-a229-bacbdd42780b"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"50e6a293-0197-5020-8985-bab529a946c3"	"c62b364a-e3ca-4bff-91dc-4f1cf7409f92"	"PBBIIH.json"	"json"	"JSON file containing input source data"	"input source data"	"27965"	"768b97310ca4004a29f589ea5bef6e0a"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIIH.json"	"dg.4DFC/3a483e8f-eaac-4c71-9c47-5e011e360c85"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"cafe8be9-fdb4-56fa-a24b-6e726fec3da7"	"e3234c06-14ac-4b16-babc-21c18d79cc13"	"PBBIIW.json"	"json"	"JSON file containing input source data"	"input source data"	"27315"	"4f1aa9c7338c615fead60e8a481bc63b"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIIW.json"	"dg.4DFC/f3fb171b-e023-436a-b8a6-54c5c6b0c729"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"d4894d06-b3d9-5bdc-adb4-56a6c69f27ef"	"a8208334-76df-4196-a24f-43e11330112a"	"PBBIJB.json"	"json"	"JSON file containing input source data"	"input source data"	"7559"	"547564a0c0eacdf3815d1cd883f78bde"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIJB.json"	"dg.4DFC/2fbcda83-6493-49c2-851d-49fd1b38fbfa"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"11cd9dda-7cd1-5cd9-8dd0-4ec6b34d289b"	"581cb8d1-b933-476a-bbbf-197573daa47b"	"PBBIJK.json"	"json"	"JSON file containing input source data"	"input source data"	"29350"	"a5bb197babec0be1a9681f5c3054ba49"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIJK.json"	"dg.4DFC/0c1a6a71-93eb-4fe8-9651-1617c0c3b847"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"83fcffc9-ed73-50aa-8eae-7db1d10ff002"	"f211c796-c55e-4971-a2ca-99cadd8c2f7e"	"PBBIJS.json"	"json"	"JSON file containing input source data"	"input source data"	"7626"	"59d7a32555bcf43be955353e595dbc99"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIJS.json"	"dg.4DFC/87e60061-4297-4a82-a24e-3a4dadea3cc4"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"82303dc0-44b7-525f-8e0f-35637d23e94c"	"4df9bdff-4f75-48e6-b1ce-6eb481888028"	"PBBIJX.json"	"json"	"JSON file containing input source data"	"input source data"	"7638"	"e333f3522b71b37d9b4c6664817bb9a6"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIJX.json"	"dg.4DFC/89909364-308d-44db-b679-54670474d59e"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"b18f836f-3423-5f09-8dbe-381bed999519"	"abd2a3f6-c56f-4eb0-841d-0424a9c81263"	"PBBIKD.json"	"json"	"JSON file containing input source data"	"input source data"	"29351"	"df0ba8af59211bccd1e8821fb5a946d7"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIKD.json"	"dg.4DFC/e9878372-0a82-4614-a4f7-be1de7bc2ded"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"0018a715-4f94-5e50-b296-6bdf4a497ac4"	"65db1d7b-24a9-4c7b-ade5-3ee195f12d2d"	"PBBIKP.json"	"json"	"JSON file containing input source data"	"input source data"	"28469"	"f7c2054ad32a5e5b34d9c394e74202a0"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIKP.json"	"dg.4DFC/7ce2cd99-8390-41b5-9395-ff6209e40f86"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"b5774db2-9c90-5157-a8d2-935b9824f36b"	"5475ac98-d220-45ac-b371-6829f76fa8aa"	"PBBILM.json"	"json"	"JSON file containing input source data"	"input source data"	"26872"	"a06f4497b882225dff41155fc1c8de39"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBILM.json"	"dg.4DFC/4c48a19e-f74c-418e-899a-792578c588dd"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"5b8fd2bd-3f58-5861-a9c2-a00d791a4ea2"	"a43b279a-4a05-40b3-8f73-fd9004fda59c"	"PBBILN.json"	"json"	"JSON file containing input source data"	"input source data"	"27324"	"e878902b2f9a0c8eee1b4162c5176bf8"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBILN.json"	"dg.4DFC/d113f5a8-3e89-4bb2-a053-cb4b52284538"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"60da434a-2367-53ad-bd4a-61ff0b7058df"	"97356970-df7d-4e0e-9aff-0a701266ebec"	"PBBILR.json"	"json"	"JSON file containing input source data"	"input source data"	"17753"	"bd2cf2d2e2d889722fab86b2a9697830"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBILR.json"	"dg.4DFC/c70f5f54-cc28-4c74-8a71-4a8690b7a312"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"103aaa80-435e-5eb8-aab9-0dd4d75810a2"	"42c7e18f-d8fc-4df9-b394-a5d6263472e3"	"PBBILS.json"	"json"	"JSON file containing input source data"	"input source data"	"7571"	"9cef033be178b49aa5e5e6a9bbc04a3e"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBILS.json"	"dg.4DFC/ec567df8-882d-480a-838d-e163f04e02f4"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"b529debd-e987-5fa1-87db-5dcf54dba4ac"	"a25eec3c-0ae1-44a2-9bed-98344d229017"	"PBBILT.json"	"json"	"JSON file containing input source data"	"input source data"	"7527"	"3c4b7493b24318971c76c2290f385da8"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBILT.json"	"dg.4DFC/40e5ac32-6ef2-4f2a-80bb-287cb6f7f98f"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"8fd5adc7-e4da-53a7-8797-37cd523c8a81"	"a367f79c-0551-4024-bf2b-b69c4fefe72c"	"PBBIMH.json"	"json"	"JSON file containing input source data"	"input source data"	"28438"	"ac18097ccb0567edd7815169845060ab"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIMH.json"	"dg.4DFC/9c19d35c-61cf-48d8-9de9-424a497ee288"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"c8400469-a618-51ea-ad21-9331d0819e70"	"48d32343-121b-4b73-8799-685555638c4f"	"PBBIMT.json"	"json"	"JSON file containing input source data"	"input source data"	"27324"	"bd63be14ec39642594ff7b2962030730"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIMT.json"	"dg.4DFC/e0430ca6-5fc9-4275-9b3e-a04400f07d4d"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"8faa55ac-c575-57b1-8c2e-e5dcd0499197"	"3c898335-f72f-41c4-a4c4-00b135895d23"	"PBBIMV.json"	"json"	"JSON file containing input source data"	"input source data"	"7601"	"0675352e8b43a57cd26dc891a1c39cc6"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIMV.json"	"dg.4DFC/59e49e22-33cb-4e10-a8ec-f016e9ace3c4"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"3814ddfb-820e-5d8f-a78c-010045efa4ac"	"8ffc59cb-3a30-413a-9155-1986b657f1fa"	"PBBIMX.json"	"json"	"JSON file containing input source data"	"input source data"	"27980"	"a3142791a766588c61b5fb7f9c512a4c"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIMX.json"	"dg.4DFC/70a6bab0-5753-4360-bc39-07fec2441382"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"ed2f7bfd-52b7-50d9-ab86-d8067fc4752e"	"3be100a6-326c-48b4-ae8a-3a84b75cee6d"	"PBBINB.json"	"json"	"JSON file containing input source data"	"input source data"	"28461"	"f371e4abd22c4cf0308b3bffce2eb6eb"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBINB.json"	"dg.4DFC/e6816289-ef5b-4a5f-ac68-3b0f9e168547"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"36aed9ab-d92b-5b97-aa1b-722a1c4c0e33"	"1d970cfc-50fa-4baa-b710-7cb94a6136c9"	"PBBINC.json"	"json"	"JSON file containing input source data"	"input source data"	"27303"	"4ccb2cef6d8444761eeb6a56d45d2172"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBINC.json"	"dg.4DFC/48862f1e-f66d-4640-9d84-f0f67b247b96"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"561f102b-dd7c-5498-82fb-9c8da7e44d05"	"8661b515-5c64-4b8b-8c9a-f957af395dff"	"PBBINV.json"	"json"	"JSON file containing input source data"	"input source data"	"30397"	"0a0fec9582fd901c0bcf9311e541cc84"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBINV.json"	"dg.4DFC/b2ce7b0c-3519-4a6d-a68f-84063901f5cb"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"8fce5a73-58b9-5c90-b0b1-01d9595a569f"	"ac7888d8-f5b7-4c29-b591-3ad45b8869d3"	"PBBINZ.json"	"json"	"JSON file containing input source data"	"input source data"	"7537"	"1a0a61ab8ae17279c32a409d8f32647a"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBINZ.json"	"dg.4DFC/c656e139-edb3-43da-8052-2fc4f27f0291"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"35cb674a-89aa-5fc5-8da7-9ef5eccbd233"	"d765935b-11c7-4225-ae1c-8330f21c3c8f"	"PBBIPL.json"	"json"	"JSON file containing input source data"	"input source data"	"29736"	"baec157ffd76713471c9c74486ff36d0"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIPL.json"	"dg.4DFC/4018f5c1-b3df-41a7-99bf-1d75a7e54388"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"08f38399-24e3-56cb-9e51-5ceb4667fa12"	"31496382-f0a4-443b-a1f5-06e43595a3d4"	"PBBIRB.json"	"json"	"JSON file containing input source data"	"input source data"	"28852"	"c33f6c2e2884a267f2b1c2d6ba7e4155"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIRB.json"	"dg.4DFC/e938d777-c210-454b-bbf3-abd8e1e6bd66"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"a021a82e-de76-582b-9576-47a40f9c7d23"	"e334eeaf-c196-4d0b-aa6f-8e3108aaa345"	"PBBIRI.json"	"json"	"JSON file containing input source data"	"input source data"	"27293"	"2bd21e6742d89cf76181d760a8e856d0"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIRI.json"	"dg.4DFC/7ac2ace0-ba95-482f-8472-43c23bb1116d"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"595e690f-7ab7-56af-8cc3-228fe6b2ab52"	"16d7bc3b-a02a-48f4-8ccb-674418db1c4a"	"PBBIRM.json"	"json"	"JSON file containing input source data"	"input source data"	"28466"	"99f3dcf678291b3746eaeffde4e36c36"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIRM.json"	"dg.4DFC/00bebba9-9597-4d76-8e70-40206193c305"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"4ee72a89-2ebb-5317-b74b-39a0144d0810"	"d9627144-6867-4458-8d4b-9ba1907d268a"	"PBBISC.json"	"json"	"JSON file containing input source data"	"input source data"	"30592"	"9f56de8bc6ba9a4ed026b32c74089537"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBISC.json"	"dg.4DFC/57f2a50f-5c7e-40ae-bafc-47242ff77f03"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"87463394-5b12-5733-8db3-19c7587fa9c8"	"94a5a4db-9419-42ae-8432-89bf9781c0c0"	"PBBISG.json"	"json"	"JSON file containing input source data"	"input source data"	"26807"	"4f7f398c76b348635dd121159872503b"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBISG.json"	"dg.4DFC/c646ca13-e90b-468e-95b5-3aeed24310eb"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"b6009630-13b4-554a-8726-308742c2b8d5"	"a5176ac3-802b-4869-bf91-3ee6b8855e30"	"PBBISR.json"	"json"	"JSON file containing input source data"	"input source data"	"7608"	"1252fbc116e25a2164db8a77294ca8e8"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBISR.json"	"dg.4DFC/a1406280-ee16-4ffd-805e-9e4f93634596"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"d2df1261-69d7-5ed5-be00-4a354e7eace9"	"d9e43b59-029f-407f-aed9-9dde2aab12bc"	"PBBISY.json"	"json"	"JSON file containing input source data"	"input source data"	"26833"	"9bb3dac7e955d56a6f4104da769ef5a0"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBISY.json"	"dg.4DFC/0dd576f5-9589-4732-915e-1ccabf7f6d71"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"a17bf154-9d9d-5e3d-a545-6aa6eceaca8b"	"2f57d9d5-6e87-4571-8d9e-ea7ace13a39c"	"PBBITE.json"	"json"	"JSON file containing input source data"	"input source data"	"27998"	"88ea3d206733bbb6b24afc0d16db27b0"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBITE.json"	"dg.4DFC/9671a6ce-842c-4395-b1ed-d7aa5ccdc7df"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"7d63d24f-dcad-5bf0-8069-3393865610da"	"d9fa1519-1e0d-4c07-a477-c53bb0c2f615"	"PBBITF.json"	"json"	"JSON file containing input source data"	"input source data"	"7647"	"bd1bc3678beebcf231c6289dcb7a075f"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBITF.json"	"dg.4DFC/8f50b38b-4449-4ae4-b1a3-752ebe8e459a"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"c109b0a2-145d-5f41-9ca7-57ff806516bb"	"bd2fcb07-d5a2-40db-aef3-cb4973ba44e2"	"PBBIUB.json"	"json"	"JSON file containing input source data"	"input source data"	"27990"	"e3e823e90d481de1261fd0e11e70b8ca"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIUB.json"	"dg.4DFC/11dc950d-7d5c-458e-87eb-c3c97a3220a4"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"ec19e35e-5dcb-5ffc-baca-d3935dd463ca"	"9ea3f391-f073-4888-acd4-f76ad13dda12"	"PBBIUC.json"	"json"	"JSON file containing input source data"	"input source data"	"27322"	"a6e34ab354ef3b9988710c66dc189abc"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIUC.json"	"dg.4DFC/8f51b9fa-4050-4adc-987d-d77a0e8e98bf"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"ee9aef7e-af98-5681-aefb-191ee100b0d5"	"7c9d043d-1e61-40eb-b2d3-2d437393ef10"	"PBBIUN.json"	"json"	"JSON file containing input source data"	"input source data"	"31321"	"866378698611a096677e988bf376c1fd"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIUN.json"	"dg.4DFC/2472b564-561f-4353-a1a5-86fa585dada3"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"7f25bbc1-db09-5b51-a34f-b299b8157217"	"5910f1fe-9e68-44a9-8c89-95be0322d583"	"PBBIUS.json"	"json"	"JSON file containing input source data"	"input source data"	"24318"	"0830a51061de5e4ebbff5fb9300797d6"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIUS.json"	"dg.4DFC/179364fc-7e31-4cec-808e-f658bf1e61f4"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"e53889a4-4deb-5494-908e-cad731a741cf"	"e8a45dea-833d-42ee-bc70-57fe52927079"	"PBBIVA.json"	"json"	"JSON file containing input source data"	"input source data"	"27297"	"45bfbeee3eaafba2c3af97c969e114eb"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIVA.json"	"dg.4DFC/8b183ee7-704c-44f8-afa5-39b2f6b2e462"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"f796693c-0d5d-5510-94f8-4c627007b07e"	"d7439c73-5c1a-442e-a192-3df1dfa19d06"	"PBBIVB.json"	"json"	"JSON file containing input source data"	"input source data"	"7596"	"bccefd9a5f8130ce17553a8f3392309e"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIVB.json"	"dg.4DFC/4dc745e2-d402-4809-8eac-ebd269bbaf99"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"8c3a9d9a-4f12-5b89-b936-6c95fcc302a6"	"cfd67da0-8fb3-4c8b-9bfb-4b5c949469b4"	"PBBIVU.json"	"json"	"JSON file containing input source data"	"input source data"	"24831"	"2654a1cb1ec69a65c2cc376ffc17c77e"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIVU.json"	"dg.4DFC/11925b4a-f410-464d-a832-057af5f95fc2"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"07f9e17b-c489-5afa-ac3b-aa2c299aab25"	"8b73b53c-72f7-43c7-a812-bdada55b1c15"	"PBBIWP.json"	"json"	"JSON file containing input source data"	"input source data"	"17754"	"067f9d76c9db92cb864ee2398c990130"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIWP.json"	"dg.4DFC/cb919b45-e3db-4f47-9019-7c264c4b95d6"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"aa7f1057-35b8-552c-81b7-a9e25ca097b2"	"79c07764-90a8-41ae-a544-96aa71182839"	"PBBIXN.json"	"json"	"JSON file containing input source data"	"input source data"	"29712"	"e06449d10640cc263ed76ad6efc33134"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIXN.json"	"dg.4DFC/4bf87eea-75b9-4898-a778-612a0a0160a7"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"c8e9e401-a052-5317-88c7-9a97eb552a60"	"df1d7ebf-a0e1-49c0-b177-de31e99da518"	"PBBIXR.json"	"json"	"JSON file containing input source data"	"input source data"	"27755"	"e6d26becfd8faa1bad36384755151e11"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIXR.json"	"dg.4DFC/401cd45d-9214-4ae5-8059-9bd154a92ae5"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"731cfaba-c268-53f9-8386-cf6e7d514a73"	"ef4c3c4c-7174-4f82-90f9-a080fe6ea0ba"	"PBBIXX.json"	"json"	"JSON file containing input source data"	"input source data"	"27347"	"8237344ffcd0e6af27eb8110ad2067b1"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIXX.json"	"dg.4DFC/4e3a7faa-ba82-4f79-9be5-3db3be56eadc"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"15175d5d-9e7e-5442-81e1-c2e1aa7e4909"	"9de27963-47ba-4b2c-9587-05e61e929bee"	"PBBIYG.json"	"json"	"JSON file containing input source data"	"input source data"	"28440"	"057dd0b5562f59308e2cd2d250f244ad"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBBIYG.json"	"dg.4DFC/c0c83bcf-4f8e-44d3-a5a0-230366fee0f8"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
