library_id	bases	avg_read_length	coverage	reference_genome_assembly	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
L171206A_F01_H171220A_F01	8980681110	125	55.95289	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee35d36-206d-11ee-844b-f7b9ce3e44d7_L171206A_F01_H171220A_F01	dg.4DFC/2ee35d36-206d-11ee-844b-f7b9ce3e44d7
L171206A_F01_H171220A_F01	8980681110	125	55.95289	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee38004-206d-11ee-a30d-d347913e12fa_L171206A_F01_H171220A_F01	dg.4DFC/2ee38004-206d-11ee-a30d-d347913e12fa
L171018A_B12_H171025A_B12	8936655515	125	56.995409	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee3a372-206d-11ee-8e95-bf181c87c525_L171018A_B12_H171025A_B12	dg.4DFC/2ee3a372-206d-11ee-8e95-bf181c87c525
L171018A_B12_H171025A_B12	8936655515	125	56.995409	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee3cd70-206d-11ee-b621-fb6bc642458d_L171018A_B12_H171025A_B12	dg.4DFC/2ee3cd70-206d-11ee-b621-fb6bc642458d
L171101A_C09_H171108A_C09	7893494129	125	48.018738	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee3f034-206d-11ee-9e87-ff3d9bab2cd4_L171101A_C09_H171108A_C09	dg.4DFC/2ee3f034-206d-11ee-9e87-ff3d9bab2cd4
L171101A_C09_H171108A_C09	7893494129	125	48.018738	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee412f8-206d-11ee-8934-f70ee8eb1754_L171101A_C09_H171108A_C09	dg.4DFC/2ee412f8-206d-11ee-8934-f70ee8eb1754
L170921A_F07_H170927A_F07	11165542640	125	65.629282	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee43616-206d-11ee-8dcd-336e8c08d72d_L170921A_F07_H170927A_F07	dg.4DFC/2ee43616-206d-11ee-8dcd-336e8c08d72d
L170921A_F07_H170927A_F07	11165542640	125	65.629282	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee45b8c-206d-11ee-b835-eb8ec4ee0dbc_L170921A_F07_H170927A_F07	dg.4DFC/2ee45b8c-206d-11ee-b835-eb8ec4ee0dbc
L180110A_H10_H180129A_H10	13796464813	125	87.04035	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee47e6e-206d-11ee-a672-6fe9c1648bc9_L180110A_H10_H180129A_H10	dg.4DFC/2ee47e6e-206d-11ee-a672-6fe9c1648bc9
L180110A_H10_H180129A_H10	13796464813	125	87.04035	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee4a146-206d-11ee-9a21-3fb9188cf1ca_L180110A_H10_H180129A_H10	dg.4DFC/2ee4a146-206d-11ee-9a21-3fb9188cf1ca
L170928A_D12_H171004A_D12	10612561600	125	63.504153	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee4c43c-206d-11ee-a67e-3be9b5c071c4_L170928A_D12_H171004A_D12	dg.4DFC/2ee4c43c-206d-11ee-a67e-3be9b5c071c4
L170928A_D12_H171004A_D12	10612561600	125	63.504153	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee4e8ea-206d-11ee-9d64-0f9d740e4f34_L170928A_D12_H171004A_D12	dg.4DFC/2ee4e8ea-206d-11ee-9d64-0f9d740e4f34
L171227A_C10_H180123A_C10	8295827990	125	51.0443	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee50b54-206d-11ee-b80a-bb4752a25d21_L171227A_C10_H180123A_C10	dg.4DFC/2ee50b54-206d-11ee-b80a-bb4752a25d21
L171227A_C10_H180123A_C10	8295827990	125	51.0443	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee52e86-206d-11ee-88ff-3f405ffd3592_L171227A_C10_H180123A_C10	dg.4DFC/2ee52e86-206d-11ee-88ff-3f405ffd3592
L180410B_C02_H180425A_E01	7801521937	125	50.297033	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee5517c-206d-11ee-9070-f3fc8efdd10d_L180410B_C02_H180425A_E01	dg.4DFC/2ee5517c-206d-11ee-9070-f3fc8efdd10d
L180410B_C02_H180425A_E01	7801521937	125	50.297033	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee573c8-206d-11ee-b6df-3b3e56be5d53_L180410B_C02_H180425A_E01	dg.4DFC/2ee573c8-206d-11ee-b6df-3b3e56be5d53
L171019A_F10_H171027A_F10	8657008540	125	54.857974	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee59c22-206d-11ee-9d7a-332413191873_L171019A_F10_H171027A_F10	dg.4DFC/2ee59c22-206d-11ee-9d7a-332413191873
L171019A_F10_H171027A_F10	8657008540	125	54.857974	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee5be32-206d-11ee-8152-1f24ad3ef8fb_L171019A_F10_H171027A_F10	dg.4DFC/2ee5be32-206d-11ee-8152-1f24ad3ef8fb
L171102A_E01_H171110A_E01	8432976875	125	52.977073	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee5e0a6-206d-11ee-8ac4-fb6878793c22_L171102A_E01_H171110A_E01	dg.4DFC/2ee5e0a6-206d-11ee-8ac4-fb6878793c22
L171102A_E01_H171110A_E01	8432976875	125	52.977073	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee60310-206d-11ee-acd2-8b6e8d206ec8_L171102A_E01_H171110A_E01	dg.4DFC/2ee60310-206d-11ee-acd2-8b6e8d206ec8
L171108A_D06_H171114A_D06	9098874293	125	59.571806	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee6289a-206d-11ee-97f5-9fd8c823b472_L171108A_D06_H171114A_D06	dg.4DFC/2ee6289a-206d-11ee-97f5-9fd8c823b472
L171108A_D06_H171114A_D06	9098874293	125	59.571806	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee64ae6-206d-11ee-b13a-e3929f9b62a1_L171108A_D06_H171114A_D06	dg.4DFC/2ee64ae6-206d-11ee-b13a-e3929f9b62a1
L171016A_E03_H171023A_E03	9503071544	125	60.692456	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee66d1e-206d-11ee-aa2e-f395e27e1e34_L171016A_E03_H171023A_E03	dg.4DFC/2ee66d1e-206d-11ee-aa2e-f395e27e1e34
L171016A_E03_H171023A_E03	9503071544	125	60.692456	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee69014-206d-11ee-a010-eb644a39486e_L171016A_E03_H171023A_E03	dg.4DFC/2ee69014-206d-11ee-a010-eb644a39486e
L180108A_C04_H180124A_C04	10887983132	125	67.634589	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee6b42c-206d-11ee-8cac-8b6aad0e009f_L180108A_C04_H180124A_C04	dg.4DFC/2ee6b42c-206d-11ee-8cac-8b6aad0e009f
L180108A_C04_H180124A_C04	10887983132	125	67.634589	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee6d8da-206d-11ee-a498-0372ad0fcc50_L180108A_C04_H180124A_C04	dg.4DFC/2ee6d8da-206d-11ee-a498-0372ad0fcc50
L171114A_G07_H171127A_G07	9366257773	125	58.789667	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee6fac2-206d-11ee-b7e1-93a9ac532a93_L171114A_G07_H171127A_G07	dg.4DFC/2ee6fac2-206d-11ee-b7e1-93a9ac532a93
L171114A_G07_H171127A_G07	9366257773	125	58.789667	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee71d04-206d-11ee-be14-e74557c98276_L171114A_G07_H171127A_G07	dg.4DFC/2ee71d04-206d-11ee-be14-e74557c98276
L170815A_E02_H170817A_E02	9570661731	125	58.547306	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee73f6e-206d-11ee-aa16-4fb693237dfe_L170815A_E02_H170817A_E02	dg.4DFC/2ee73f6e-206d-11ee-aa16-4fb693237dfe
L170815A_E02_H170817A_E02	9570661731	125	58.547306	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee76390-206d-11ee-882c-9b1de5269e75_L170815A_E02_H170817A_E02	dg.4DFC/2ee76390-206d-11ee-882c-9b1de5269e75
L171012A_G05_H171020A_G05	8523338419	125	54.887751	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee7864a-206d-11ee-9014-331ac396f51a_L171012A_G05_H171020A_G05	dg.4DFC/2ee7864a-206d-11ee-9014-331ac396f51a
L171012A_G05_H171020A_G05	8523338419	125	54.887751	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee7aaee-206d-11ee-bdc7-974e5232af47_L171012A_G05_H171020A_G05	dg.4DFC/2ee7aaee-206d-11ee-bdc7-974e5232af47
L170918A_E11_H170922A_E11	8013512030	125	51.821863	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee7cc9a-206d-11ee-95cd-0bf97f5f729e_L170918A_E11_H170922A_E11	dg.4DFC/2ee7cc9a-206d-11ee-95cd-0bf97f5f729e
L170918A_E11_H170922A_E11	8013512030	125	51.821863	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee7f0b2-206d-11ee-bebc-c75543c04a06_L170918A_E11_H170922A_E11	dg.4DFC/2ee7f0b2-206d-11ee-bebc-c75543c04a06
L171004A_A07_H171009B_A07	9348321296	125	54.804366	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee81380-206d-11ee-8fa0-932bd19dd96e_L171004A_A07_H171009B_A07	dg.4DFC/2ee81380-206d-11ee-8fa0-932bd19dd96e
L171004A_A07_H171009B_A07	9348321296	125	54.804366	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee8368a-206d-11ee-abb2-ff53119de16c_L171004A_A07_H171009B_A07	dg.4DFC/2ee8368a-206d-11ee-abb2-ff53119de16c
L171019A_A03_H171027A_A03	9455037823	125	59.442065	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee85a02-206d-11ee-9d60-5b830ab2b5de_L171019A_A03_H171027A_A03	dg.4DFC/2ee85a02-206d-11ee-9d60-5b830ab2b5de
L171019A_A03_H171027A_A03	9455037823	125	59.442065	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee87de8-206d-11ee-b8f1-e33d7807592f_L171019A_A03_H171027A_A03	dg.4DFC/2ee87de8-206d-11ee-b8f1-e33d7807592f
L171025A_B06_H171101A_B06	8771399320	125	55.373575	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee8a2a0-206d-11ee-b4e3-7be6ae071619_L171025A_B06_H171101A_B06	dg.4DFC/2ee8a2a0-206d-11ee-b4e3-7be6ae071619
L171025A_B06_H171101A_B06	8771399320	125	55.373575	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee8c532-206d-11ee-8a3e-670792411f80_L171025A_B06_H171101A_B06	dg.4DFC/2ee8c532-206d-11ee-8a3e-670792411f80
L170919A_G10_H170925A_G10	12767399098	125	64.601098	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee8e79c-206d-11ee-9170-8330ec6eb77d_L170919A_G10_H170925A_G10	dg.4DFC/2ee8e79c-206d-11ee-9170-8330ec6eb77d
L170919A_G10_H170925A_G10	12767399098	125	64.601098	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee90c40-206d-11ee-8bcf-676d09c597f4_L170919A_G10_H170925A_G10	dg.4DFC/2ee90c40-206d-11ee-8bcf-676d09c597f4
L171019A_C09_H171027A_C09	8948280447	125	55.087784	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee932c4-206d-11ee-b269-8fdbbf3ae879_L171019A_C09_H171027A_C09	dg.4DFC/2ee932c4-206d-11ee-b269-8fdbbf3ae879
L171019A_C09_H171027A_C09	8948280447	125	55.087784	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee954c0-206d-11ee-9080-cf7c2f0b2236_L171019A_C09_H171027A_C09	dg.4DFC/2ee954c0-206d-11ee-9080-cf7c2f0b2236
L180123A_B10_H180213A_B10	9127344428	125	57.63401	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee9769e-206d-11ee-9fc4-2f516d6a7339_L180123A_B10_H180213A_B10	dg.4DFC/2ee9769e-206d-11ee-9fc4-2f516d6a7339
L180123A_B10_H180213A_B10	9127344428	125	57.63401	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee998cc-206d-11ee-b34f-bfb4aefd2f84_L180123A_B10_H180213A_B10	dg.4DFC/2ee998cc-206d-11ee-b34f-bfb4aefd2f84
L180108A_G09_H180124A_G09	10272983845	125	63.439418	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee9bb90-206d-11ee-96a7-7fe29f311383_L180108A_G09_H180124A_G09	dg.4DFC/2ee9bb90-206d-11ee-96a7-7fe29f311383
L180108A_G09_H180124A_G09	10272983845	125	63.439418	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2ee9df8a-206d-11ee-8418-670bfa936bf9_L180108A_G09_H180124A_G09	dg.4DFC/2ee9df8a-206d-11ee-8418-670bfa936bf9
L180221A_F03_H180228A_F03	9188014146	125	57.55274	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eea0212-206d-11ee-a7b6-5bb916726dac_L180221A_F03_H180228A_F03	dg.4DFC/2eea0212-206d-11ee-a7b6-5bb916726dac
L180221A_F03_H180228A_F03	9188014146	125	57.55274	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eea245e-206d-11ee-8ea1-c7fa852aefbf_L180221A_F03_H180228A_F03	dg.4DFC/2eea245e-206d-11ee-8ea1-c7fa852aefbf
L170926A_F09_H170929A_F09	10591336541	125	62.046296	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eea47b8-206d-11ee-b7d9-6389728dfd0d_L170926A_F09_H170929A_F09	dg.4DFC/2eea47b8-206d-11ee-b7d9-6389728dfd0d
L170926A_F09_H170929A_F09	10591336541	125	62.046296	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eea6f9a-206d-11ee-900d-7b1d003ef7cd_L170926A_F09_H170929A_F09	dg.4DFC/2eea6f9a-206d-11ee-900d-7b1d003ef7cd
L180110A_D09_H180129A_D09	10940211276	125	67.524864	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eea93e4-206d-11ee-9e6d-73dbcbbd6d73_L180110A_D09_H180129A_D09	dg.4DFC/2eea93e4-206d-11ee-9e6d-73dbcbbd6d73
L180110A_D09_H180129A_D09	10940211276	125	67.524864	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eeab6f8-206d-11ee-bbc3-3730ddeba24e_L180110A_D09_H180129A_D09	dg.4DFC/2eeab6f8-206d-11ee-bbc3-3730ddeba24e
L171204A_D02_H171213A_D02	8296188321	125	52.408312	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eead8fe-206d-11ee-ab4e-fb1dd44e24d6_L171204A_D02_H171213A_D02	dg.4DFC/2eead8fe-206d-11ee-ab4e-fb1dd44e24d6
L171204A_D02_H171213A_D02	8296188321	125	52.408312	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eeafbb8-206d-11ee-ba64-abe6c6068860_L171204A_D02_H171213A_D02	dg.4DFC/2eeafbb8-206d-11ee-ba64-abe6c6068860
L171113A_E03_H171117A_E03	7563086168	125	46.64974	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eeb232c-206d-11ee-a52e-93c031a6f0f2_L171113A_E03_H171117A_E03	dg.4DFC/2eeb232c-206d-11ee-a52e-93c031a6f0f2
L171113A_E03_H171117A_E03	7563086168	125	46.64974	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eeb46c2-206d-11ee-b4a2-67e545c0bffe_L171113A_E03_H171117A_E03	dg.4DFC/2eeb46c2-206d-11ee-b4a2-67e545c0bffe
L171120A_H10_H171205A_H10	7191084881	125	45.901789	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eeb6986-206d-11ee-b21e-bf5b0a6e0758_L171120A_H10_H171205A_H10	dg.4DFC/2eeb6986-206d-11ee-b21e-bf5b0a6e0758
L171120A_H10_H171205A_H10	7191084881	125	45.901789	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eeb8ce0-206d-11ee-b01b-2bdd38f320a5_L171120A_H10_H171205A_H10	dg.4DFC/2eeb8ce0-206d-11ee-b01b-2bdd38f320a5
L171004A_H06_H171009B_H06	9992458613	125	60.148978	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eebb10c-206d-11ee-a70e-3f0f38fce5d4_L171004A_H06_H171009B_H06	dg.4DFC/2eebb10c-206d-11ee-a70e-3f0f38fce5d4
L171004A_H06_H171009B_H06	9992458613	125	60.148978	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eebd330-206d-11ee-8def-87a5b0cb30d9_L171004A_H06_H171009B_H06	dg.4DFC/2eebd330-206d-11ee-8def-87a5b0cb30d9
L180109A_C06_H180126A_C06	9479081090	125	60.268963	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eebf518-206d-11ee-8e4f-a77e5fd6585e_L180109A_C06_H180126A_C06	dg.4DFC/2eebf518-206d-11ee-8e4f-a77e5fd6585e
L180109A_C06_H180126A_C06	9479081090	125	60.268963	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eec170a-206d-11ee-b8ee-b331da5adc8d_L180109A_C06_H180126A_C06	dg.4DFC/2eec170a-206d-11ee-b8ee-b331da5adc8d
L171204A_C06_H171213A_C06	8062726970	125	52.430577	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eec3b54-206d-11ee-8e45-9762e4b149f8_L171204A_C06_H171213A_C06	dg.4DFC/2eec3b54-206d-11ee-8e45-9762e4b149f8
L171204A_C06_H171213A_C06	8062726970	125	52.430577	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eec5d78-206d-11ee-b6a1-53d95fe13f9e_L171204A_C06_H171213A_C06	dg.4DFC/2eec5d78-206d-11ee-b6a1-53d95fe13f9e
L171113A_B03_H171117A_B03	8382666208	125	52.684169	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eec7f7e-206d-11ee-9148-0f0495e15170_L171113A_B03_H171117A_B03	dg.4DFC/2eec7f7e-206d-11ee-9148-0f0495e15170
L171113A_B03_H171117A_B03	8382666208	125	52.684169	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eeca26a-206d-11ee-8ea1-77aa7dfb0fff_L171113A_B03_H171117A_B03	dg.4DFC/2eeca26a-206d-11ee-8ea1-77aa7dfb0fff
L171101A_E10_H171108A_E10	7792543832	125	49.546396	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eecc632-206d-11ee-8f98-ff58938f0cbc_L171101A_E10_H171108A_E10	dg.4DFC/2eecc632-206d-11ee-8f98-ff58938f0cbc
L171101A_E10_H171108A_E10	7792543832	125	49.546396	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eecea0e-206d-11ee-aa78-f3f4139eb6b6_L171101A_E10_H171108A_E10	dg.4DFC/2eecea0e-206d-11ee-aa78-f3f4139eb6b6
L171211A_C09_H180103A_C09	8237067932	125	55.314378	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eed0ce6-206d-11ee-98ee-cf42877bc579_L171211A_C09_H180103A_C09	dg.4DFC/2eed0ce6-206d-11ee-98ee-cf42877bc579
L171211A_C09_H180103A_C09	8237067932	125	55.314378	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eed2f3c-206d-11ee-b48b-ffeaaf325ba7_L171211A_C09_H180103A_C09	dg.4DFC/2eed2f3c-206d-11ee-b48b-ffeaaf325ba7
L180117A_F03_H180202A_F03	9442831539	125	56.553219	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eed5214-206d-11ee-bf3b-2306452ccbd0_L180117A_F03_H180202A_F03	dg.4DFC/2eed5214-206d-11ee-bf3b-2306452ccbd0
L180117A_F03_H180202A_F03	9442831539	125	56.553219	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eed7b2c-206d-11ee-9bba-83f899d38270_L180117A_F03_H180202A_F03	dg.4DFC/2eed7b2c-206d-11ee-9bba-83f899d38270
L171017A_H03_H171024A_H03	9949885559	125	63.514658	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eed9d64-206d-11ee-86a4-3f0b9b867ee0_L171017A_H03_H171024A_H03	dg.4DFC/2eed9d64-206d-11ee-86a4-3f0b9b867ee0
L171017A_H03_H171024A_H03	9949885559	125	63.514658	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eeeb834-206d-11ee-ba30-d7db4919ec4a_L171017A_H03_H171024A_H03	dg.4DFC/2eeeb834-206d-11ee-ba30-d7db4919ec4a
L180129A_B02_H180221A_B02	7901303366	125	48.231467	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eeee098-206d-11ee-9d8a-07ad1954414a_L180129A_B02_H180221A_B02	dg.4DFC/2eeee098-206d-11ee-9d8a-07ad1954414a
L180129A_B02_H180221A_B02	7901303366	125	48.231467	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eef0500-206d-11ee-bd34-ff3021a1e70d_L180129A_B02_H180221A_B02	dg.4DFC/2eef0500-206d-11ee-bd34-ff3021a1e70d
L180129A_B09_H180221A_B09	7358194287	125	44.687526	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eef28fa-206d-11ee-bd06-370ecad77342_L180129A_B09_H180221A_B09	dg.4DFC/2eef28fa-206d-11ee-bd06-370ecad77342
L180129A_B09_H180221A_B09	7358194287	125	44.687526	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eef4d44-206d-11ee-a9f2-f79acab141a5_L180129A_B09_H180221A_B09	dg.4DFC/2eef4d44-206d-11ee-a9f2-f79acab141a5
L171018A_F05_H171025A_F05	9460712253	125	58.991587	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eef717a-206d-11ee-b7dd-9bfb7a4fffee_L171018A_F05_H171025A_F05	dg.4DFC/2eef717a-206d-11ee-b7dd-9bfb7a4fffee
L171018A_F05_H171025A_F05	9460712253	125	58.991587	GRCh37	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2eef943e-206d-11ee-989e-fba6b4585ecf_L171018A_F05_H171025A_F05	dg.4DFC/2eef943e-206d-11ee-989e-fba6b4585ecf
