id	sample.id	dcf_indexd_guid	deidentification_method	file_description	file_mapping_level	file_name	file_size	file_type	file_url_in_cds	fixation_embedding_method	image_modality	license	magnification	md5sum	pathology_file_id	staining_method	updated	type	study
phs002430::HBC-968_A0154-2_pdxH_E_4	phs002430::PSS112_sample	dg.4DFC/d60a682d-c583-43f7-974d-093ccb9b6a78	manual			HBC-968_A0154-2.czi - Scene #04.tif	267192408	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0154-2.czi%20-%20Scene%20%2304.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	515a1bf15ca8ce124d7cdb101d8351a0	HBC-968_A0154-2_pdxH_E_4	H&E	2024-05-23T14:50:31.473000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0304_pdxH_E	phs002430::PSS131_sample	dg.4DFC/d2b8964d-3fcf-4a63-ae7b-133f6a2bc6a6	manual			HBC-968_A0304.czi - Scene #01.tif	284124693	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0304.czi%20-%20Scene%20%2301.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	19fe9f90185053ce111e65a644c911ca	HBC-968_A0304_pdxH_E	H&E	2024-05-23T14:50:31.483000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0314_pdxH_E	phs002430::PSS089_sample	dg.4DFC/21373f51-66d4-448f-b017-197f9d83f7b6	manual			HBC-968_A0314.czi - Scene #1.tif	265169739	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0314.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	e05ca846c53841715d88cc18897e2c48	HBC-968_A0314_pdxH_E	H&E	2024-05-23T14:50:31.466000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0447-1_pdxH_E	phs002430::PSS131R_sample	dg.4DFC/064e60d3-43bd-4197-a743-dcbe3fcd40da	manual			HBC-968_A0447-1.czi - Scene #1.tif	174756498	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0447-1.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	cd7486099b0dcd555ba2008a77ea0e99	HBC-968_A0447-1_pdxH_E	H&E	2024-05-23T14:50:31.484000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0447-2_pdxH_E	phs002430::PSS131R_sample	dg.4DFC/700e317b-2cdd-4350-9ed3-996833a2c920	manual			HBC-968_A0447-2.czi - Scene #3.tif	176734092	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0447-2.czi%20-%20Scene%20%233.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	9e72f303c30e36bd34e1abc788929c4c	HBC-968_A0447-2_pdxH_E	H&E	2024-05-23T14:50:31.490000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0528_pdxH_E	phs002430::PSS142_sample	dg.4DFC/e3304fcd-7a2f-49a1-b01f-b61f9e6ac366	manual			HBC-968_A0528.czi - Scene #1.tif	272861055	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0528.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	5b2dafcb578564a76fd9aa063726fbc8	HBC-968_A0528_pdxH_E	H&E	2024-05-23T14:50:31.500000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0532-1_pdxH_E	phs002430::PSS141_sample	dg.4DFC/3dcdc780-c8f8-4937-a17b-23771d11055f	manual			HBC-968_A0532-1.czi - Scene #2.tif	160390470	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0532-1.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	8749fe5a4e3eff7de584363c1ec9bd99	HBC-968_A0532-1_pdxH_E	H&E	2024-05-23T14:50:31.498000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0648_pdxH_E	phs002430::PSS132_sample	dg.4DFC/30c08df2-bdca-4abf-af5b-bd41339299e1	manual			HBC-968_A0648.czi - Scene #1.tif	200773704	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0648.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	24b5431c8264efa6e6ebd22fcf08add6	HBC-968_A0648_pdxH_E	H&E	2024-05-23T14:50:31.493000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0744_pdxH_E	phs002430::PSS126M_sample	dg.4DFC/5d9e1073-d367-4733-88f3-11f00f8a1688	manual			HBC-968_A0744.czi - Scene #1.tif	288047955	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0744.czi%20-%20Scene%20%231.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	2ea71ec7e56c476b23b4c1a8e093ebb2	HBC-968_A0744_pdxH_E	H&E	2024-05-23T14:50:31.477000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A0834_pdxH_E	phs002430::PSS126M_sample	dg.4DFC/74804dae-6ac1-4210-9c4a-220e927308b7	manual			HBC-968_A0834.czi - Scene #2.tif	213880449	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A0834.czi%20-%20Scene%20%232.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	dec78a2dd6fe6a0f5a00b7204b647022	HBC-968_A0834_pdxH_E	H&E	2024-05-23T14:50:31.481000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A1326_pdxH_E	phs002430::PSS157_sample	dg.4DFC/5e64ded1-431f-4f3e-af8d-8e7c0399de02	manual			HBC-968_A1326.tif	213755739	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A1326.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	92361fc2242ab2af76880ec169732685	HBC-968_A1326_pdxH_E	H&E	2024-05-23T14:50:31.502000000+00:00	pathology_file	phs002430
phs002430::HBC-968_A1845_pdxH_E	phs002430::PSS159_sample	dg.4DFC/5cd5a193-ebdb-41bf-86fe-b3c6ddbf2c71	manual			HBC-968_A1845.tif	279491634	tiff	s3://cds-255-phs002430-sequencefiles-p30-fy20/HBC-968_A1845.tif	Formalin fixed paraffin embedded (FFPE)	Slide Microscopy	CC by 4.0	10	1cd747a29d700d78e7d3542ac6db0b8d	HBC-968_A1845_pdxH_E	H&E	2024-05-23T14:50:31.504000000+00:00	pathology_file	phs002430
