library_id	number_of_reads	coverage	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/9c1f43ea-16fd-41c8-ba37-1d47463eb9ec_HALB3019338	dg.4DFC/9c1f43ea-16fd-41c8-ba37-1d47463eb9ec
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1189e2bd-11fb-4341-8554-96e662815ff0_HALB3019338	dg.4DFC/1189e2bd-11fb-4341-8554-96e662815ff0
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/377340a5-0d9f-4350-8a7a-153eed1db9ce_HALB3019338	dg.4DFC/377340a5-0d9f-4350-8a7a-153eed1db9ce
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/24ff283d-8d5c-40b0-870c-bafef9a1757f_HALB3019338	dg.4DFC/24ff283d-8d5c-40b0-870c-bafef9a1757f
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22063cad-892d-4eab-a236-256128b014bd_HALB3019338	dg.4DFC/22063cad-892d-4eab-a236-256128b014bd
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/32a429a4-1796-4988-b8bb-fbcfbbacf5ec_HALB3019338	dg.4DFC/32a429a4-1796-4988-b8bb-fbcfbbacf5ec
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1eb65b4d-410f-460e-ad2c-6bd5ca0a72e5_HALB3019338	dg.4DFC/1eb65b4d-410f-460e-ad2c-6bd5ca0a72e5
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/4d30a775-7291-4f72-b608-f5612afeee81_HALB3019338	dg.4DFC/4d30a775-7291-4f72-b608-f5612afeee81
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1a735cc3-a5e4-4289-8cb6-64f8d36f0a75_HALB3019338	dg.4DFC/1a735cc3-a5e4-4289-8cb6-64f8d36f0a75
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/9ed51955-9cbc-4a90-acd0-bdc4e4310d50_HALB3019338	dg.4DFC/9ed51955-9cbc-4a90-acd0-bdc4e4310d50
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/3a773cac-d149-4c86-89c1-30e08ec186b9_HALB3019338	dg.4DFC/3a773cac-d149-4c86-89c1-30e08ec186b9
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/74adc2bb-be3b-4faf-80a1-2677b6e36043_HALB3019338	dg.4DFC/74adc2bb-be3b-4faf-80a1-2677b6e36043
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/640c0087-463a-474e-8d0b-c2fb908fbfe3_HALB3019338	dg.4DFC/640c0087-463a-474e-8d0b-c2fb908fbfe3
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/86238b28-4427-4366-b43c-d052b5bf36ad_HALB3019338	dg.4DFC/86238b28-4427-4366-b43c-d052b5bf36ad
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/6ecc92b2-f762-45b7-a151-0728bebdab49_HALB3019338	dg.4DFC/6ecc92b2-f762-45b7-a151-0728bebdab49
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/6068be4d-baf2-494a-a2b0-494ef0c28706_HALB3019338	dg.4DFC/6068be4d-baf2-494a-a2b0-494ef0c28706
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1a2f8355-a47e-45be-aca3-be6c92f62356_HALB3019338	dg.4DFC/1a2f8355-a47e-45be-aca3-be6c92f62356
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/81de9e6e-520f-4424-84f4-892ea7b79dfa_HALB3019338	dg.4DFC/81de9e6e-520f-4424-84f4-892ea7b79dfa
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/07e96750-3cd1-4602-9122-2b52d2f76690_HALB3019338	dg.4DFC/07e96750-3cd1-4602-9122-2b52d2f76690
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f5e949b3-657f-48ec-a373-1ad63001d500_HALB3019338	dg.4DFC/f5e949b3-657f-48ec-a373-1ad63001d500
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/13859e39-14d5-46a6-8c6d-7e182cb04f83_HALB3019338	dg.4DFC/13859e39-14d5-46a6-8c6d-7e182cb04f83
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/b5fc863b-9223-4e9b-a382-ce4575b5e284_HALB3019338	dg.4DFC/b5fc863b-9223-4e9b-a382-ce4575b5e284
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/877f1d5b-1976-4c55-a245-f501c55730c5_HALB3019338	dg.4DFC/877f1d5b-1976-4c55-a245-f501c55730c5
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1f871e78-d426-4e4c-9080-7f004b7a83b8_HALB3019338	dg.4DFC/1f871e78-d426-4e4c-9080-7f004b7a83b8
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/52084a94-d904-4fbf-9e4f-ffa325fa987e_HALB3019338	dg.4DFC/52084a94-d904-4fbf-9e4f-ffa325fa987e
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/2975a173-fb5d-4cd6-bb86-2020dde1faf7_HALB3019338	dg.4DFC/2975a173-fb5d-4cd6-bb86-2020dde1faf7
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/4ffc2de5-991f-4596-af3b-c9f5dd188c4c_HALB3019338	dg.4DFC/4ffc2de5-991f-4596-af3b-c9f5dd188c4c
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/4d87e786-934c-4134-8e7f-db4b58286e87_HALB3019338	dg.4DFC/4d87e786-934c-4134-8e7f-db4b58286e87
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5db6f85b-fc42-4885-b6a2-de65dbf04324_HALB3019338	dg.4DFC/5db6f85b-fc42-4885-b6a2-de65dbf04324
HALB3019338			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c2e7884b-e6dc-4be8-810e-9a8b77c64206_HALB3019338	dg.4DFC/c2e7884b-e6dc-4be8-810e-9a8b77c64206
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c898ade6-264f-4112-9800-8188a2992adb_HALB3023539	dg.4DFC/c898ade6-264f-4112-9800-8188a2992adb
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e9256cf6-fde8-457f-8f9f-08d50bc2d610_HALB3023539	dg.4DFC/e9256cf6-fde8-457f-8f9f-08d50bc2d610
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/b506defe-bfd3-48fa-905b-2a704c21e192_HALB3023539	dg.4DFC/b506defe-bfd3-48fa-905b-2a704c21e192
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7624eb04-623c-4ba1-8ea3-bc07c5130922_HALB3023539	dg.4DFC/7624eb04-623c-4ba1-8ea3-bc07c5130922
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/72262416-6dfb-4e91-b573-95a72148a102_HALB3023539	dg.4DFC/72262416-6dfb-4e91-b573-95a72148a102
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/72619bd0-116c-4115-95ac-0a80cc80b844_HALB3023539	dg.4DFC/72619bd0-116c-4115-95ac-0a80cc80b844
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/d105514b-7e6f-4779-966c-6389702a3750_HALB3023539	dg.4DFC/d105514b-7e6f-4779-966c-6389702a3750
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/daa528da-3cd4-435a-871c-bd9860545742_HALB3023539	dg.4DFC/daa528da-3cd4-435a-871c-bd9860545742
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/acca94ea-dfc9-4a73-a5f1-cb12f69adef1_HALB3023539	dg.4DFC/acca94ea-dfc9-4a73-a5f1-cb12f69adef1
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/4cc98acf-84dc-4768-97de-13c622b7ad64_HALB3023539	dg.4DFC/4cc98acf-84dc-4768-97de-13c622b7ad64
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/908dac31-d57d-47c4-84da-5e5c7f54c229_HALB3023539	dg.4DFC/908dac31-d57d-47c4-84da-5e5c7f54c229
HALB3023539		26549.943863	GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/68ad759a-6689-469e-ba9f-165e20205427_HALB3023539	dg.4DFC/68ad759a-6689-469e-ba9f-165e20205427
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/abab7f94-fc6d-462c-adb3-3213f9b36f09_HALB3023539	dg.4DFC/abab7f94-fc6d-462c-adb3-3213f9b36f09
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ae756b7-f0bd-495d-80f1-c328c475f324_HALB3023539	dg.4DFC/5ae756b7-f0bd-495d-80f1-c328c475f324
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/02fccce8-417c-4999-8480-fe4a19b8c7b2_HALB3023539	dg.4DFC/02fccce8-417c-4999-8480-fe4a19b8c7b2
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/57e492ce-d45c-4c84-ab71-6db541f37e67_HALB3023539	dg.4DFC/57e492ce-d45c-4c84-ab71-6db541f37e67
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/9bb584b1-3f1f-4ad6-a638-01a70366f5e7_HALB3023539	dg.4DFC/9bb584b1-3f1f-4ad6-a638-01a70366f5e7
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/de5b77f9-91d4-421d-b3d0-31b9de109923_HALB3023539	dg.4DFC/de5b77f9-91d4-421d-b3d0-31b9de109923
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/85d42908-f406-4f38-ba55-fddbdfefbd5f_HALB3023539	dg.4DFC/85d42908-f406-4f38-ba55-fddbdfefbd5f
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/ed24b268-78cf-4e10-a9d7-9aee1189ceb3_HALB3023539	dg.4DFC/ed24b268-78cf-4e10-a9d7-9aee1189ceb3
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/38264053-6893-4e51-8b60-a99678f1c398_HALB3023539	dg.4DFC/38264053-6893-4e51-8b60-a99678f1c398
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f316db74-ac2a-4162-be0f-de05411abdf4_HALB3023539	dg.4DFC/f316db74-ac2a-4162-be0f-de05411abdf4
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0fe7e7e3-69b8-44eb-ae97-f150acd94752_HALB3023539	dg.4DFC/0fe7e7e3-69b8-44eb-ae97-f150acd94752
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/105b35d7-8b62-41c0-aaf2-33c1ca97e8d6_HALB3023539	dg.4DFC/105b35d7-8b62-41c0-aaf2-33c1ca97e8d6
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/b3d78f92-00e6-45cd-9c88-52dbc8f6ee68_HALB3023539	dg.4DFC/b3d78f92-00e6-45cd-9c88-52dbc8f6ee68
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/6489326a-c6b6-4ebb-8e44-80bdf7549dc7_HALB3023539	dg.4DFC/6489326a-c6b6-4ebb-8e44-80bdf7549dc7
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/21f2e2c4-cb9c-4a87-a18c-dbd779e96f87_HALB3023539	dg.4DFC/21f2e2c4-cb9c-4a87-a18c-dbd779e96f87
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/2e86d51e-5550-4371-8f84-d0b24cace886_HALB3023539	dg.4DFC/2e86d51e-5550-4371-8f84-d0b24cace886
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/8fade1c1-d1cb-46d3-ab1c-356d17040121_HALB3023539	dg.4DFC/8fade1c1-d1cb-46d3-ab1c-356d17040121
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/b1f7b491-cb77-4f84-9d94-43bec943e5d0_HALB3023539	dg.4DFC/b1f7b491-cb77-4f84-9d94-43bec943e5d0
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/91f692d9-1bf8-43b7-bd43-95703f42fdea_HALB3023539	dg.4DFC/91f692d9-1bf8-43b7-bd43-95703f42fdea
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/769fc3a0-5550-462d-9e93-cfafd58f7e7b_HALB3023539	dg.4DFC/769fc3a0-5550-462d-9e93-cfafd58f7e7b
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/af10b8d9-7ed9-44dd-92fc-554dc5da4449_HALB3023539	dg.4DFC/af10b8d9-7ed9-44dd-92fc-554dc5da4449
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/d50c602c-7af1-482d-9012-2c95cd21b973_HALB3023539	dg.4DFC/d50c602c-7af1-482d-9012-2c95cd21b973
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/6554f9a9-9d2c-4ef5-b756-c7c74762dd2d_HALB3023539	dg.4DFC/6554f9a9-9d2c-4ef5-b756-c7c74762dd2d
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/fae51504-9311-4504-8cd3-fed7b72802f3_HALB3023539	dg.4DFC/fae51504-9311-4504-8cd3-fed7b72802f3
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/78b6471d-89a7-482a-8c48-10c750bd447b_HALB3023539	dg.4DFC/78b6471d-89a7-482a-8c48-10c750bd447b
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c7d8f69c-5faa-433d-8e41-5a60eab16ffc_HALB3023539	dg.4DFC/c7d8f69c-5faa-433d-8e41-5a60eab16ffc
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/38d762cb-c421-47c1-8288-f63553bdc8e8_HALB3023539	dg.4DFC/38d762cb-c421-47c1-8288-f63553bdc8e8
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/a0ed940a-ae54-4bb4-8f7d-5accf0611ca6_HALB3023539	dg.4DFC/a0ed940a-ae54-4bb4-8f7d-5accf0611ca6
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/534c0908-a60e-4d45-8c2d-c3129485bfb3_HALB3023539	dg.4DFC/534c0908-a60e-4d45-8c2d-c3129485bfb3
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5da79dde-b2e2-498e-a1ea-bc32aac8917d_HALB3023539	dg.4DFC/5da79dde-b2e2-498e-a1ea-bc32aac8917d
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e2338620-2749-4e94-b356-ce3fa8c57586_HALB3023539	dg.4DFC/e2338620-2749-4e94-b356-ce3fa8c57586
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/9cb3c6c4-3496-40eb-bc2a-40c08e3e560e_HALB3023539	dg.4DFC/9cb3c6c4-3496-40eb-bc2a-40c08e3e560e
HALB3023539			GRCh38	xGen(TM) Sample Identification (ID) Amplicon Panel	AMPLICON	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/d11c593a-fabb-46b0-9d80-d6ff8f8bb630_HALB3023539	dg.4DFC/d11c593a-fabb-46b0-9d80-d6ff8f8bb630
HALB3019344			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/213e0c30-bb57-4ebb-9c65-2a6f73f137c8_HALB3019344	dg.4DFC/213e0c30-bb57-4ebb-9c65-2a6f73f137c8
HALB3019344			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c53b6aa3-519a-4215-9b5e-62d4899191bf_HALB3019344	dg.4DFC/c53b6aa3-519a-4215-9b5e-62d4899191bf
HALB3019344			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/08a11013-9f53-4274-9a6c-3e3a88b4541d_HALB3019344	dg.4DFC/08a11013-9f53-4274-9a6c-3e3a88b4541d
HALB3019344			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/eb2b30ad-143b-4aa5-86d7-2be957736a20_HALB3019344	dg.4DFC/eb2b30ad-143b-4aa5-86d7-2be957736a20
HALB3019344			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/d85916ff-0e7a-4ab1-af70-c4e29b5899af_HALB3019344	dg.4DFC/d85916ff-0e7a-4ab1-af70-c4e29b5899af
HALB3019344			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/beb9b8a7-9531-4581-9c6b-919b18f6aaac_HALB3019344	dg.4DFC/beb9b8a7-9531-4581-9c6b-919b18f6aaac
HALB3019344			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/4b13aa01-2bb6-439e-86da-4c164194637b_HALB3019344	dg.4DFC/4b13aa01-2bb6-439e-86da-4c164194637b
HALB3019344			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1e529c06-25a5-49f1-bdb7-b746741d7db0_HALB3019344	dg.4DFC/1e529c06-25a5-49f1-bdb7-b746741d7db0
HALB3019344			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/ff614c5b-1a7e-4935-a847-79a93c30a530_HALB3019344	dg.4DFC/ff614c5b-1a7e-4935-a847-79a93c30a530
HALB3019344			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/60607aa9-84b9-4b78-944c-c2fce4c56da4_HALB3019344	dg.4DFC/60607aa9-84b9-4b78-944c-c2fce4c56da4
