library_id	bases	number_of_reads	avg_read_length	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id	reference_genome_assembly
S035D.2.5	2186611519	21649619	101	Genomic DNA capture was performed with a library of custom capture probes from Roche/Nimblegen, as described in Maxson et al, NEJM, 2013 (PMID 23656643). Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Targeted-Capture	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/fbfe7a7e-dbb9-4fb5-8a84-a4248750a588_S035D.2.5	dg.4DFC/fbfe7a7e-dbb9-4fb5-8a84-a4248750a588	Not specified in data
S009D.4.6	6606761278	65413478	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/5a1abd0d-bb87-4919-ae55-3fe72c78aff1_S009D.4.6	dg.4DFC/5a1abd0d-bb87-4919-ae55-3fe72c78aff1	Not specified in data
S009R.2.4	13139541470	130094470	101	RNA sequencing libraries were prepared using Illumina Truseq with standard protocols. Libraries were sequenced on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/e5728d8b-0b9b-4a9b-b4e2-0c5bc6e24997_S009R.2.4	dg.4DFC/e5728d8b-0b9b-4a9b-b4e2-0c5bc6e24997	Not specified in data
S009R.2.4	13139541470	130094470	101	RNA sequencing libraries were prepared using Illumina Truseq with standard protocols. Libraries were sequenced on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/c1638ee5-ab7c-4d58-b6cd-a138c538eb16_S009R.2.4	dg.4DFC/c1638ee5-ab7c-4d58-b6cd-a138c538eb16	Not specified in data
S029D.2.4	10715149186	106090586	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 3000 at the Oregon State University Sequencing Core Facility	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 3000	genomic_info	dg.4DFC/6ae1160e-27ae-4064-a93c-ca0b5ddf461b_S029D.2.4	dg.4DFC/6ae1160e-27ae-4064-a93c-ca0b5ddf461b	Not specified in data
S029R.1.7	7302962000	58423696	125	RNA sequencing libraries were prepared using Roche KAPA Total RNASeq with standard protocols. Libraries were sequenced on an Illumina HiSeq X at the New York Genome Center	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq X Ten	genomic_info	dg.4DFC/208c91ac-a630-47f5-8258-7d8d9413ce2a_S029R.1.7	dg.4DFC/208c91ac-a630-47f5-8258-7d8d9413ce2a	Not specified in data
S029R.1.7	7302962000	58423696	125	RNA sequencing libraries were prepared using Roche KAPA Total RNASeq with standard protocols. Libraries were sequenced on an Illumina HiSeq X at the New York Genome Center	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq X Ten	genomic_info	dg.4DFC/63f5d745-a972-4bff-bfb1-3de68fe77c57_S029R.1.7	dg.4DFC/63f5d745-a972-4bff-bfb1-3de68fe77c57	Not specified in data
S029R.2.8	7551403500	60411228	125	RNA sequencing libraries were prepared using Roche KAPA Total RNASeq with standard protocols. Libraries were sequenced on an Illumina HiSeq X at the New York Genome Center	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq X Ten	genomic_info	dg.4DFC/e59d72bf-9a55-4c86-8aa8-d15e780bda65_S029R.2.8	dg.4DFC/e59d72bf-9a55-4c86-8aa8-d15e780bda65	Not specified in data
S029R.2.8	7551403500	60411228	125	RNA sequencing libraries were prepared using Roche KAPA Total RNASeq with standard protocols. Libraries were sequenced on an Illumina HiSeq X at the New York Genome Center	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq X Ten	genomic_info	dg.4DFC/23d2742c-6baa-4747-b6aa-c673a35f61b4_S029R.2.8	dg.4DFC/23d2742c-6baa-4747-b6aa-c673a35f61b4	Not specified in data
S006D.2.5	7999241006	79200406	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/af76632b-f005-4fde-9739-729b0894e198_S006D.2.5	dg.4DFC/af76632b-f005-4fde-9739-729b0894e198	Not specified in data
S049D.1.7	3278405000	32784050	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/5e06c3ea-d0ff-40be-9b36-b5ed7a3916a9_S049D.1.7	dg.4DFC/5e06c3ea-d0ff-40be-9b36-b5ed7a3916a9	Not specified in data
S049D.1.7	3278405000	32784050	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/2bee20cf-06a5-41f9-9eee-77c046e356c8_S049D.1.7	dg.4DFC/2bee20cf-06a5-41f9-9eee-77c046e356c8	Not specified in data
S049D.1.6	3459090200	34590902	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/e4d533ac-ecd7-4d92-be58-fcbe5a8701c0_S049D.1.6	dg.4DFC/e4d533ac-ecd7-4d92-be58-fcbe5a8701c0	Not specified in data
S049D.1.6	3459090200	34590902	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/0530d77d-f5d2-4e16-8d0b-f998e69dc9ca_S049D.1.6	dg.4DFC/0530d77d-f5d2-4e16-8d0b-f998e69dc9ca	Not specified in data
S049D.1.5	3904985000	39049850	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/a10f67a0-87ee-47db-9bab-49ef736201f0_S049D.1.5	dg.4DFC/a10f67a0-87ee-47db-9bab-49ef736201f0	Not specified in data
S049D.1.5	3904985000	39049850	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/e77f9ec6-14f7-416b-8c58-5bd1ad7f9927_S049D.1.5	dg.4DFC/e77f9ec6-14f7-416b-8c58-5bd1ad7f9927	Not specified in data
S049D.1.8	3908178000	39081780	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/9f5c0bfd-bc15-458c-8845-83394d56eb64_S049D.1.8	dg.4DFC/9f5c0bfd-bc15-458c-8845-83394d56eb64	Not specified in data
S049D.1.8	3908178000	39081780	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/8c074145-676a-4fa9-8dee-5a7cfe180d6d_S049D.1.8	dg.4DFC/8c074145-676a-4fa9-8dee-5a7cfe180d6d	Not specified in data
S049D.1.4	3908617200	39086172	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/d161e53f-792e-406c-af11-77404a549a1a_S049D.1.4	dg.4DFC/d161e53f-792e-406c-af11-77404a549a1a	Not specified in data
S049D.1.4	3908617200	39086172	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/18aef905-7bdb-4a70-8a25-ba8671cf340a_S049D.1.4	dg.4DFC/18aef905-7bdb-4a70-8a25-ba8671cf340a	Not specified in data
S078D.1.3	2533099493	25080193	101	Genomic DNA capture was performed with a library of custom capture probes from Roche/Nimblegen, as described in Maxson et al, NEJM, 2013 (PMID 23656643). Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Targeted-Capture	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/e5435ca4-fb45-4dac-a050-8e1433b53639_S078D.1.3	dg.4DFC/e5435ca4-fb45-4dac-a050-8e1433b53639	Not specified in data
S018R.2.5	7526642000	60213136	125	RNA sequencing libraries were prepared using Roche KAPA Total RNASeq with standard protocols. Libraries were sequenced on an Illumina HiSeq X at the New York Genome Center	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq X Ten	genomic_info	dg.4DFC/90b034c9-3662-44ae-b203-57167b400e56_S018R.2.5	dg.4DFC/90b034c9-3662-44ae-b203-57167b400e56	Not specified in data
S018R.2.5	7526642000	60213136	125	RNA sequencing libraries were prepared using Roche KAPA Total RNASeq with standard protocols. Libraries were sequenced on an Illumina HiSeq X at the New York Genome Center	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq X Ten	genomic_info	dg.4DFC/09caf682-9910-4b7b-8804-7344592ee9b9_S018R.2.5	dg.4DFC/09caf682-9910-4b7b-8804-7344592ee9b9	Not specified in data
S018R.2.4	7664094000	61312752	125	RNA sequencing libraries were prepared using Roche KAPA Total RNASeq with standard protocols. Libraries were sequenced on an Illumina HiSeq X at the New York Genome Center	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq X Ten	genomic_info	dg.4DFC/cc5aff3f-b9ca-401d-b82c-50722bba334b_S018R.2.4	dg.4DFC/cc5aff3f-b9ca-401d-b82c-50722bba334b	Not specified in data
S018R.2.4	7664094000	61312752	125	RNA sequencing libraries were prepared using Roche KAPA Total RNASeq with standard protocols. Libraries were sequenced on an Illumina HiSeq X at the New York Genome Center	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq X Ten	genomic_info	dg.4DFC/f8ef4e05-02cf-4a56-9a44-79e4e8f69110_S018R.2.4	dg.4DFC/f8ef4e05-02cf-4a56-9a44-79e4e8f69110	Not specified in data
S083D.3.3	2593480929	25678029	101	Genomic DNA capture was performed with a library of custom capture probes from Roche/Nimblegen, as described in Maxson et al, NEJM, 2013 (PMID 23656643). Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Targeted-Capture	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/e94251f9-8b24-4cd1-bb8b-78a6ffaa4bce_S083D.3.3	dg.4DFC/e94251f9-8b24-4cd1-bb8b-78a6ffaa4bce	Not specified in data
S079D.1.2	3138299472	31072272	101	Genomic DNA capture was performed with a library of custom capture probes from Roche/Nimblegen, as described in Maxson et al, NEJM, 2013 (PMID 23656643). Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Targeted-Capture	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/56e101a1-0922-47dd-bb6c-02b02bb768ec_S079D.1.2	dg.4DFC/56e101a1-0922-47dd-bb6c-02b02bb768ec	Not specified in data
S068D.2.3	6015670292	59561092	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/aed61f41-6097-4a02-95ed-440465b8d362_S068D.2.3	dg.4DFC/aed61f41-6097-4a02-95ed-440465b8d362	Not specified in data
S068R.3.7	8870704962	87828762	101	RNA sequencing libraries were prepared using Illumina Truseq with standard protocols. Libraries were sequenced on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/8928f539-ce1d-49a7-b7a8-40e3d55b1c97_S068R.3.7	dg.4DFC/8928f539-ce1d-49a7-b7a8-40e3d55b1c97	Not specified in data
S068R.3.7	8870704962	87828762	101	RNA sequencing libraries were prepared using Illumina Truseq with standard protocols. Libraries were sequenced on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/cda89926-5122-466b-9286-26149dbdf459_S068R.3.7	dg.4DFC/cda89926-5122-466b-9286-26149dbdf459	Not specified in data
S030D.1.4	6212733816	61512216	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/eb20293d-64e3-41f9-bc40-11774b5c78db_S030D.1.4	dg.4DFC/eb20293d-64e3-41f9-bc40-11774b5c78db	Not specified in data
S030R.3.1	10591333488	104864688	101	RNA sequencing libraries were prepared using Illumina Truseq with standard protocols. Libraries were sequenced on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/7537ca27-4e32-423a-95a3-95b3b2ebabed_S030R.3.1	dg.4DFC/7537ca27-4e32-423a-95a3-95b3b2ebabed	Not specified in data
S030R.3.1	10591333488	104864688	101	RNA sequencing libraries were prepared using Illumina Truseq with standard protocols. Libraries were sequenced on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/607caae2-4a3b-486a-a4ed-684e611d61fb_S030R.3.1	dg.4DFC/607caae2-4a3b-486a-a4ed-684e611d61fb	Not specified in data
S088R.3.3	9902210690	98041690	101	RNA sequencing libraries were prepared using Illumina Truseq with standard protocols. Libraries were sequenced on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/05817aa3-3e6b-49ff-8708-cbd78a0afe1f_S088R.3.3	dg.4DFC/05817aa3-3e6b-49ff-8708-cbd78a0afe1f	Not specified in data
S088R.3.3	9902210690	98041690	101	RNA sequencing libraries were prepared using Illumina Truseq with standard protocols. Libraries were sequenced on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/60b3c035-0f30-420a-85f4-f0a164dfa539_S088R.3.3	dg.4DFC/60b3c035-0f30-420a-85f4-f0a164dfa539	Not specified in data
S107D.3.5	3018380354	29884954	101	Genomic DNA capture was performed with a library of custom capture probes from Roche/Nimblegen, as described in Maxson et al, NEJM, 2013 (PMID 23656643). Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Targeted-Capture	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/8e737b6f-eedf-46d6-a7f2-b6100cda267f_S107D.3.5	dg.4DFC/8e737b6f-eedf-46d6-a7f2-b6100cda267f	Not specified in data
S032D.2.5	1575040763	15594463	101	Genomic DNA capture was performed with a library of custom capture probes from Roche/Nimblegen, as described in Maxson et al, NEJM, 2013 (PMID 23656643). Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Targeted-Capture	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/bb0bb16d-1fda-4117-8769-862746eeb96a_S032D.2.5	dg.4DFC/bb0bb16d-1fda-4117-8769-862746eeb96a	Not specified in data
S005D.2.7	6213669076	61521476	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/d89c8e0f-72be-49a2-8633-b3fc0fac74b9_S005D.2.7	dg.4DFC/d89c8e0f-72be-49a2-8633-b3fc0fac74b9	Not specified in data
S005R.2.2	8503089202	84189002	101	RNA sequencing libraries were prepared using Illumina Truseq with standard protocols. Libraries were sequenced on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/78c3b21e-fbc5-486e-b134-48bd2050dcf2_S005R.2.2	dg.4DFC/78c3b21e-fbc5-486e-b134-48bd2050dcf2	Not specified in data
S005R.2.2	8503089202	84189002	101	RNA sequencing libraries were prepared using Illumina Truseq with standard protocols. Libraries were sequenced on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/75786ec8-7036-427d-94ca-094a1a159cb5_S005R.2.2	dg.4DFC/75786ec8-7036-427d-94ca-094a1a159cb5	Not specified in data
S015D.3.6	2221775275	21997775	101	Genomic DNA capture was performed with a library of custom capture probes from Roche/Nimblegen, as described in Maxson et al, NEJM, 2013 (PMID 23656643). Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Targeted-Capture	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/3782bb99-8bc0-4189-8cde-feb78ace704b_S015D.3.6	dg.4DFC/3782bb99-8bc0-4189-8cde-feb78ace704b	Not specified in data
S008D.1.7	5839412364	57815964	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/9536956a-b6c9-4003-af5c-5d8051686977_S008D.1.7	dg.4DFC/9536956a-b6c9-4003-af5c-5d8051686977	Not specified in data
S073D.3.4	5863287855	58052355	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 3000 at the Oregon State University Sequencing Core Facility	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 3000	genomic_info	dg.4DFC/6d01149f-5a10-4da9-b841-f573daf24862_S073D.3.4	dg.4DFC/6d01149f-5a10-4da9-b841-f573daf24862	Not specified in data
S075D.4.8	6053159674	59932274	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/89ee687f-de75-43c2-b315-f401ae714fe9_S075D.4.8	dg.4DFC/89ee687f-de75-43c2-b315-f401ae714fe9	Not specified in data
S075R.3.1	7970722250	63765778	125	RNA sequencing libraries were prepared using Roche KAPA Total RNASeq with standard protocols. Libraries were sequenced on an Illumina HiSeq X at the New York Genome Center	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq X Ten	genomic_info	dg.4DFC/c7cfbc45-d347-414c-ae06-8748804442c1_S075R.3.1	dg.4DFC/c7cfbc45-d347-414c-ae06-8748804442c1	Not specified in data
S075R.3.1	7970722250	63765778	125	RNA sequencing libraries were prepared using Roche KAPA Total RNASeq with standard protocols. Libraries were sequenced on an Illumina HiSeq X at the New York Genome Center	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq X Ten	genomic_info	dg.4DFC/b3fc3344-8ae0-4702-b931-021877677e08_S075R.3.1	dg.4DFC/b3fc3344-8ae0-4702-b931-021877677e08	Not specified in data
S075R.3.2	7978420000	63827360	125	RNA sequencing libraries were prepared using Roche KAPA Total RNASeq with standard protocols. Libraries were sequenced on an Illumina HiSeq X at the New York Genome Center	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq X Ten	genomic_info	dg.4DFC/f2759c31-1c85-4a02-a86d-95783be5fea7_S075R.3.2	dg.4DFC/f2759c31-1c85-4a02-a86d-95783be5fea7	Not specified in data
S075R.3.2	7978420000	63827360	125	RNA sequencing libraries were prepared using Roche KAPA Total RNASeq with standard protocols. Libraries were sequenced on an Illumina HiSeq X at the New York Genome Center	RNA-Seq	Paired-End	Transcriptomic	Poly-A Enriched Genomic Library	Illumina	Illumina HiSeq X Ten	genomic_info	dg.4DFC/31553cf0-739e-40ee-90d4-95db7b55a889_S075R.3.2	dg.4DFC/31553cf0-739e-40ee-90d4-95db7b55a889	Not specified in data
S007D.3.8	7946412855	78677355	101	Genomic DNA capture was performed with NimbleGen SeqCap EZ Exome probes, version 3.0. Sequencing was performed on an Illumina HiSeq 3000 at the Oregon State University Sequencing Core Facility	WXS	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 3000	genomic_info	dg.4DFC/c5e4d68f-f998-46e8-80b2-2658e99f8a2f_S007D.3.8	dg.4DFC/c5e4d68f-f998-46e8-80b2-2658e99f8a2f	Not specified in data
S090D.3.7	2152508667	21311967	101	Genomic DNA capture was performed with a library of custom capture probes from Roche/Nimblegen, as described in Maxson et al, NEJM, 2013 (PMID 23656643). Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Targeted-Capture	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/e7e00595-caec-4037-bcea-ba0f4735cfb2_S090D.3.7	dg.4DFC/e7e00595-caec-4037-bcea-ba0f4735cfb2	Not specified in data
S091D.1.4	5027766971	49779871	101	Genomic DNA capture was performed with a library of custom capture probes from Roche/Nimblegen, as described in Maxson et al, NEJM, 2013 (PMID 23656643). Sequencing was performed on an Illumina HiSeq 2000 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	Targeted-Capture	Single-indexed	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2000	genomic_info	dg.4DFC/12b006bc-64df-476a-b9d2-634ec2792c94_S091D.1.4	dg.4DFC/12b006bc-64df-476a-b9d2-634ec2792c94	Not specified in data
S002D.1.6	3318050600	33180506	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/3c794cc3-54e0-4be4-8080-ca897b4e2baa_S002D.1.6	dg.4DFC/3c794cc3-54e0-4be4-8080-ca897b4e2baa	Not specified in data
S002D.1.6	3318050600	33180506	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/abf17e06-06f2-47ed-8851-9f05ab5204bc_S002D.1.6	dg.4DFC/abf17e06-06f2-47ed-8851-9f05ab5204bc	Not specified in data
S002D.1.7	3328732000	33287320	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/4557e215-ab84-40fb-807b-164275da38a9_S002D.1.7	dg.4DFC/4557e215-ab84-40fb-807b-164275da38a9	Not specified in data
S002D.1.7	3328732000	33287320	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/770fc9df-7a21-44f3-9d8a-14d2746c7298_S002D.1.7	dg.4DFC/770fc9df-7a21-44f3-9d8a-14d2746c7298	Not specified in data
S002D.1.8	3335657800	33356578	100	Genomic DNA capture was performed with Nextera Rapid Capture Exome probes, version 1.2. Sequencing was performed on an Illumina HiSeq 2500 at the Oregon Health & Science University Massively Parallel Sequencing Shared Resource	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/ba5e38cf-596b-4896-bb4b-689880f909d1_S002D.1.8	dg.4DFC/ba5e38cf-596b-4896-bb4b-689880f909d1	Not specified in data
