type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	acl	case.case_id	sample.sample_id	file_type	file_description
file	glioma01_somaticseq_i_F840.vcf.gz	4c0e8090-8f93-5ba9-a088-3b9a7002dcc5	584896	6d4303161b1270f2aa772530f195b242	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_F840.vcf.gz	gz	['Open']	GLIOMA01-i_F840		Variant Call File	case-level somatic calls in Variant Call Format (VCF)
file	glioma01_somaticseq_i_F8E7.vcf.gz	4976aa24-01af-5eb2-b155-5a644ac0ea68	571743	b3c70acca6a3859552d4ede16a5a8acb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_F8E7.vcf.gz	gz	['Open']	GLIOMA01-i_F8E7		Variant Call File	case-level somatic calls in Variant Call Format (VCF)
file	glioma01_somaticseq_i_FC65.vcf.gz	c483829f-795c-54b4-a72d-34bbc68a0e42	570928	b05d97daeafdb595da41b5d65cab51db	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_FC65.vcf.gz	gz	['Open']	GLIOMA01-i_FC65		Variant Call File	case-level somatic calls in Variant Call Format (VCF)
file	glioma01_somaticseq_i_FECA.vcf.gz	462ee006-9de8-5df9-8b7a-d43dd1172d7b	578451	7d1e66645e1fe7e7b091c32a5450313b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_FECA.vcf.gz	gz	['Open']	GLIOMA01-i_FECA		Variant Call File	case-level somatic calls in Variant Call Format (VCF)
file	glioma01_somaticseq_i_03A6.vcf.gz.tbi	8f580d7f-40a8-54d8-8694-d75e64423b0f	517133	abf0b2ad8831700f024fdcf447b49074	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_03A6.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_03A6		Index File	tabix generated index file
file	glioma01_somaticseq_i_045E.vcf.gz.tbi	846a254a-69a7-5f59-83f2-2d05162686ec	516925	d124a04e786d11fc7d6662b41f2e5393	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_045E.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_045E		Index File	tabix generated index file
file	glioma01_somaticseq_i_05CA.vcf.gz.tbi	e96839d0-440f-5de6-b589-87bc7bd0c3aa	516898	b82111f534db7ebdae3ea685a8b571d5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_05CA.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_05CA		Index File	tabix generated index file
file	glioma01_somaticseq_i_0DC4.vcf.gz.tbi	e952b522-5237-51dd-925a-0ad9f2f33182	516763	dcfeee84a0a3314575f0cd0e4c16f834	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_0DC4.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_0DC4		Index File	tabix generated index file
file	glioma01_somaticseq_i_0FF0.vcf.gz.tbi	b5b8d979-2c08-51bb-b5cc-aca6c2877714	516839	ab5f6aae853fa30597173d0b73a8926f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_0FF0.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_0FF0		Index File	tabix generated index file
file	glioma01_somaticseq_i_1165.vcf.gz.tbi	830d9d0d-ac3e-5afb-97ce-f211193ba805	516973	71cbc8683be4af3a5a3f24dfec4b79b9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_1165.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_1165		Index File	tabix generated index file
file	glioma01_somaticseq_i_1166.vcf.gz.tbi	4a389d97-a618-5110-94d4-0ebf765569d9	517345	b267fcefb90aa57b59c5cd94de6441cc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_1166.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_1166		Index File	tabix generated index file
file	glioma01_somaticseq_i_157E.vcf.gz.tbi	050019a8-3dae-5941-a398-ef60cf4739da	516893	a0ef482e559b39f183d573c762da9b01	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_157E.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_157E		Index File	tabix generated index file
file	glioma01_somaticseq_i_1793.vcf.gz.tbi	67e89bed-c061-5abb-aead-363e94ab410c	516948	c282cb64574031735ec4006f30280f42	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_1793.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_1793		Index File	tabix generated index file
file	glioma01_somaticseq_i_1C36.vcf.gz.tbi	da632cb6-464a-5639-a51e-9a12301196a2	517042	7910e8979b5ee30369df96dc11cd4478	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_1C36.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_1C36		Index File	tabix generated index file
file	glioma01_somaticseq_i_22C7.vcf.gz.tbi	2efecc8a-a749-5a59-a489-015a3578faaa	517013	40f41d7fc5aba71e71eccc594e17e05c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_22C7.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_22C7		Index File	tabix generated index file
file	glioma01_somaticseq_i_2C25.vcf.gz.tbi	5ccfa7ce-3111-58c4-90a5-ac4df1cc2246	516738	a43028d86ac5205fa364efffbf3ffad9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_2C25.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_2C25		Index File	tabix generated index file
file	glioma01_somaticseq_i_2C4F.vcf.gz.tbi	89e3945e-089d-5e34-99f0-c05b6e75bbf8	517009	e10c7f2498d663cbdf096267d0341d47	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_2C4F.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_2C4F		Index File	tabix generated index file
file	glioma01_somaticseq_i_2EC9.vcf.gz.tbi	e3cd42a3-4892-5f21-9401-f5137af61243	517272	58725b44b61b87525e26510170a60532	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_2EC9.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_2EC9		Index File	tabix generated index file
file	glioma01_somaticseq_i_3688.vcf.gz.tbi	190d1a1d-d2e7-5a67-b477-8ef175638c4f	516886	ecac1efaa367f17dff74bac6c138e411	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_3688.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_3688		Index File	tabix generated index file
file	glioma01_somaticseq_i_3F8C.vcf.gz.tbi	90c1a84d-a1ad-5dbd-b209-c37d5f9cf62d	517358	7be9093ce044d1ed0feddfbfeeab2e6b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_3F8C.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_3F8C		Index File	tabix generated index file
file	glioma01_somaticseq_i_42D9.vcf.gz.tbi	9be1407c-92df-5bd8-9af3-ed427b850e28	517102	6169469b19f8dd383f311131ffe1b8b8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_42D9.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_42D9		Index File	tabix generated index file
file	glioma01_somaticseq_i_4990.vcf.gz.tbi	78e7c852-9970-58f1-aba3-a71c501fe130	517035	0b054f723d1374991e73eff1ec741418	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_4990.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_4990		Index File	tabix generated index file
file	glioma01_somaticseq_i_49E6.vcf.gz.tbi	196cbeee-17db-5d0a-b76f-bfbd7a1e0c8b	516952	70fd9d3a258aeaad068495e1e675330b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_49E6.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_49E6		Index File	tabix generated index file
file	glioma01_somaticseq_i_4AAB.vcf.gz.tbi	8b92025a-0012-525f-85b7-994d4ad243fd	516778	1eae33ff0aedbdd388034c0df35502b7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_4AAB.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_4AAB		Index File	tabix generated index file
file	glioma01_somaticseq_i_4D0C.vcf.gz.tbi	51545d20-dbe0-55f3-b879-c993e17f0bff	516938	993fd0c18e47cfb07281b32e0cac5dc1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_4D0C.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_4D0C		Index File	tabix generated index file
file	glioma01_somaticseq_i_502F.vcf.gz.tbi	18707afa-50f9-5159-bcbe-83f8f14c2f88	516964	83ae47edd304ad9fca95b8243b6506b7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_502F.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_502F		Index File	tabix generated index file
file	glioma01_somaticseq_i_51A5.vcf.gz.tbi	31ace902-b045-5499-9834-025a1b4a5bf1	516915	30057768b5f47cbad425887236c90722	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_51A5.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_51A5		Index File	tabix generated index file
file	glioma01_somaticseq_i_56B5.vcf.gz.tbi	671573c2-d2da-5e46-8555-945b9cad7eba	516733	99031281e0235a0cdb90afce234f108c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_56B5.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_56B5		Index File	tabix generated index file
file	glioma01_somaticseq_i_5CE5.vcf.gz.tbi	4c06ee02-1f9d-5117-936f-bb8c2dbbf15f	516831	8c6fe50bbb7b342d1ed0d2c1272a7929	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_5CE5.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_5CE5		Index File	tabix generated index file
file	glioma01_somaticseq_i_5E9A.vcf.gz.tbi	eb98e800-f9fb-5dc5-8822-2fc5716f89cd	516969	be62bcc59f29e4d86045f9b81e682c53	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_5E9A.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_5E9A		Index File	tabix generated index file
file	glioma01_somaticseq_i_607E.vcf.gz.tbi	9ef84c8c-bb3a-538d-9a12-11fd15788252	517134	b8e4b82bf3363e7227aded20282b1cbc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_607E.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_607E		Index File	tabix generated index file
file	glioma01_somaticseq_i_6254.vcf.gz.tbi	9d337708-2c22-59bc-a125-1108b6549928	516932	7398df815fb652afffacbd6ca6b0111e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_6254.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_6254		Index File	tabix generated index file
file	glioma01_somaticseq_i_63FE.vcf.gz.tbi	d583c4ec-7f0d-54e0-85f3-b71a90abc97d	516897	7067c821d14d96190fdc0a5f6dfa47ca	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_63FE.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_63FE		Index File	tabix generated index file
file	glioma01_somaticseq_i_6454.vcf.gz.tbi	3c04b6b1-e184-54ac-bd68-45581e268dda	516870	e8383a7193938de179a689cb5be9ce07	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_6454.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_6454		Index File	tabix generated index file
file	glioma01_somaticseq_i_64C0.vcf.gz.tbi	85cd6abd-09c1-5bc7-8505-af6f9979e621	516852	2301bb73473adbb6e23829f74c914043	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_64C0.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_64C0		Index File	tabix generated index file
file	glioma01_somaticseq_i_6561.vcf.gz.tbi	b2b9a774-36fe-52eb-905b-ede63247bf30	517096	1945ded0a4e01445fd27ea2ad2507825	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_6561.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_6561		Index File	tabix generated index file
file	glioma01_somaticseq_i_6638.vcf.gz.tbi	60b2f0a2-b8b3-5bcf-b118-952e414aa71e	516794	d072ab7406886aa463026083b419baa9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_6638.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_6638		Index File	tabix generated index file
file	glioma01_somaticseq_i_66A9.vcf.gz.tbi	8e7a0f17-0674-581f-aeac-42e4958e1d37	516835	87f8513276b879023f89acda7fb8acf6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_66A9.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_66A9		Index File	tabix generated index file
file	glioma01_somaticseq_i_6B06.vcf.gz.tbi	a2691805-36a1-532e-a6ed-2d919a2ab72b	516927	1c4c56c7754acf175e0d2af3376b48ba	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_6B06.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_6B06		Index File	tabix generated index file
file	glioma01_somaticseq_i_6D02.vcf.gz.tbi	686abf15-fc2f-599c-bf94-ca0e2a12b10d	516816	d71497d179a0b66ba6a6ca82993facd8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_6D02.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_6D02		Index File	tabix generated index file
file	glioma01_somaticseq_i_6D5C.vcf.gz.tbi	da669f45-a306-5b02-b56c-c7bc6d9a02cd	516754	b28deecdf5d8a4018f87fa1a2c1f942b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_6D5C.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_6D5C		Index File	tabix generated index file
file	glioma01_somaticseq_i_6E45.vcf.gz.tbi	28e13788-fdc4-5dea-bcf8-ccc0689f2e46	517169	8340ee506744e5e777dde979ff125b87	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_6E45.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_6E45		Index File	tabix generated index file
file	glioma01_somaticseq_i_750B.vcf.gz.tbi	2d130497-10a9-5f84-83b1-433dbcaa3474	517498	4eea54f1122f6c849a754b4a46f0ac82	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_750B.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_750B		Index File	tabix generated index file
file	glioma01_somaticseq_i_81E2.vcf.gz.tbi	7e90219c-8c7e-5230-968f-50005a554794	517023	119ed6592d1a877eae33f6e27679aca5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_81E2.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_81E2		Index File	tabix generated index file
file	glioma01_somaticseq_i_8228.vcf.gz.tbi	3d9fc9cb-5877-5db4-9301-351671edd441	518663	e22e845e8b72d0536e89620978d0aebf	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_8228.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_8228		Index File	tabix generated index file
file	glioma01_somaticseq_i_8743.vcf.gz.tbi	03a020f8-bb88-58f3-b76e-4b60b3f5f409	516795	638132c6436b06e0930fa6ebe4049b9d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_8743.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_8743		Index File	tabix generated index file
file	glioma01_somaticseq_i_8A0A.vcf.gz.tbi	d00970a8-0638-5ed7-949e-9df582807059	516842	1ecb4addc2b8081defae5cb620cdc5ce	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_8A0A.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_8A0A		Index File	tabix generated index file
file	glioma01_somaticseq_i_905D.vcf.gz.tbi	4a5f5817-e399-5fa2-add7-85d9bbf21c8e	516827	fdf0a07eb1d905720766987d4313df1c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_905D.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_905D		Index File	tabix generated index file
file	glioma01_somaticseq_i_92AC.vcf.gz.tbi	23b7678d-5d73-5bb3-836d-13173c3874d3	517035	9877b51b1713ce4ab14fddef0da11727	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_92AC.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_92AC		Index File	tabix generated index file
file	glioma01_somaticseq_i_95FC.vcf.gz.tbi	28556d65-76de-5cc7-a324-ba343c04d847	517190	a358ab7e853e60c277bdce0f0247f21e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_95FC.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_95FC		Index File	tabix generated index file
file	glioma01_somaticseq_i_99AF.vcf.gz.tbi	ef98e6e9-21b4-568f-b301-f5db3648b2dc	516891	5701bf1656e23755e78bc0bd1fb4ccd7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_99AF.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_99AF		Index File	tabix generated index file
file	glioma01_somaticseq_i_A71E.vcf.gz.tbi	8a7f5f02-26c6-5ef0-943c-84f19c7e3b98	517079	e027e0a8a4010a559f81e0e20d030f00	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_A71E.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_A71E		Index File	tabix generated index file
file	glioma01_somaticseq_i_A974.vcf.gz.tbi	4c1e1855-e4e1-5705-aa85-67c1fc2ce409	516912	71fbfe635625c026d020cf5c9e064129	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_A974.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_A974		Index File	tabix generated index file
file	glioma01_somaticseq_i_AB3E.vcf.gz.tbi	de7339a9-b126-5f2d-b2f4-7fd17e3fd2ff	516812	90eaab90027f01445fdc17ad73503848	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_AB3E.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_AB3E		Index File	tabix generated index file
file	glioma01_somaticseq_i_B023.vcf.gz.tbi	d292b525-14aa-5244-ad82-84929edf90f3	516948	cb20865ee50f70d410aefed6ecc07bef	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_B023.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_B023		Index File	tabix generated index file
file	glioma01_somaticseq_i_B02B.vcf.gz.tbi	c590c830-45fc-551a-af66-ec44df26de1c	517062	41411c20710d0113b4e62869b3594cb2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_B02B.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_B02B		Index File	tabix generated index file
file	glioma01_somaticseq_i_B2DC.vcf.gz.tbi	6ebe1cea-3fd0-5667-871f-d9f193668d55	516798	7064f8ecb43daac388b483e83ad23466	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_B2DC.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_B2DC		Index File	tabix generated index file
file	glioma01_somaticseq_i_B4F5.vcf.gz.tbi	a71080c2-ebd9-5397-8b0d-f8ca89e238c5	516743	e0435ea64a2337c1e080351b8c068239	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_B4F5.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_B4F5		Index File	tabix generated index file
file	glioma01_somaticseq_i_B70F.vcf.gz.tbi	9881924b-01ad-54f4-a29f-0baab4cb53b1	517348	519aaf76f85a8b5743c38d9e606f35fc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_B70F.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_B70F		Index File	tabix generated index file
file	glioma01_somaticseq_i_B813.vcf.gz.tbi	ea74caca-7180-5802-ac8d-18896f9da7d5	517004	78c88971a6bd6500b737c06f675094d9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_B813.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_B813		Index File	tabix generated index file
file	glioma01_somaticseq_i_BD58.vcf.gz.tbi	56498ae4-7a31-5d00-a35e-285f66e7bd93	516834	45c1482903f07bdade44bd8ad1ac269f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_BD58.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_BD58		Index File	tabix generated index file
file	glioma01_somaticseq_i_BF76.vcf.gz.tbi	ef24613d-ca9d-57e4-abbb-47d93e07c916	517132	6726b09c41b1118e2263d70e2c14a5c7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_BF76.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_BF76		Index File	tabix generated index file
file	glioma01_somaticseq_i_C04D.vcf.gz.tbi	4cbe3c0c-6043-558c-b6ad-98c491a5d4ac	516642	9c5563e0397249fb1e8346dc8c2594ea	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_C04D.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_C04D		Index File	tabix generated index file
file	glioma01_somaticseq_i_C3C0.vcf.gz.tbi	af371627-daf4-5b50-95ac-0959085d2f7c	517094	428da55196e58ed757f59d257bbcff8c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_C3C0.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_C3C0		Index File	tabix generated index file
file	glioma01_somaticseq_i_C561.vcf.gz.tbi	062e1f40-159b-514e-af2c-932876fd2a49	516872	cfc2081e9c161b9503ba1ea115012670	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_C561.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_C561		Index File	tabix generated index file
file	glioma01_somaticseq_i_D026.vcf.gz.tbi	78720c72-33fc-5925-aa9a-00a7096590df	516941	00fcb5bc2ee8a09f681e6da7de3f3ca0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_D026.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_D026		Index File	tabix generated index file
file	glioma01_somaticseq_i_D0EE.vcf.gz.tbi	0ab960c8-8a8c-5b37-a934-4127f23fdd81	518353	ba89fcfe10ae2f8523c91a309e42dcad	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_D0EE.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_D0EE		Index File	tabix generated index file
file	glioma01_somaticseq_i_D732.vcf.gz.tbi	18d4434c-7ecf-59ab-9450-8f5471666510	516797	2e1535a397969bd6bbceaf37d7985d33	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_D732.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_D732		Index File	tabix generated index file
file	glioma01_somaticseq_i_D756.vcf.gz.tbi	957921e8-badc-5ec0-8f04-318893c4ce45	517346	46ac80b8a49a325c8f559f65afb4d09b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_D756.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_D756		Index File	tabix generated index file
file	glioma01_somaticseq_i_D7EC.vcf.gz.tbi	ca3dd962-23e4-5725-b3ca-b5722e48230f	517249	0dcf4ae1e5e24f215edda586a042c51a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_D7EC.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_D7EC		Index File	tabix generated index file
file	glioma01_somaticseq_i_DCD0.vcf.gz.tbi	c1f6a6c8-8605-53f9-8295-5e906103771e	516652	7ba262cab7db80fbd90d599720617071	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_DCD0.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_DCD0		Index File	tabix generated index file
file	glioma01_somaticseq_i_E271.vcf.gz.tbi	2fc8b91d-b784-554f-8b11-685318079cb3	517023	9a99a4c1a50d96302bf98f5e0b1b4463	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_E271.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_E271		Index File	tabix generated index file
file	glioma01_somaticseq_i_E2CD.vcf.gz.tbi	8f533384-8f15-546e-8250-b85cbb2172e9	517028	ec976649edcef882df5c00d74f3ee62f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_E2CD.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_E2CD		Index File	tabix generated index file
file	glioma01_somaticseq_i_E7AB.vcf.gz.tbi	a5ff45e9-ac82-523d-8395-f2c211dad34e	516903	6385726ffc148145db7b307972a93df4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_E7AB.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_E7AB		Index File	tabix generated index file
file	glioma01_somaticseq_i_E952.vcf.gz.tbi	ecd854c7-d841-5651-bcaa-8ece4ca307ec	516906	cbe1fbe9c034603addec405f3f57e9a9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_E952.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_E952		Index File	tabix generated index file
file	glioma01_somaticseq_i_ED99.vcf.gz.tbi	a21e22e4-bac5-5e33-a781-eb8c28fbe109	516742	872bafed7fbc6528aec573ed1c8b4b85	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/glioma01_somaticseq_i_ED99.vcf.gz.tbi	tbi	['Open']	GLIOMA01-i_ED99		Index File	tabix generated index file
