library_id	bases	number_of_reads	avg_read_length	coverage	reference_genome_assembly	design_description	library_layout	library_source	platform	instrument_model	type	genomic_info_id	file.file_id	library_strategy	library_selection
L200720W_G03	93400000000	773711104	132	44	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/78c3e4d3-7a16-4ffc-9672-5be237247a48_L200720W_G03	dg.4DFC/78c3e4d3-7a16-4ffc-9672-5be237247a48	Not specified in data	Not specified in data
L200720W_G03	93400000000	773711104	132	44	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/56aae43d-6f33-4a1b-8025-ef0447ea855d_L200720W_G03	dg.4DFC/56aae43d-6f33-4a1b-8025-ef0447ea855d	Not specified in data	Not specified in data
L200720W_F02	91400000000	592894956	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f1ec54c0-5bcf-41d1-9c37-306cc9064527_L200720W_F02	dg.4DFC/f1ec54c0-5bcf-41d1-9c37-306cc9064527	Not specified in data	Not specified in data
L200720W_F02	91400000000	592894956	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/86d1c024-0f95-4d82-85df-ef404c809ecb_L200720W_F02	dg.4DFC/86d1c024-0f95-4d82-85df-ef404c809ecb	Not specified in data	Not specified in data
L200720W_B05	107000000000	580892216	132	32	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/cb1b500d-f2e0-4f30-981c-d2d0102e463f_L200720W_B05	dg.4DFC/cb1b500d-f2e0-4f30-981c-d2d0102e463f	Not specified in data	Not specified in data
L200720W_B05	107000000000	580892216	132	32	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/33ddcbab-ba06-4cbc-a6b0-645167324a83_L200720W_B05	dg.4DFC/33ddcbab-ba06-4cbc-a6b0-645167324a83	Not specified in data	Not specified in data
L200720W_G05	91200000000	563593528	132	32	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/64f4caf3-2804-4071-bebc-65cd350a75d5_L200720W_G05	dg.4DFC/64f4caf3-2804-4071-bebc-65cd350a75d5	Not specified in data	Not specified in data
L200720W_G05	91200000000	563593528	132	32	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/baf66529-ba00-4ac6-acf0-f0acb1376ab8_L200720W_G05	dg.4DFC/baf66529-ba00-4ac6-acf0-f0acb1376ab8	Not specified in data	Not specified in data
L200720W_G07	102000000000	746776190	132	42	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/2b7a8018-9d9c-4e97-b30f-276842c0797b_L200720W_G07	dg.4DFC/2b7a8018-9d9c-4e97-b30f-276842c0797b	Not specified in data	Not specified in data
L200720W_G07	102000000000	746776190	132	42	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/6f68562d-2a86-485f-8d4a-fc51968640a4_L200720W_G07	dg.4DFC/6f68562d-2a86-485f-8d4a-fc51968640a4	Not specified in data	Not specified in data
L200720W_E06	84400000000	820454306	132	46	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/3e254f1f-bbbc-4484-babe-bd1966e8ad09_L200720W_E06	dg.4DFC/3e254f1f-bbbc-4484-babe-bd1966e8ad09	Not specified in data	Not specified in data
L200720W_E06	84400000000	820454306	132	46	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/2ea5e124-d30f-441c-8f95-f0c985c89132_L200720W_E06	dg.4DFC/2ea5e124-d30f-441c-8f95-f0c985c89132	Not specified in data	Not specified in data
L200720W_B07	103000000000	626284736	132	35	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/463185b0-47ef-4c45-afea-96281383f165_L200720W_B07	dg.4DFC/463185b0-47ef-4c45-afea-96281383f165	Not specified in data	Not specified in data
L200720W_B07	103000000000	626284736	132	35	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/3e072054-246e-43ed-83b6-0e878ed72cf2_L200720W_B07	dg.4DFC/3e072054-246e-43ed-83b6-0e878ed72cf2	Not specified in data	Not specified in data
L200720W_D08	120000000000	692800462	132	40	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/822d2e21-7ff7-4bd2-a092-14ee2e6d5f0d_L200720W_D08	dg.4DFC/822d2e21-7ff7-4bd2-a092-14ee2e6d5f0d	Not specified in data	Not specified in data
L200720W_D08	120000000000	692800462	132	40	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1cbe61d7-b54a-4308-9af8-e5b17a28d637_L200720W_D08	dg.4DFC/1cbe61d7-b54a-4308-9af8-e5b17a28d637	Not specified in data	Not specified in data
L200720W_D01	98600000000	662029590	132	38	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/ed43c8d2-5b5d-4cad-95a8-6f1eb18b822e_L200720W_D01	dg.4DFC/ed43c8d2-5b5d-4cad-95a8-6f1eb18b822e	Not specified in data	Not specified in data
L200720W_D01	98600000000	662029590	132	38	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f3dfac31-42f9-4b4a-9c47-da21def1455d_L200720W_D01	dg.4DFC/f3dfac31-42f9-4b4a-9c47-da21def1455d	Not specified in data	Not specified in data
L200720W_A02	94400000000	658655406	132	36	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/8e9cbbc6-223b-4e05-bbed-941fe3c006ef_L200720W_A02	dg.4DFC/8e9cbbc6-223b-4e05-bbed-941fe3c006ef	Not specified in data	Not specified in data
L200720W_A02	94400000000	658655406	132	36	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/406e6b20-791a-437e-a512-b7b91ac37c62_L200720W_A02	dg.4DFC/406e6b20-791a-437e-a512-b7b91ac37c62	Not specified in data	Not specified in data
L200720W_G02	91800000000	619113714	132	34	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/d0deff79-9107-4fa4-bc83-f8b312497006_L200720W_G02	dg.4DFC/d0deff79-9107-4fa4-bc83-f8b312497006	Not specified in data	Not specified in data
L200720W_G02	91800000000	619113714	132	34	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/65228f45-f4ce-4b45-ac63-e7960fb68a90_L200720W_G02	dg.4DFC/65228f45-f4ce-4b45-ac63-e7960fb68a90	Not specified in data	Not specified in data
L200720W_A06	116000000000	959453706	132	54	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/3385bc47-027d-4d70-8a19-a83851b9b993_L200720W_A06	dg.4DFC/3385bc47-027d-4d70-8a19-a83851b9b993	Not specified in data	Not specified in data
L200720W_A06	116000000000	959453706	132	54	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e9089390-415a-4a94-b014-9918de3a92f5_L200720W_A06	dg.4DFC/e9089390-415a-4a94-b014-9918de3a92f5	Not specified in data	Not specified in data
L200720W_G06	116000000000	651910182	132	38	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/373f4223-b85d-43cc-bb77-27ef0219c857_L200720W_G06	dg.4DFC/373f4223-b85d-43cc-bb77-27ef0219c857	Not specified in data	Not specified in data
L200720W_G06	116000000000	651910182	132	38	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/66fd38ca-fc37-4320-bf50-f1dbc7e661fc_L200720W_G06	dg.4DFC/66fd38ca-fc37-4320-bf50-f1dbc7e661fc	Not specified in data	Not specified in data
L200720W_D07	115000000000	727159908	132	40	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/9576fd11-c851-4bb4-b4ee-376dadcf5059_L200720W_D07	dg.4DFC/9576fd11-c851-4bb4-b4ee-376dadcf5059	Not specified in data	Not specified in data
L200720W_D07	115000000000	727159908	132	40	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/6722dfbe-ee89-41ce-a62f-7e75fa981697_L200720W_D07	dg.4DFC/6722dfbe-ee89-41ce-a62f-7e75fa981697	Not specified in data	Not specified in data
L200625W_D03	109000000000	674115230	132	37	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/8dfb7100-27ce-4e8a-9500-e50834ed0b93_L200625W_D03	dg.4DFC/8dfb7100-27ce-4e8a-9500-e50834ed0b93	Not specified in data	Not specified in data
L200625W_D03	109000000000	674115230	132	37	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1dfb58d2-567e-49db-a86b-a134a362585d_L200625W_D03	dg.4DFC/1dfb58d2-567e-49db-a86b-a134a362585d	Not specified in data	Not specified in data
L200720W_F08	91000000000	920733916	132	52	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c5aa579f-78e5-4319-9a13-454ed5a6b839_L200720W_F08	dg.4DFC/c5aa579f-78e5-4319-9a13-454ed5a6b839	Not specified in data	Not specified in data
L200720W_F08	91000000000	920733916	132	52	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/946143f8-cba8-4143-9c60-d25a24f83ed7_L200720W_F08	dg.4DFC/946143f8-cba8-4143-9c60-d25a24f83ed7	Not specified in data	Not specified in data
L200625W_E09	97600000000	594038668	132	32	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/d36637bb-fb94-4728-9629-725bc600a438_L200625W_E09	dg.4DFC/d36637bb-fb94-4728-9629-725bc600a438	Not specified in data	Not specified in data
L200625W_E09	97600000000	594038668	132	32	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/050a7a3d-99ec-48e1-8493-7a5d62da74e7_L200625W_E09	dg.4DFC/050a7a3d-99ec-48e1-8493-7a5d62da74e7	Not specified in data	Not specified in data
L200720W_E01	95200000000	715805182	132	40	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/573acd18-7aa6-416c-8712-ff6571bdfd19_L200720W_E01	dg.4DFC/573acd18-7aa6-416c-8712-ff6571bdfd19	Not specified in data	Not specified in data
L200720W_E01	95200000000	715805182	132	40	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/dd0b7010-de2f-4242-9a2e-ee323504ceb9_L200720W_E01	dg.4DFC/dd0b7010-de2f-4242-9a2e-ee323504ceb9	Not specified in data	Not specified in data
L200720W_C02	110000000000	781835212	132	44	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0211ea96-1984-4a7b-aacb-4c4c4c035ee8_L200720W_C02	dg.4DFC/0211ea96-1984-4a7b-aacb-4c4c4c035ee8	Not specified in data	Not specified in data
L200720W_C02	110000000000	781835212	132	44	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/07343838-ee8e-4b86-aa31-ecd9070e3ec6_L200720W_C02	dg.4DFC/07343838-ee8e-4b86-aa31-ecd9070e3ec6	Not specified in data	Not specified in data
L200720W_A03	108000000000	615567934	132	34	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/ceb0f094-af1d-4701-b4ac-e1151ef46c0e_L200720W_A03	dg.4DFC/ceb0f094-af1d-4701-b4ac-e1151ef46c0e	Not specified in data	Not specified in data
L200720W_A03	108000000000	615567934	132	34	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/909e8c31-c09b-454e-96de-2f66b66f2584_L200720W_A03	dg.4DFC/909e8c31-c09b-454e-96de-2f66b66f2584	Not specified in data	Not specified in data
L200720W_D05	106000000000	753887340	132	41	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c5c9abb1-724e-4531-9405-d7366d65bbae_L200720W_D05	dg.4DFC/c5c9abb1-724e-4531-9405-d7366d65bbae	Not specified in data	Not specified in data
L200720W_D05	106000000000	753887340	132	41	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/d16adfde-e1b0-4322-bef9-96dcf4140f90_L200720W_D05	dg.4DFC/d16adfde-e1b0-4322-bef9-96dcf4140f90	Not specified in data	Not specified in data
L200720W_C05	84200000000	793454042	132	47	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/333cdfbd-155d-4784-a0ee-882adeb488b4_L200720W_C05	dg.4DFC/333cdfbd-155d-4784-a0ee-882adeb488b4	Not specified in data	Not specified in data
L200720W_C05	84200000000	793454042	132	47	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/369f0e5e-2bf0-4aac-81e0-f76849ebea3c_L200720W_C05	dg.4DFC/369f0e5e-2bf0-4aac-81e0-f76849ebea3c	Not specified in data	Not specified in data
L200720W_B04	107000000000	614669962	132	34	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/4dc778c4-75bb-4c45-8085-244fa7923de4_L200720W_B04	dg.4DFC/4dc778c4-75bb-4c45-8085-244fa7923de4	Not specified in data	Not specified in data
L200720W_B04	107000000000	614669962	132	34	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1b982712-c7e8-4891-9be9-8087f2dfb335_L200720W_B04	dg.4DFC/1b982712-c7e8-4891-9be9-8087f2dfb335	Not specified in data	Not specified in data
L200720W_H04	106000000000	1054505032	132	57	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/11fd331e-debc-49c7-b358-886d1f9b78b3_L200720W_H04	dg.4DFC/11fd331e-debc-49c7-b358-886d1f9b78b3	Not specified in data	Not specified in data
L200720W_H04	106000000000	1054505032	132	57	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/53da8e85-7a27-4ffd-a33e-fcf814a32398_L200720W_H04	dg.4DFC/53da8e85-7a27-4ffd-a33e-fcf814a32398	Not specified in data	Not specified in data
L200720W_E05	113000000000	734999408	132	41	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c27c9320-5222-4035-9ace-a50a7783cfb2_L200720W_E05	dg.4DFC/c27c9320-5222-4035-9ace-a50a7783cfb2	Not specified in data	Not specified in data
