reference_genome_assembly	design_description	library_strategy	library_layout	library_source	type	genomic_info_id	file.file_id	platform	instrument_model	library_selection
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c2fc04c-fb35-11ed-8520-133c17681624	dg.4DFC/6c2fc04c-fb35-11ed-8520-133c17681624	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c2fe2ac-fb35-11ed-bb3d-d71af58d16e8	dg.4DFC/6c2fe2ac-fb35-11ed-bb3d-d71af58d16e8	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c300462-fb35-11ed-9554-fb7faae5c7e4	dg.4DFC/6c300462-fb35-11ed-9554-fb7faae5c7e4	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c30274e-fb35-11ed-a8d2-377213fdbe04	dg.4DFC/6c30274e-fb35-11ed-a8d2-377213fdbe04	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c304922-fb35-11ed-ad68-3fcd3d4ccd88	dg.4DFC/6c304922-fb35-11ed-ad68-3fcd3d4ccd88	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c306b0a-fb35-11ed-bb43-238d8fc24431	dg.4DFC/6c306b0a-fb35-11ed-bb43-238d8fc24431	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c308da6-fb35-11ed-b932-fba6b6c66e21	dg.4DFC/6c308da6-fb35-11ed-b932-fba6b6c66e21	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c30b39e-fb35-11ed-b851-d7d2a2dc156a	dg.4DFC/6c30b39e-fb35-11ed-b851-d7d2a2dc156a	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c30d52c-fb35-11ed-b16e-5ff79cb1e6d6	dg.4DFC/6c30d52c-fb35-11ed-b16e-5ff79cb1e6d6	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c30f6c4-fb35-11ed-8824-d7210436ba4b	dg.4DFC/6c30f6c4-fb35-11ed-8824-d7210436ba4b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c311924-fb35-11ed-9edc-f313d4421d5e	dg.4DFC/6c311924-fb35-11ed-9edc-f313d4421d5e	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c313e36-fb35-11ed-867f-57c9a3f5e96b	dg.4DFC/6c313e36-fb35-11ed-867f-57c9a3f5e96b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3160a0-fb35-11ed-85c8-cf558c1ed41e	dg.4DFC/6c3160a0-fb35-11ed-85c8-cf558c1ed41e	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3182b0-fb35-11ed-b879-4bfb69868a35	dg.4DFC/6c3182b0-fb35-11ed-b879-4bfb69868a35	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c31a5ec-fb35-11ed-8f33-df0a1987cee6	dg.4DFC/6c31a5ec-fb35-11ed-8f33-df0a1987cee6	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c31c7d4-fb35-11ed-a126-1ba819301b58	dg.4DFC/6c31c7d4-fb35-11ed-a126-1ba819301b58	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c31eb60-fb35-11ed-9d93-8bbd1f901653	dg.4DFC/6c31eb60-fb35-11ed-9d93-8bbd1f901653	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c320d20-fb35-11ed-93d3-b782e091b8ff	dg.4DFC/6c320d20-fb35-11ed-93d3-b782e091b8ff	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c322e9a-fb35-11ed-8f9f-fb97460acfde	dg.4DFC/6c322e9a-fb35-11ed-8f9f-fb97460acfde	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c325050-fb35-11ed-81a2-8f6222d0c483	dg.4DFC/6c325050-fb35-11ed-81a2-8f6222d0c483	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3276f2-fb35-11ed-ab43-67af82fd1e30	dg.4DFC/6c3276f2-fb35-11ed-ab43-67af82fd1e30	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c32a1f4-fb35-11ed-8ba0-d786c22361b7	dg.4DFC/6c32a1f4-fb35-11ed-8ba0-d786c22361b7	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c32c378-fb35-11ed-a134-3b8263431c67	dg.4DFC/6c32c378-fb35-11ed-a134-3b8263431c67	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c32e4e8-fb35-11ed-9d46-d73fa9b2a031	dg.4DFC/6c32e4e8-fb35-11ed-9d46-d73fa9b2a031	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c330680-fb35-11ed-a4fc-03a6f532db39	dg.4DFC/6c330680-fb35-11ed-a4fc-03a6f532db39	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c332944-fb35-11ed-bd61-97b4bfeef627	dg.4DFC/6c332944-fb35-11ed-bd61-97b4bfeef627	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c334af0-fb35-11ed-a177-8feab44385f2	dg.4DFC/6c334af0-fb35-11ed-a177-8feab44385f2	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c336cec-fb35-11ed-8d91-a386ecad3e7e	dg.4DFC/6c336cec-fb35-11ed-8d91-a386ecad3e7e	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c338e70-fb35-11ed-b167-cb2ba3a251f5	dg.4DFC/6c338e70-fb35-11ed-b167-cb2ba3a251f5	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c33afcc-fb35-11ed-a0ef-d7b27631ad65	dg.4DFC/6c33afcc-fb35-11ed-a0ef-d7b27631ad65	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c33d6f0-fb35-11ed-b050-2f1407bf3967	dg.4DFC/6c33d6f0-fb35-11ed-b050-2f1407bf3967	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c33fdf6-fb35-11ed-973a-7f999bede85b	dg.4DFC/6c33fdf6-fb35-11ed-973a-7f999bede85b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c342042-fb35-11ed-b121-c7a2046c7e99	dg.4DFC/6c342042-fb35-11ed-b121-c7a2046c7e99	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c34418a-fb35-11ed-9093-6b91d90f3b6d	dg.4DFC/6c34418a-fb35-11ed-9093-6b91d90f3b6d	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c346584-fb35-11ed-a47c-e3afada57298	dg.4DFC/6c346584-fb35-11ed-a47c-e3afada57298	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3486f4-fb35-11ed-8f9e-27eee782c07c	dg.4DFC/6c3486f4-fb35-11ed-8f9e-27eee782c07c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c34ae7c-fb35-11ed-b670-3f90ba491c88	dg.4DFC/6c34ae7c-fb35-11ed-b670-3f90ba491c88	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c34d08c-fb35-11ed-a955-c759cfbcb1bb	dg.4DFC/6c34d08c-fb35-11ed-a955-c759cfbcb1bb	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c34f4ea-fb35-11ed-9a9b-4306ba003d01	dg.4DFC/6c34f4ea-fb35-11ed-9a9b-4306ba003d01	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c351682-fb35-11ed-a3b5-0f8b84278cf1	dg.4DFC/6c351682-fb35-11ed-a3b5-0f8b84278cf1	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c353b8a-fb35-11ed-a021-b3d0f2f46254	dg.4DFC/6c353b8a-fb35-11ed-a021-b3d0f2f46254	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c355d86-fb35-11ed-88e3-8ff1ba2f252d	dg.4DFC/6c355d86-fb35-11ed-88e3-8ff1ba2f252d	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c357f1e-fb35-11ed-9785-e7fa27fd155a	dg.4DFC/6c357f1e-fb35-11ed-9785-e7fa27fd155a	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c35a1a6-fb35-11ed-96ce-abef0bc07451	dg.4DFC/6c35a1a6-fb35-11ed-96ce-abef0bc07451	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c35c334-fb35-11ed-9b37-9f220671e876	dg.4DFC/6c35c334-fb35-11ed-9b37-9f220671e876	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c35e580-fb35-11ed-a636-17ebb71aa079	dg.4DFC/6c35e580-fb35-11ed-a636-17ebb71aa079	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c360722-fb35-11ed-b278-2f2c971f1d5d	dg.4DFC/6c360722-fb35-11ed-b278-2f2c971f1d5d	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c362cb6-fb35-11ed-8e14-f33a3b34cfec	dg.4DFC/6c362cb6-fb35-11ed-8e14-f33a3b34cfec	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c364f5c-fb35-11ed-b40e-17743da34b28	dg.4DFC/6c364f5c-fb35-11ed-b40e-17743da34b28	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c367130-fb35-11ed-9bbd-63acf3ca7f7d	dg.4DFC/6c367130-fb35-11ed-9bbd-63acf3ca7f7d	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3696a6-fb35-11ed-b4e2-2b0a2af5959f	dg.4DFC/6c3696a6-fb35-11ed-b4e2-2b0a2af5959f	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c36bba4-fb35-11ed-b697-df994a2609ce	dg.4DFC/6c36bba4-fb35-11ed-b697-df994a2609ce	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c36de4a-fb35-11ed-9484-fbec6dc627ee	dg.4DFC/6c36de4a-fb35-11ed-9484-fbec6dc627ee	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c36ffd8-fb35-11ed-8044-0b4ff4433fc8	dg.4DFC/6c36ffd8-fb35-11ed-8044-0b4ff4433fc8	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c372170-fb35-11ed-902e-13180073e3a4	dg.4DFC/6c372170-fb35-11ed-902e-13180073e3a4	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3742e0-fb35-11ed-9867-97127b81529d	dg.4DFC/6c3742e0-fb35-11ed-9867-97127b81529d	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3767d4-fb35-11ed-b6e2-9bbc7aa8a194	dg.4DFC/6c3767d4-fb35-11ed-b6e2-9bbc7aa8a194	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c378a02-fb35-11ed-9b4e-fb8e70ec1d3f	dg.4DFC/6c378a02-fb35-11ed-9b4e-fb8e70ec1d3f	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c37ab5e-fb35-11ed-b322-5f30784ba02b	dg.4DFC/6c37ab5e-fb35-11ed-b322-5f30784ba02b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c37ce36-fb35-11ed-a4a5-abdf7dfdce95	dg.4DFC/6c37ce36-fb35-11ed-a4a5-abdf7dfdce95	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c37f2e4-fb35-11ed-95a6-0bdc095d4aee	dg.4DFC/6c37f2e4-fb35-11ed-95a6-0bdc095d4aee	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3815b2-fb35-11ed-a759-83e8179d5216	dg.4DFC/6c3815b2-fb35-11ed-a759-83e8179d5216	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c38379a-fb35-11ed-9331-1b81372a4c54	dg.4DFC/6c38379a-fb35-11ed-9331-1b81372a4c54	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c38593c-fb35-11ed-82a1-7bbb56431950	dg.4DFC/6c38593c-fb35-11ed-82a1-7bbb56431950	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c387dae-fb35-11ed-b5b5-7343ade84fba	dg.4DFC/6c387dae-fb35-11ed-b5b5-7343ade84fba	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c38a1f8-fb35-11ed-b382-3300b3554d16	dg.4DFC/6c38a1f8-fb35-11ed-b382-3300b3554d16	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c38c3b8-fb35-11ed-b3c6-ebef411e1106	dg.4DFC/6c38c3b8-fb35-11ed-b3c6-ebef411e1106	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c38e69a-fb35-11ed-9cca-83b908b31c6c	dg.4DFC/6c38e69a-fb35-11ed-9cca-83b908b31c6c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3908fa-fb35-11ed-a270-6b8ec0c0617c	dg.4DFC/6c3908fa-fb35-11ed-a270-6b8ec0c0617c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c392a6a-fb35-11ed-9c80-e3c8d46186b3	dg.4DFC/6c392a6a-fb35-11ed-9c80-e3c8d46186b3	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c394e28-fb35-11ed-8d99-47eaa3fec57c	dg.4DFC/6c394e28-fb35-11ed-8d99-47eaa3fec57c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c397376-fb35-11ed-b4e2-0f8f249099a0	dg.4DFC/6c397376-fb35-11ed-b4e2-0f8f249099a0	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3994dc-fb35-11ed-8210-634b1fd37b4e	dg.4DFC/6c3994dc-fb35-11ed-8210-634b1fd37b4e	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c39b610-fb35-11ed-9e2f-57f2c2c5772d	dg.4DFC/6c39b610-fb35-11ed-9e2f-57f2c2c5772d	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c39da32-fb35-11ed-b416-0f4c33123ad7	dg.4DFC/6c39da32-fb35-11ed-b416-0f4c33123ad7	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c39fb84-fb35-11ed-96be-bf19571a37e5	dg.4DFC/6c39fb84-fb35-11ed-96be-bf19571a37e5	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3a1cb8-fb35-11ed-9e0f-dbc5f659f4f3	dg.4DFC/6c3a1cb8-fb35-11ed-9e0f-dbc5f659f4f3	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3a3e5a-fb35-11ed-9936-bf1be338c3f8	dg.4DFC/6c3a3e5a-fb35-11ed-9936-bf1be338c3f8	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3a642a-fb35-11ed-a35e-c7cd4c53f2df	dg.4DFC/6c3a642a-fb35-11ed-a35e-c7cd4c53f2df	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3a8702-fb35-11ed-8960-636fd46d35ef	dg.4DFC/6c3a8702-fb35-11ed-8960-636fd46d35ef	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3aad04-fb35-11ed-91e6-c36e9c44c479	dg.4DFC/6c3aad04-fb35-11ed-91e6-c36e9c44c479	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3acf6e-fb35-11ed-8316-8f9fa0d80c1c	dg.4DFC/6c3acf6e-fb35-11ed-8316-8f9fa0d80c1c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3af124-fb35-11ed-ad3d-23e23255fb78	dg.4DFC/6c3af124-fb35-11ed-ad3d-23e23255fb78	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3b1406-fb35-11ed-baf7-cfa04d94ef11	dg.4DFC/6c3b1406-fb35-11ed-baf7-cfa04d94ef11	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3b351c-fb35-11ed-acd9-5fc63bafeef3	dg.4DFC/6c3b351c-fb35-11ed-acd9-5fc63bafeef3	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3b56aa-fb35-11ed-9abe-2b8b233bca7b	dg.4DFC/6c3b56aa-fb35-11ed-9abe-2b8b233bca7b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3b78f6-fb35-11ed-be88-8ffea3b67a34	dg.4DFC/6c3b78f6-fb35-11ed-be88-8ffea3b67a34	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3b9a20-fb35-11ed-9d77-6fccfb4a36a9	dg.4DFC/6c3b9a20-fb35-11ed-9d77-6fccfb4a36a9	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3bbcbc-fb35-11ed-b373-2f983e3d3575	dg.4DFC/6c3bbcbc-fb35-11ed-b373-2f983e3d3575	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3bde7c-fb35-11ed-8771-3310b97495c1	dg.4DFC/6c3bde7c-fb35-11ed-8771-3310b97495c1	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3c0050-fb35-11ed-a2f3-c34e293a2377	dg.4DFC/6c3c0050-fb35-11ed-a2f3-c34e293a2377	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3c259e-fb35-11ed-b778-43f92a4d1dd9	dg.4DFC/6c3c259e-fb35-11ed-b778-43f92a4d1dd9	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3c4858-fb35-11ed-9742-03e86dc5aaeb	dg.4DFC/6c3c4858-fb35-11ed-9742-03e86dc5aaeb	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3c6e00-fb35-11ed-8add-8b5ee9568caf	dg.4DFC/6c3c6e00-fb35-11ed-8add-8b5ee9568caf	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3c8fca-fb35-11ed-bb43-8bda766ab991	dg.4DFC/6c3c8fca-fb35-11ed-bb43-8bda766ab991	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3cb180-fb35-11ed-aa51-db62efbd4718	dg.4DFC/6c3cb180-fb35-11ed-aa51-db62efbd4718	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3cd32c-fb35-11ed-a646-13ed85e13d4b	dg.4DFC/6c3cd32c-fb35-11ed-a646-13ed85e13d4b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3cf5be-fb35-11ed-ae22-936e279b9505	dg.4DFC/6c3cf5be-fb35-11ed-ae22-936e279b9505	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3d17c4-fb35-11ed-a1fc-938e3f72492e	dg.4DFC/6c3d17c4-fb35-11ed-a1fc-938e3f72492e	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3d398e-fb35-11ed-b728-73e0137a3f1c	dg.4DFC/6c3d398e-fb35-11ed-b728-73e0137a3f1c	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3d5e96-fb35-11ed-961f-335768501dc9	dg.4DFC/6c3d5e96-fb35-11ed-961f-335768501dc9	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3d8664-fb35-11ed-9d42-53a2a28c6563	dg.4DFC/6c3d8664-fb35-11ed-9d42-53a2a28c6563	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3da7d4-fb35-11ed-8b54-97a660af0fe6	dg.4DFC/6c3da7d4-fb35-11ed-8b54-97a660af0fe6	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3dc9b2-fb35-11ed-9eb6-abc98cbe1a47	dg.4DFC/6c3dc9b2-fb35-11ed-9eb6-abc98cbe1a47	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3dec26-fb35-11ed-b34a-9baab4f192f4	dg.4DFC/6c3dec26-fb35-11ed-b34a-9baab4f192f4	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3e0d78-fb35-11ed-93bf-bf8262b4aadc	dg.4DFC/6c3e0d78-fb35-11ed-93bf-bf8262b4aadc	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3e303c-fb35-11ed-8171-0392585499c0	dg.4DFC/6c3e303c-fb35-11ed-8171-0392585499c0	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3e5526-fb35-11ed-a492-73fce23f817a	dg.4DFC/6c3e5526-fb35-11ed-a492-73fce23f817a	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3e7812-fb35-11ed-a5d9-b73fdfec4ea9	dg.4DFC/6c3e7812-fb35-11ed-a5d9-b73fdfec4ea9	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3e99d2-fb35-11ed-a1eb-2fca6638e64b	dg.4DFC/6c3e99d2-fb35-11ed-a1eb-2fca6638e64b	Not specified in data	Not specified in data	Not specified in data
GRCh38		WGS	Paired-end	GENOMIC	genomic_info	dg.4DFC/6c3ebbd8-fb35-11ed-8d22-0f411d074fa9	dg.4DFC/6c3ebbd8-fb35-11ed-8d22-0f411d074fa9	Not specified in data	Not specified in data	Not specified in data
