type	file_id	crdc_id	experimental_strategy_and_data_subtypes	experimental_strategy_and_data_subtypes_concept_code	file_description	file_mapping_level	file_mapping_level_concept_code	file_name	file_size	file_type	file_type_concept_code	file_url_in_cds	is_supplementary_file	md5sum	release_datetime	sample.sample_id	study.phs_accession	submission_version
file	dg.4DFC/0381a638-4c1e-4426-8ed5-1339b44dd0cd	dg.4DFC/0381a638-4c1e-4426-8ed5-1339b44dd0cd	RNA-Seq	C124261	"Mouse BAM index file relative to the genome. BAM derived from raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and mouse reads were mapped with STAR to GRCm38 with ensembl v102 annotations"	Sample	C70699	6949-JMM-0095_mouse.STAR.genome.sorted.bam.bai	1798184	BAI	C190163	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0095_mouse/bam/6949-JMM-0095_mouse.STAR.genome.sorted.bam.bai		aca486acfbea836ad0f96a2cf75897aa	2025-10-03T12:02:01Z	6949-JMM-0095.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/03861167-f246-4f98-b3c9-9c9bbf634be6	dg.4DFC/03861167-f246-4f98-b3c9-9c9bbf634be6	RNA-Seq	C124261	RNA library strandedness report	Sample	C70699	6949-JMM-0091_strandedness.txt	1729	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0091/stats/6949-JMM-0091_strandedness.txt		a07159698f9fd365541b8a28ec12562d	2025-10-03T12:02:01Z	6949-JMM-0091.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/03896caf-c662-43c6-af47-4098f6b02e4e	dg.4DFC/03896caf-c662-43c6-af47-4098f6b02e4e	DNA-Seq	C153598	On target percentage and coverage uniformity metrics. Calculations per: https://sfvideo.blob.core.windows.net/sitefinity/docs/default-source/application-note/primerclip-a-tool-for-trimming-primer-sequences-application-note.pdf?sfvrsn=cf83e107_14	Sample	C70699	6949-JMM-0050_FP_amplicon_coverage_metrics.txt	54	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0050_FP/stats/6949-JMM-0050_FP_amplicon_coverage_metrics.txt		3b462bf00c12c6047abff54216801900	2025-10-03T12:02:01Z	6949-JMM-0050_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/03c21243-745d-4b62-b869-ff21accdf783	dg.4DFC/03c21243-745d-4b62-b869-ff21accdf783	DNA-Seq	C153598	Python filtering script metrics	Sample	C70699	6949-JMM-0046_R1.fastq.gz_6949-JMM-0046_R2.fastq.gz_stat	499	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0046/stats/6949-JMM-0046_R1.fastq.gz_6949-JMM-0046_R2.fastq.gz_stat		d522acbc7c94fb03fcc474825f703562	2025-10-03T12:02:01Z	6949-JMM-0046.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/03c8c3c9-f6ef-4a0a-b4df-d4731b49fac3	dg.4DFC/03c8c3c9-f6ef-4a0a-b4df-d4731b49fac3	DNA-Seq	C153598	Microsatellite instability (MSI) detection results from MSIsensor2. Sample is considered MSI-high if the percent of somatic sites is greater than 20 (https://github.com/niu-lab/msisensor2)	Sample	C70699	6949-JMM-0064_msisensor	61	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0064/msi/6949-JMM-0064_msisensor		35ab84529642e787c3c9d699f5a49be0	2025-10-03T12:02:01Z	6949-JMM-0064.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/0412139a-dda4-4723-8559-eae0c9079801	dg.4DFC/0412139a-dda4-4723-8559-eae0c9079801	DNA-Seq	C153598	FASTQC collected summarized results for read 2. FASTQ was run post raw read trimmer with CutAdapt	Sample	C70699	6949-JMM-0053_FP_R2_paired_trimmed_fastqc.zip	610702	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0053_FP/stats/6949-JMM-0053_FP_R2_paired_trimmed_fastqc.zip		a8c2efa1d9f0e4882206d191870908c6	2025-10-03T12:02:01Z	6949-JMM-0053_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/0447fc48-820d-4ba6-8b05-8a8cd8580f6d	dg.4DFC/0447fc48-820d-4ba6-8b05-8a8cd8580f6d	RNA-Seq	C124261	"Human gene expression quantification from RSEM. Raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and human reads were mapped with STAR to GRCh38 with gencode v39 annotations. Mapped reads were quantified with RSEM"	Sample	C70699	6949-JMM-0100_human.genes.results	10899635	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0100_human/6949-JMM-0100_human.genes.results		e461cb53c63bd73589faa6c542ecd3be	2025-10-03T12:02:01Z	6949-JMM-0100.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/0474ad28-b8ee-4b42-a63b-ab2a3889e878	dg.4DFC/0474ad28-b8ee-4b42-a63b-ab2a3889e878	DNA-Seq	C153598	FastQC report files for read 1. FastQC run on quality trimmed reads	Sample	C70699	6949-JMM-0059_R1.fastq.gz_filtered_trimmed_fastqc.zip	960323	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0059/stats/6949-JMM-0059_R1.fastq.gz_filtered_trimmed_fastqc.zip		56768d28393073eba6acbbf99d3d591c	2025-10-03T12:02:01Z	6949-JMM-0059.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/047e5375-06fa-4c7f-8a60-ac7dc21628ee	dg.4DFC/047e5375-06fa-4c7f-8a60-ac7dc21628ee	DNA-Seq	C153598	FastQC report files for read 2. FastQC run on quality trimmed reads	Sample	C70699	6949-JMM-0044_R2.fastq.gz_filtered_trimmed_fastqc.zip	979777	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0044/stats/6949-JMM-0044_R2.fastq.gz_filtered_trimmed_fastqc.zip		610da32ac1e0f66c4fc5d528ed90c836	2025-10-03T12:02:01Z	6949-JMM-0044.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/04945595-82e8-4c7c-90a6-a6fe1fb37fc8	dg.4DFC/04945595-82e8-4c7c-90a6-a6fe1fb37fc8	DNA-Seq	C153598	Plot showing ASCAT model fit	Sample	C70699	6949-JMM-0037.sunrise.png	57388	PNG	C85437	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0037.sunrise.png		2abcfeb7609aa3cb51695be9ed0f8e6b	2025-10-03T12:02:01Z	6949-JMM-0037.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	DNA-Seq	C153598	MultiQC report file aggregating  general sample statistics	Sample	C70699	multiqc_general_stats.txt	8926	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/multiqc/multiqc_data/multiqc_general_stats.txt		19cbf47f35603c2c0d7b574e29ce09d2	2025-10-03T12:02:01Z	6949-JMM-0050.pdx.samp | 6949-JMM-0056.pdx.samp | 6949-JMM-0067.pdx.samp | 6949-JMM-0061.pdx.samp | 6949-JMM-0053.pdx.samp | 6949-JMM-0068.pdx.samp | 6949-JMM-0041.pdx.samp | 6949-JMM-0054.pdx.samp | 6949-JMM-0070.pdx.samp | 6949-JMM-0072.pdx.samp | 6949-JMM-0055.pdx.samp | 6949-JMM-0052.pdx.samp | 6949-JMM-0062.pdx.samp | 6949-JMM-0038.pdx.samp | 6949-JMM-0040.pdx.samp | 6949-JMM-0071.pdx.samp | 6949-JMM-0065.pdx.samp | 6949-JMM-0058.pdx.samp | 6949-JMM-0066.pdx.samp | 6949-JMM-0064.pdx.samp | 6949-JMM-0045.pdx.samp | 6949-JMM-0046.pdx.samp | 6949-JMM-0059.pdx.samp | 6949-JMM-0047.pdx.samp | 6949-JMM-0049.pdx.samp | 6949-JMM-0057.pdx.samp | 6949-JMM-0037.pdx.samp | 6949-JMM-0042.pdx.samp | 6949-JMM-0044.pdx.samp | 6949-JMM-0060.pdx.samp | 6949-JMM-0039.pdx.samp | 6949-JMM-0051.pdx.samp | 6949-JMM-0043.pdx.samp | 6949-JMM-0069.pdx.samp | 6949-JMM-0063.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/04ba1b33-4b71-4d59-9b63-c27dda5f36bd	dg.4DFC/04ba1b33-4b71-4d59-9b63-c27dda5f36bd	RNA-Seq	C124261	"Mouse BAM index file relative to the transcriptome. BAM derived from raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and mouse reads were mapped with STAR to GRCm38 with ensembl v102 annotations"	Sample	C70699	6949-JMM-0101_mouse.transcript.sorted.bam.bai	6289144	BAI	C190163	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0101_mouse/bam/6949-JMM-0101_mouse.transcript.sorted.bam.bai		0c1f0d19f94ac65b5c94e5e2b75852ad	2025-10-03T12:02:01Z	6949-JMM-0101.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/04bdc873-5781-4ae7-aea9-4522e7838e66	dg.4DFC/04bdc873-5781-4ae7-aea9-4522e7838e66	DNA-Seq	C153598	FastQC report files for read 2. FastQC run on quality trimmed reads	Sample	C70699	6949-JMM-0053_R2.fastq.gz_filtered_trimmed_fastqc.zip	958973	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0053/stats/6949-JMM-0053_R2.fastq.gz_filtered_trimmed_fastqc.zip		a3e6a56c82c8999f12d823d15f41f2f0	2025-10-03T12:02:01Z	6949-JMM-0053.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/04c5405e-543c-4f0e-acef-6b2055d99e7e	dg.4DFC/04c5405e-543c-4f0e-acef-6b2055d99e7e	DNA-Seq	C153598	"BAM index file for BAM derived from raw reads trimmed with CutAdapt, mapped with BWA to GRCh38,  primer sequence was removed with primerclip, and finally GATK BaseRecalibration and BQSR applicaiton."	Sample	C70699	6949-JMM-0071_FP_realigned_BQSR.bai	1513096	BAI	C190163	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0071_FP/bam/6949-JMM-0071_FP_realigned_BQSR.bai		392ab0c3566254f0b8b817d91dc07e6c	2025-10-03T12:02:01Z	6949-JMM-0071_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/04d76796-4949-4043-afa4-74cb8a0a0bc2	dg.4DFC/04d76796-4949-4043-afa4-74cb8a0a0bc2	DNA-Seq	C153598	"Human deconvovled reads: read 1. Raw reads were quality trimmed with a custom python script, and then mouse and human reads were deconvolved with Xenome"	Sample	C70699	6949-JMM-0065_sorted_human_1.fastq.gz	11340578447	FASTQ	C172212	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0065/processed_reads/6949-JMM-0065_sorted_human_1.fastq.gz		87e92b81ff28e60771278add0d073fc6	2025-10-03T12:02:01Z	6949-JMM-0065.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/04fcc610-72e6-4078-bb7b-251727332c25	dg.4DFC/04fcc610-72e6-4078-bb7b-251727332c25	DNA-Seq	C153598	Allele-Specific Piecewise Constant Fitting (ASPCF) corrected B allele frequency (BAF)	Sample	C70699	6949-JMM-0051.BAF.PCFed.txt	1423248	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0051.BAF.PCFed.txt		632fba0cbe2ca74efc5d9341c1525361	2025-10-03T12:02:01Z	6949-JMM-0051.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/050739a9-cbb4-4a82-893e-dfe3a2b3c005	dg.4DFC/050739a9-cbb4-4a82-893e-dfe3a2b3c005	DNA-Seq	C153598	On target percentage and coverage uniformity metrics. Calculations per: https://sfvideo.blob.core.windows.net/sitefinity/docs/default-source/application-note/primerclip-a-tool-for-trimming-primer-sequences-application-note.pdf?sfvrsn=cf83e107_14	Sample	C70699	6949-JMM-0059_FP_amplicon_coverage_metrics.txt	54	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0059_FP/stats/6949-JMM-0059_FP_amplicon_coverage_metrics.txt		fe1948c80eb0823f463f1289aaba44f1	2025-10-03T12:02:01Z	6949-JMM-0059_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/052ab47b-0032-4f5a-99b3-3a5474e188fa	dg.4DFC/052ab47b-0032-4f5a-99b3-3a5474e188fa	RNA-Seq	C124261	"Human BAM alignment file relative to the genome. BAM derived from raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and human reads were mapped with STAR to GRCh38 with gencode v39 annotations."	Sample	C70699	6949-JMM-0096_human.STAR.genome.sorted.bam	16212482805	BAM	C153249	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0096_human/bam/6949-JMM-0096_human.STAR.genome.sorted.bam		7557f4e4983e959cb9933db40a24ec61	2025-10-03T12:02:01Z	6949-JMM-0096.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/0533ba55-2133-4731-8cdd-ae9f658642a2	dg.4DFC/0533ba55-2133-4731-8cdd-ae9f658642a2	RNA-Seq	C124261	"Human BAM alignment file relative to the transcriptome. BAM derived from raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and human reads were mapped with STAR to GRCh38 with gencode v39 annotations."	Sample	C70699	6949-JMM-0104_human.transcript.sorted.bam	14496588556	BAM	C153249	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0104_human/bam/6949-JMM-0104_human.transcript.sorted.bam		16e765c450f6556cfdb8fa0bdf29c4c1	2025-10-03T12:02:01Z	6949-JMM-0104.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/05562004-2c55-426e-9223-6630e684ea4f	dg.4DFC/05562004-2c55-426e-9223-6630e684ea4f	RNA-Seq	C124261	"MultiQC report file aggregating FastQC statistics, used in MultiQC plotting"	Sample	C70699	mqc_fastqc_per_base_sequence_quality_plot_1.txt	36738	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/multiqc/multiqc_data/mqc_fastqc_per_base_sequence_quality_plot_1.txt		6cf768da201a1dd5ec26cfc682ad5271	2025-10-03T12:02:01Z	6949-JMM-0104.pdx.samp | 6949-JMM-0101.pdx.samp | 6949-JMM-0079.pdx.samp | 6949-JMM-0103.pdx.samp | 6949-JMM-0096.pdx.samp | 6949-JMM-0091.pdx.samp | 6949-JMM-0084.pdx.samp | 6949-JMM-0086.pdx.samp | 6949-JMM-0090.pdx.samp | 6949-JMM-0075.pdx.samp | 6949-JMM-0105.pdx.samp | 6949-JMM-0083.pdx.samp | 6949-JMM-0087.pdx.samp | 6949-JMM-0092.pdx.samp | 6949-JMM-0099.pdx.samp | 6949-JMM-0077.pdx.samp | 6949-JMM-0107.pdx.samp | 6949-JMM-0097.pdx.samp | 6949-JMM-0100.pdx.samp | 6949-JMM-0085.pdx.samp | 6949-JMM-0095.pdx.samp | 6949-JMM-0076.pdx.samp | 6949-JMM-0088.pdx.samp | 6949-JMM-0098.pdx.samp | 6949-JMM-0102.pdx.samp | 6949-JMM-0074.pdx.samp | 6949-JMM-0108.pdx.samp | 6949-JMM-0080.pdx.samp | 6949-JMM-0106.pdx.samp | 6949-JMM-0094.pdx.samp | 6949-JMM-0081.pdx.samp | 6949-JMM-0082.pdx.samp | 6949-JMM-0078.pdx.samp | 6949-JMM-0093.pdx.samp | 6949-JMM-0089.pdx.samp | 6949-JMM-0073.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/05c1f8b5-c040-4341-a63c-e951044cb3a2	dg.4DFC/05c1f8b5-c040-4341-a63c-e951044cb3a2	DNA-Seq	C153598	BAM alignment file for BAM derived from raw reads trimmed for quality using a custom python script. Human / mouse disambiguation of quality filtered reads was done with Xenome. Human specifc reads were mapped with BWA to GRCh38. Duplicate reads were marked with Picard MarkDuplicates. Base recalibration was then done and applied with GATK	Sample	C70699	6949-JMM-0061_realigned_BQSR.bam	30506895330	BAM	C153249	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/wes/6949-JMM-0061/bam/6949-JMM-0061_realigned_BQSR.bam		a9183414254130e87168c39f88845aef	2025-10-03T12:02:01Z	6949-JMM-0061.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/05d4a736-3fff-483a-8df3-234b588167af	dg.4DFC/05d4a736-3fff-483a-8df3-234b588167af	RNA-Seq	C124261	FastP quality and adapter trimming report	Sample	C70699	6949-JMM-0077_fastp_report.html	468572	HTML	C142380	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0077/stats/6949-JMM-0077_fastp_report.html		dff2638461465ceaa839ed0ee6425122	2025-10-03T12:02:01Z	6949-JMM-0077.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/05ff19e1-57d3-4d4e-af7d-0aeba2f6e934	dg.4DFC/05ff19e1-57d3-4d4e-af7d-0aeba2f6e934	DNA-Seq	C153598	"Full unannotated SNP and InDEL variants called. Raw reads trimmed with CutAdapt, mapped with BWA to GRCh38, and primer sequence was removed with primerclip. GATK was used for base quality score recalibration calculation and application. Variants were then called with GATK Haplotypecaller."	Sample	C70699	6949-JMM-0070_FP_variants_raw.vcf	200493	VCF	C172216	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0070_FP/6949-JMM-0070_FP_variants_raw.vcf		8a92f77cb4f10e17e9fe838da916ec71	2025-10-03T12:02:01Z	6949-JMM-0070_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/060e7c2d-5a08-463d-9f5f-606079402bbc	dg.4DFC/060e7c2d-5a08-463d-9f5f-606079402bbc	DNA-Seq	C153598	ASCAT CNV segments file containing the copy number segments of each sample (not including failed arrays)	Sample	C70699	6949-JMM-0059.segments.txt	1632	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0059.segments.txt		86d8df6652e17ae60263f44b8dfd0081	2025-10-03T12:02:01Z	6949-JMM-0059.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/0616c5c8-0674-4a71-9395-9c893ae2b7bb	dg.4DFC/0616c5c8-0674-4a71-9395-9c893ae2b7bb	RNA-Seq	C124261	"Human BAM index file relative to the transcriptome. BAM derived from raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and human reads were mapped with STAR to GRCh38 with gencode v39 annotations."	Sample	C70699	6949-JMM-0103_human.transcript.sorted.bam.bai	14649624	BAI	C190163	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0103_human/bam/6949-JMM-0103_human.transcript.sorted.bam.bai		619215e2ef81e97c55b37db20f69c3f5	2025-10-03T12:02:01Z	6949-JMM-0103.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/063ae27f-4397-4df8-8b0a-09a3db4fd597	dg.4DFC/063ae27f-4397-4df8-8b0a-09a3db4fd597	DNA-Seq	C153598	FASTQC HTML report for read 1. FASTQ was run post raw read trimmer with CutAdapt	Sample	C70699	6949-JMM-0046_FP_R1_paired_trimmed_fastqc.html	641798	HTML	C142380	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/6949-JMM-0046_FP/stats/6949-JMM-0046_FP_R1_paired_trimmed_fastqc.html		cab084b4b32936319cf522b2734e3e5e	2025-10-03T12:02:01Z	6949-JMM-0046_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/064d15cc-07fe-4cd8-98ab-dc5189fe29f2	dg.4DFC/064d15cc-07fe-4cd8-98ab-dc5189fe29f2	RNA-Seq	C124261	"Human gene expression quantification from RSEM. Raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and human reads were mapped with STAR to GRCh38 with gencode v39 annotations. Mapped reads were quantified with RSEM"	Sample	C70699	6949-JMM-0089_human.genes.results	10893512	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0089_human/6949-JMM-0089_human.genes.results		9ca67a077902338027f1d8eb1c95dc6b	2025-10-03T12:02:01Z	6949-JMM-0089.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/067adee9-5b7b-4b8c-b77a-05dadf9c30ef	dg.4DFC/067adee9-5b7b-4b8c-b77a-05dadf9c30ef	RNA-Seq	C124261	"Mouse deconvovled reads: read 1. Raw reads were quality and adapter trimmed with FastP, mouse and human reads were deconvolved with Xenome"	Sample	C70699	6949-JMM-0095_sorted_mouse_1.fastq.gz	114713396	FASTQ	C172212	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0095/processed_reads/6949-JMM-0095_sorted_mouse_1.fastq.gz		1ebbeae15425f8d0650c391f2cbe5809	2025-10-03T12:02:01Z	6949-JMM-0095.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/0696de01-7866-4313-b262-e94fc64492c2	dg.4DFC/0696de01-7866-4313-b262-e94fc64492c2	RNA-Seq	C124261	"Mouse gene expression quantification from RSEM. Raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and human reads were mapped with STAR to GRCm38 with ensembl v102 annotations. Mapped reads were quantified with RSEM"	Sample	C70699	6949-JMM-0101_mouse.genes.results	7458450	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0101_mouse/6949-JMM-0101_mouse.genes.results		4a1a4947c7285f12756e0d43db6e4132	2025-10-03T12:02:01Z	6949-JMM-0101.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/069cbb80-3144-417b-b264-1ab716a97fb8	dg.4DFC/069cbb80-3144-417b-b264-1ab716a97fb8	RNA-Seq	C124261	Human Picard CollectRNAseqMetrics QC metrics	Sample	C70699	6949-JMM-0079_human_picard_aln_metrics.txt	3116	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0079_human/stats/6949-JMM-0079_human_picard_aln_metrics.txt		c3f647b859eb892183dd05cd9db3742c	2025-10-03T12:02:01Z	6949-JMM-0079.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/06a74e28-2552-4eb8-8c91-4e9fe6971b0b	dg.4DFC/06a74e28-2552-4eb8-8c91-4e9fe6971b0b	RNA-Seq	C124261	Epstein-Barr virus (EBV) classification score. Model is likely EBV-transformed or is a lymphoma mode if z-score > cutoff threshold of 3	Sample	C70699	6949-JMM-0088_human.EBV_classifier.txt	68	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0088_human/6949-JMM-0088_human.EBV_classifier.txt		10418550235332ee204aaa1c89a637e1	2025-10-03T12:02:01Z	6949-JMM-0088.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/06ac0142-3ec3-4653-b7c8-a6bcf847bd26	dg.4DFC/06ac0142-3ec3-4653-b7c8-a6bcf847bd26	RNA-Seq	C124261	"Human BAM index file relative to the transcriptome. BAM derived from raw reads were quality and adapter with FastP, mouse and human reads were deconvolved with Xenome, and human reads were mapped with STAR to GRCh38 with gencode v39 annotations."	Sample	C70699	6949-JMM-0098_human.transcript.sorted.bam.bai	14325240	BAI	C190163	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0098_human/bam/6949-JMM-0098_human.transcript.sorted.bam.bai		fd6ba127a408944a41d002376dc0db38	2025-10-03T12:02:01Z	6949-JMM-0098.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/06b4d767-1419-44ae-915b-bbb88d3311e7	dg.4DFC/06b4d767-1419-44ae-915b-bbb88d3311e7	RNA-Seq	C124261	Mouse Picard CollectRNAseqMetrics QC metrics	Sample	C70699	6949-JMM-0090_mouse_picard_aln_metrics.txt	3108	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/rnaseq/6949-JMM-0090_mouse/stats/6949-JMM-0090_mouse_picard_aln_metrics.txt		d8caf9d5c21f0363e45cc59240ec3de6	2025-10-03T12:02:01Z	6949-JMM-0090.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/06cdc7b6-0cca-487a-b9f9-848e88d481e2	dg.4DFC/06cdc7b6-0cca-487a-b9f9-848e88d481e2	DNA-Seq	C153598	Plot showing ASCAT CNV profile showing copy change from ploidy and regions of loss of heterozygosity	Sample	C70699	6949-JMM-0045_segmentsgenomeplot.copydiffploidy.png	46636	PNG	C85437	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/6949-JMM-0045_segmentsgenomeplot.copydiffploidy.png		625e21703abddb5e05566644f32d6103	2025-10-03T12:02:01Z	6949-JMM-0045.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/06ced16d-d58e-4c58-b96d-f54a13d67a2c	dg.4DFC/06ced16d-d58e-4c58-b96d-f54a13d67a2c	DNA-Seq	C153598	"MultiQC report file aggregating FastQC statistics, used in MultiQC plotting"	Sample	C70699	mqc_fastqc_sequence_length_distribution_plot_1.txt	14310	TXT	C85873	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/amplicon/multiqc/multiqc_data/mqc_fastqc_sequence_length_distribution_plot_1.txt		d978854242afbeef2cbd568914a7849e	2025-10-03T12:02:01Z	6949-JMM-0067_FP.pdx.samp | 6949-JMM-0037_FP.pdx.samp | 6949-JMM-0049_FP.pdx.samp | 6949-JMM-0055_FP.pdx.samp | 6949-JMM-0043_FP.pdx.samp | 6949-JMM-0061_FP.pdx.samp	phs003163	phs003163.v1.p1
file	dg.4DFC/06d889bd-daf7-46c4-b177-f3a34f93ec8e	dg.4DFC/06d889bd-daf7-46c4-b177-f3a34f93ec8e	DNA-Seq	C153598	"Plot showing BAF and LogR post correction for logR of the tumour sample with genomic GC content, replication timing used"	Sample	C70699	After_correction_6949-JMM-0071.tumour.png	681402	PNG	C85437	s3://cds-515-phs003163-pivot-chop/chphiladelphia/jax_lab_files/cnvarray/After_correction_6949-JMM-0071.tumour.png		fd239cadefd8d4823947167c6e150c66	2025-10-03T12:02:01Z	6949-JMM-0071.pdx.samp	phs003163	phs003163.v1.p1
