type	genomic_info_id	design_description	file.file_id	instrument_model	library_id	library_layout	library_layout_concept_code	library_selection	library_selection_concept_code	library_source_material	library_source_material_concept_code	library_source_molecule	library_source_molecule_concept_code	library_strategy	library_strategy_concept_code	number_of_reads	platform	platform_concept_code	reference_genome_assembly	reporter_label
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024934_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024934	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024935_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024935	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024936_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024936	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024937_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024937	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024938_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024938	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024939_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024939	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024940_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024940	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024941_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024941	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024942_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024942	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024943_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024943	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024944_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024944	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024945_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024945	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024946_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024946	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024947_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024947	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024948_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024948	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024949_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024949	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024950_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024950	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024951_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024951	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024952_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024952	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c_HALB3024953_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0269ccaf-429a-46f1-8b46-31267406991c	Illumina NovaSeq	HALB3024953	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0291adab-c634-4715-a133-59e2b0498785_HALB3023500_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/0291adab-c634-4715-a133-59e2b0498785	Illumina NovaSeq	HALB3023500	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0295cf93-a290-4ada-847d-a0f5e2fb1158_HALB3016746_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/0295cf93-a290-4ada-847d-a0f5e2fb1158	Illumina NovaSeq	HALB3016746	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/02a85bdb-c8d8-4ddc-9e6c-3e32a3b2974c_HALB3016752_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/02a85bdb-c8d8-4ddc-9e6c-3e32a3b2974c	Illumina NovaSeq	HALB3016752	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/02cd8599-b0c5-40b0-85e2-c772222d77cb_HALB3024942_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/02cd8599-b0c5-40b0-85e2-c772222d77cb	Illumina NovaSeq	HALB3024942	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/02ef1b00-8d03-40ef-a6ea-38e778c09cf0_HALB3016758_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/02ef1b00-8d03-40ef-a6ea-38e778c09cf0	Illumina NovaSeq	HALB3016758	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/03305d18-d5b0-4ff0-b2e9-81c7a0eb18a1_HALB3023516_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/03305d18-d5b0-4ff0-b2e9-81c7a0eb18a1	Illumina NovaSeq	HALB3023516	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/03404139-440c-4a1c-9351-ed50ad03e169_HALB3016736_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/03404139-440c-4a1c-9351-ed50ad03e169	Illumina NovaSeq	HALB3016736	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0381a638-4c1e-4426-8ed5-1339b44dd0cd_HALB3016746_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/0381a638-4c1e-4426-8ed5-1339b44dd0cd	Illumina NovaSeq	HALB3016746	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/03861167-f246-4f98-b3c9-9c9bbf634be6_HALB3016742_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/03861167-f246-4f98-b3c9-9c9bbf634be6	Illumina NovaSeq	HALB3016742	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/03896caf-c662-43c6-af47-4098f6b02e4e_HALB3023508_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/03896caf-c662-43c6-af47-4098f6b02e4e	Illumina NovaSeq	HALB3023508	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/03c21243-745d-4b62-b869-ff21accdf783_HALB3024927_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/03c21243-745d-4b62-b869-ff21accdf783	Illumina NovaSeq	HALB3024927	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/03c8c3c9-f6ef-4a0a-b4df-d4731b49fac3_HALB3024945_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/03c8c3c9-f6ef-4a0a-b4df-d4731b49fac3	Illumina NovaSeq	HALB3024945	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0412139a-dda4-4723-8559-eae0c9079801_HALB3023511_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/0412139a-dda4-4723-8559-eae0c9079801	Illumina NovaSeq	HALB3023511	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0447fc48-820d-4ba6-8b05-8a8cd8580f6d_HALB3016751_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/0447fc48-820d-4ba6-8b05-8a8cd8580f6d	Illumina NovaSeq	HALB3016751	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0474ad28-b8ee-4b42-a63b-ab2a3889e878_HALB3024940_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0474ad28-b8ee-4b42-a63b-ab2a3889e878	Illumina NovaSeq	HALB3024940	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/047e5375-06fa-4c7f-8a60-ac7dc21628ee_HALB3024925_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/047e5375-06fa-4c7f-8a60-ac7dc21628ee	Illumina NovaSeq	HALB3024925	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024918_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024918	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024919_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024919	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024920_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024920	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024921_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024921	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024922_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024922	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024923_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024923	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024924_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024924	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024925_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024925	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024926_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024926	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024927_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024927	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024928_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024928	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024930_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024930	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024931_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024931	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024932_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024932	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024933_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024933	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024934_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024934	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024935_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024935	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024936_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024936	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024937_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024937	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024938_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024938	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024939_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024939	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024940_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024940	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024941_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024941	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024942_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024942	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024943_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024943	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024944_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024944	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024945_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024945	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024946_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024946	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f_HALB3024947_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/0498c418-b1de-4b8e-a071-389c4501f45f	Illumina NovaSeq	HALB3024947	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
