type	genomic_info_id	design_description	platform	bases	library_layout	coverage	file.file_id	sequence_alignment_software	number_of_reads	library_selection	reference_genome_assembly	avg_read_length	methylation_platform	library_source	reporter_label	instrument_model	library_id	library_strategy	custom_assembly_fasta_file_for_alignment	library_source_molecule
genomic_info	60e7d21adf43c351460a87e2_27-482638-AMPureF:8	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/defd4d2f-77f5-5af8-8020-7c67ab9ff372	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureF:8	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e7d2267c2d3e3eb207d104_27-482638-AMPureG:11	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/e4bc523f-cf71-5e22-a5ac-99917ba1aa69	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureG:11	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e7d22ddf43c351460a87ea_27-482638-AMPureH:8	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/f3db29da-d33d-5a49-9d69-b2ba5826e355	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureH:8	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e7d2337c2d3e3eb207d10a_27-482638-AMPureA:9	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/498e291a-ccaa-5c94-a2c1-8588aac717e0	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureA:9	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e7daca7c2d3e3eb207d12f_27-482638-AMPureC:9	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/fe70876a-77a2-5c83-a291-bbd2de2f5280	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureC:9	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e7dc8a7c2d3e3eb207d132_27-482638-AMPureG:4	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/d7a7aff3-b77e-5838-ba4b-eeb8b45fe9eb	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureG:4	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e7e01f7c2d3e3eb207d135_27-482638-AMPureD:9	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/ed275998-40b7-5243-badb-7cfa865dde35	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureD:9	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e7e2007c2d3e3eb207d13b_27-482638-AMPureH:4	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/1548a119-91e6-56a4-a716-d5b41574eeb8	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureH:4	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e7e4607c2d3e3eb207d13e_27-482638-AMPureE:9	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/a2cc9a60-c1ac-5b1b-93bc-e83d53bc6708	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureE:9	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e7e6307c2d3e3eb207d164_27-482638-AMPureA:5	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/8f1ad77a-7a85-5b40-a4bc-6002d98f8dfe	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureA:5	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e7e8f7df43c351460a885b_27-482638-AMPureF:9	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/9ca22baa-0946-5a5b-8582-674c5b50c0a9	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureF:9	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e7eac37c2d3e3eb207d16a_27-482638-AMPureB:5	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/e6206cf9-730d-54be-a79d-6c03d2d203bb	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureB:5	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e7ee97df43c351460a8863_27-482638-AMPureC:5	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/6391084e-def4-5b05-a011-231a7d645204	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureC:5	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e7f1fb7c2d3e3eb207d1a6_27-482638-AMPureG:9	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/df023cb3-0d3a-5e47-bb3c-e879c48793d6	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureG:9	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e7f3e7df43c351460a8882_27-482638-AMPureD:5	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/822091f7-86c1-5587-b30a-461a5490cfc6	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureD:5	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e7f7467c2d3e3eb207d289_27-482638-AMPureE:5	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/6f435d80-b7bf-51d6-8d9a-910cab464245	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureE:5	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e7faf8df43c351460c2909_27-482638-AMPureH:9	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/6d914fc7-18e1-54e1-81d0-300c10923f23	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureH:9	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e7fcd47c2d3e3eb207d397_27-482638-AMPureF:5	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/4a22906b-b77e-5d1e-bfeb-d9517ab1a99b	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureF:5	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e80097df43c351460c290f_27-482638-AMPureA:10	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/d3750295-90a6-5991-91dc-c158972ecbd5	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureA:10	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e80275df43c351460c2912_27-482638-AMPureG:5	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/85e43c83-4fd7-5d62-ab7c-0602bd029972	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureG:5	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e805727c2d3e3eb207d3ec_27-482638-AMPureB:10	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/8dc0a3dd-8940-5b54-9c1c-d59330c0dccb	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureB:10	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e8078b7c2d3e3eb207d409_27-482638-AMPureH:5	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/0e7da0a6-614e-580b-87f0-567692b28293	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureH:5	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e80aefdf43c351460c2918_27-482638-AMPureA:6	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/2b31b532-20f6-5cbe-8fcb-d9b9a975eb3e	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureA:6	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e8116c7c2d3e3eb207d47c_27-482638-AMPureC:10	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/e5ba9dd0-d684-59ac-a73a-cee044357c6c	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureC:10	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e81341df43c351460c2976_27-482638-AMPureC:6	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/b3a81aec-28ac-5cb1-bbba-9fe351128981	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureC:6	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e816907c2d3e3eb207d4e3_27-482638-AMPureD:10	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/4ff1f5a5-fd4a-54b1-ba92-1bc5cff1144d	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureD:10	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e87c76df43c351460ea7db_27-482638-AMPureD:6	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/c00f4ee9-976a-5a92-9c2f-4a0ebdb4be87	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureD:6	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e87f5cdf43c351460f5107_27-482638-AMPureE:6	100-200ng of FFPE-DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the modifications for degraded samples.	Illumina		Paired-End		dg.4DFC/65dbab62-3ec2-5b39-acb2-361d6bc9f7ec	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureE:6	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
genomic_info	60e88243df43c351460feff2_27-482638-AMPureE:10	100-200ng of whole blood-derived DNA was fragmented under mild settings using a low volume AFA plate on the Covaris LE220 to target 500bp fragments in accordance with manufacturer's instructions. Fragmented samples were then processed with the KAPA Hyper Library Preparation kit (Roche) following the manufacturer's recommendations.	Illumina		Paired-End		dg.4DFC/c143017f-6e2b-584e-a154-2cdc05ba6d08	bwa-mem 0.7.15		Random	GRCh38			Genomic		Illumina NovaSeq 6000	27-482638-AMPureE:10	WGS	GRCh38_full_analysis_set_plus_decoy_hla.fa	Genomic DNA
