id	sample.id	UMI_barcode_offset	UMI_barcode_read	UMI_barcode_size	acl	authz	avg_read_length	cDNA_read	cDNA_read_offset	cDNA_read_size	cell_barcode_offset	cell_barcode_read	cell_barcode_size	checksum_algorithm	checksum_value	coverage	custom_assembly_fasta_file_for_alignment	dcf_indexd_guid	design_description	dissociation_method	end_bias	file_access	file_description	file_mapping_level	file_name	file_size	file_type	file_url	instrument_model	library_construction_method	library_id	library_layout	library_selection	library_source_material	library_source_molecule	library_strand	library_strategy	md5sum	number_of_bp	number_of_reads	platform	protocols_link	reference_genome_assembly	reverse_transcription_primer	sequence_alignment_software	sequencing_file_id	single_cell_entity	spike_in	study	total_number_of_input_cells	updated	type
phs002504::SJJMML014760_D1.bam	phs002504::SJJMML300D				['phs002504']	['/programs/phs002504']	149.0									26.07423054		dg.4DFC/c5644a18-cec8-461f-8146-909db5f11cb3	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014760_D1.bam	869240	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014760_D1.bam	Illumina MiSeq		SJJMML300D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	196c6c8cf0a85c14e063113c2330550c	1296150	8641	Illumina		GRCh37			SJJMML014760_D1.bam			phs002504			sequencing_file
phs002504::SJJMML014760_D1.bam.bai	phs002504::SJJMML300D				['phs002504']	['/programs/phs002504']	149.0									26.07423054		dg.4DFC/706b495f-7558-40a6-9e69-534d2ce278f6	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014760_D1.bam.bai	606424	bam_index	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014760_D1.bam.bai	Illumina MiSeq		SJJMML300D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	7b1fbebd4b336ff90d9b41b088024a9e	1296150	8641	Illumina		GRCh37			SJJMML014760_D1.bam.bai			phs002504			sequencing_file
phs002504::SJJMML014761_D1.bam	phs002504::SJJMML342D				['phs002504']	['/programs/phs002504']	149.0									674.6195132		dg.4DFC/3d434b9d-17b2-4d55-95ac-0817a16ae9ac	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014761_D1.bam	19208538	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014761_D1.bam	Illumina MiSeq		SJJMML342D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	9ce05af0b7c2a75eea94fa2528f3d2c6	33535336	223578	Illumina		GRCh37			SJJMML014761_D1.bam			phs002504			sequencing_file
phs002504::SJJMML014761_D1.bam.bai	phs002504::SJJMML342D				['phs002504']	['/programs/phs002504']	149.0									674.6195132		dg.4DFC/4796169f-6d52-40af-8adc-03f3666687e9	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014761_D1.bam.bai	636408	bam_index	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014761_D1.bam.bai	Illumina MiSeq		SJJMML342D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	1fc8142ca4b983fc674244073023436c	33535336	223578	Illumina		GRCh37			SJJMML014761_D1.bam.bai			phs002504			sequencing_file
phs002504::SJJMML014762_D1.bam	phs002504::SJJMML351D				['phs002504']	['/programs/phs002504']	149.0									362.8874673		dg.4DFC/d4faeceb-d12e-4258-81a5-bf57204785c4	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014762_D1.bam	10972476	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014762_D1.bam	Illumina MiSeq		SJJMML351D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	425fe6367e974bfac60f42fdee0d8eac	18039136	120268	Illumina		GRCh37			SJJMML014762_D1.bam			phs002504			sequencing_file
phs002504::SJJMML014762_D1.bam.bai	phs002504::SJJMML351D				['phs002504']	['/programs/phs002504']	149.0									362.8874673		dg.4DFC/0331b5b4-f42c-4174-b649-e49f6482c9b7	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014762_D1.bam.bai	708288	bam_index	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014762_D1.bam.bai	Illumina MiSeq		SJJMML351D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	835fa7f6c162c426292a5adaee4599d6	18039136	120268	Illumina		GRCh37			SJJMML014762_D1.bam.bai			phs002504			sequencing_file
phs002504::SJJMML014763_D1.bam	phs002504::SJJMML366D				['phs002504']	['/programs/phs002504']	149.0									433.1621203		dg.4DFC/01bb621d-3e07-440b-8be0-094913e489e5	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014763_D1.bam	12593217	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014763_D1.bam	Illumina MiSeq		SJJMML366D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	774d9ae95517673147c8d58521422eed	21532489	143556	Illumina		GRCh37			SJJMML014763_D1.bam			phs002504			sequencing_file
phs002504::SJJMML014763_D1.bam.bai	phs002504::SJJMML366D				['phs002504']	['/programs/phs002504']	149.0									433.1621203		dg.4DFC/d5ecf8c2-06a2-4581-8122-abfb8cb22cc6	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014763_D1.bam.bai	607088	bam_index	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014763_D1.bam.bai	Illumina MiSeq		SJJMML366D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	86f162c70ca5e7e3c03e4181ace3b23d	21532489	143556	Illumina		GRCh37			SJJMML014763_D1.bam.bai			phs002504			sequencing_file
phs002504::SJJMML014764_D1.bam	phs002504::SJJMML397D				['phs002504']	['/programs/phs002504']	149.0									372.7953732		dg.4DFC/b2b0edb6-29ed-4d63-9443-eab2c58f46d3	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014764_D1.bam	10651615	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014764_D1.bam	Illumina MiSeq		SJJMML397D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	8559f57c6fe30d0ad82567e2a7a23a82	18531658	123549	Illumina		GRCh37			SJJMML014764_D1.bam			phs002504			sequencing_file
phs002504::SJJMML014764_D1.bam.bai	phs002504::SJJMML397D				['phs002504']	['/programs/phs002504']	149.0									372.7953732		dg.4DFC/17694d04-47df-44a2-b191-f7867700afc4	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014764_D1.bam.bai	645912	bam_index	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014764_D1.bam.bai	Illumina MiSeq		SJJMML397D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	84d6631f166c48e4fd2c331254ef1363	18531658	123549	Illumina		GRCh37			SJJMML014764_D1.bam.bai			phs002504			sequencing_file
phs002504::SJJMML014765_D1.bam	phs002504::SJJMML336D				['phs002504']	['/programs/phs002504']	149.0									417.7185073		dg.4DFC/bfa51518-b580-482b-88eb-8879ca92be97	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014765_D1.bam	11873957	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014765_D1.bam	Illumina MiSeq		SJJMML336D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	cac85dc9e1766d03aa5b51c0d7ee80c4	20764787	138437	Illumina		GRCh37			SJJMML014765_D1.bam			phs002504			sequencing_file
phs002504::SJJMML014765_D1.bam.bai	phs002504::SJJMML336D				['phs002504']	['/programs/phs002504']	149.0									417.7185073		dg.4DFC/9a6c0d85-2796-42dc-be7e-8f9e6bc84b8f	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014765_D1.bam.bai	636632	bam_index	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014765_D1.bam.bai	Illumina MiSeq		SJJMML336D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	80da57ae11f49d79a972ff4bdb475fad	20764787	138437	Illumina		GRCh37			SJJMML014765_D1.bam.bai			phs002504			sequencing_file
phs002504::SJJMML014766_D1.bam	phs002504::SJJMML403D				['phs002504']	['/programs/phs002504']	149.0									868.7330316		dg.4DFC/2ac0b95d-a935-41af-84db-5931e7a3979e	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014766_D1.bam	24219159	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014766_D1.bam	Illumina MiSeq		SJJMML403D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	a1053bee6857018ce4d8398260e584fc	43184719	287901	Illumina		GRCh37			SJJMML014766_D1.bam			phs002504			sequencing_file
phs002504::SJJMML014766_D1.bam.bai	phs002504::SJJMML403D				['phs002504']	['/programs/phs002504']	149.0									868.7330316		dg.4DFC/3238b914-9b05-45d6-815d-10968529e417	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014766_D1.bam.bai	637584	bam_index	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014766_D1.bam.bai	Illumina MiSeq		SJJMML403D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	9684817b0afc7254fa2323110ca9c325	43184719	287901	Illumina		GRCh37			SJJMML014766_D1.bam.bai			phs002504			sequencing_file
