library_id	bases	number_of_reads	avg_read_length	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
RS-122-2201_RS-122-2202_HCI028_pdx_P1_XXX_RNA_14967X10	365278375	2922227	125	GRCh37	Illumina TruSeq Stranded Total RNA Kit with Ribo-Zero Gold; Total RNA samples (100-500 ng) were hybridized with Ribo-Zero Gold to substantially deplete cytoplasmic and mitochondrial rRNA from the samples.  Stranded RNA sequencing libraries were prepared as described using the Illumina TruSeq Stranded Total RNA Kit with Ribo-Zero Gold (RS-122-2301 and RS-122-2302).  Purified libraries were qualified on an Agilent Technologies 2200 TapeStation using a D1000 ScreenTape assay (cat# 5067-5582 and 5067-5583).  The molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  Individual libraries were normalized to 10 nM and equal volumes were pooled in preparation for Illumina sequence analysis. Additional details of the library preparation process are described below: Library construction is performed using the Illumina TruSeq Stranded Total RNA Sample Preparation Kit with Ribo-Zero Human/Mouse/Rat (cat# RS-122-2201, RS-122-2202) as described below.  Briefly, Ribosomal RNA is removed from total RNA samples (100 ng to 4 ug) using biotinylated Ribo-Zero oligos attached to magnetic beads that are complimentary to cytoplasmic rRNA. Following purification, the rRNA-depleted sample is fragmented with divalent cations under elevated temperatures and primed with random hexamers in preparation for cDNA synthesis.  First strand reverse transcription is accomplished using Superscript II Reverse Transcriptase (Invitrogen cat#18064-014).  Second strand cDNA synthesis is accomplished using DNA polymerase I and Rnase H under conditions in which dUTP is substituted for dTTP, yielding blunt-ended cDNA fragments in which the second strand with dUTP.  An A-base is added to the blunt ends as a means to prepare the cDNA fragments for adapter ligation and block concatamer formation during the ligation step.  Adapters containing a T-base overhang  are ligated to the A-tailed DNA fragments.  Ligated fragments are PCR-amplified (12-15 cycles) under conditions in which the pcr reaction enables amplification of the first strand cDNA product, whereas attempted amplifciation of the second strand product stalls at dUTP bases and therefore is not represented in the amplified library.  The PCR-amplified library is purified using Agencourt AMPure XP beads (Beckman Coulter Genomics cat#A63881).  Follwoing amplification, the library is purified by bead based methodologies.  The concentration of the amplified library is measured with a NanoDrop spectrophotometer and an aliquot of the library is resolved on an Agilent 2200 Tape Station using a D1K (cat# 5067-5361 and 5067-5362) or a High Sensitivity D1K (cat# 5067-5363 and 5067-5364) assay to define the size distribution of the sequencing library.  Libraries are adjusted to a concentration of approximately 10 nM and quantitative PCR is performed using the KapaBiosystems Kapa Library Quant Kit (cat# KK4824) to calculate the molarity of adapter ligated library molecules.  The concentration is further adjusted following qPCR to prepare the library for Illumina sequence analysis.	RNA-Seq	Single-indexed	Transcriptomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/7c92b93c-c78e-11ee-9a6c-7f11e6c3310c_RS-122-2201_RS-122-2202_HCI028_pdx_P1_XXX_RNA_14967X10	dg.4DFC/7c92b93c-c78e-11ee-9a6c-7f11e6c3310c
20020598_20022371_HCI028LV_pdx_P5_XXX_RNA_18587X11	2739499375	21915995	125	GRCh37	Illumina TruSeq Stranded Total RNA Kit with Ribo-Zero Gold; Total RNA samples (100-500 ng) were hybridized with Ribo-Zero Gold to substantially deplete cytoplasmic and mitochondrial rRNA from the samples.  Stranded RNA sequencing libraries were prepared as described using the Illumina TruSeq Stranded Total RNA Library Prep Gold kit (20020598) with TruSeq RNA UD Indexes (20022371).  Purified libraries were qualified on an Agilent Technologies 2200 TapeStation using a D1000 ScreenTape assay (cat# 5067-5582 and 5067-5583).  The molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  Individual libraries were normalized to 1.30 nM in preparation for Illumina sequence analysis.	RNA-Seq	Paired-End	Transcriptomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7c92dd36-c78e-11ee-946c-1f0fcf4abe71_20020598_20022371_HCI028LV_pdx_P5_XXX_RNA_18587X11	dg.4DFC/7c92dd36-c78e-11ee-946c-1f0fcf4abe71
20020598_20022371_HCI028LV_pdx_P5_XXX_RNA_18587X11	2739499375	21915995	125	GRCh37	Illumina TruSeq Stranded Total RNA Kit with Ribo-Zero Gold; Total RNA samples (100-500 ng) were hybridized with Ribo-Zero Gold to substantially deplete cytoplasmic and mitochondrial rRNA from the samples.  Stranded RNA sequencing libraries were prepared as described using the Illumina TruSeq Stranded Total RNA Library Prep Gold kit (20020598) with TruSeq RNA UD Indexes (20022371).  Purified libraries were qualified on an Agilent Technologies 2200 TapeStation using a D1000 ScreenTape assay (cat# 5067-5582 and 5067-5583).  The molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  Individual libraries were normalized to 1.30 nM in preparation for Illumina sequence analysis.	RNA-Seq	Paired-End	Transcriptomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7c9305cc-c78e-11ee-b108-ff79a21adcb9_20020598_20022371_HCI028LV_pdx_P5_XXX_RNA_18587X11	dg.4DFC/7c9305cc-c78e-11ee-b108-ff79a21adcb9
RS-122-2201_RS-122-2202_HCI030_pdx_P1_XXX_RNA_14967X18	368851375	2950811	125	GRCh37	Illumina TruSeq Stranded Total RNA Kit with Ribo-Zero Gold; Total RNA samples (100-500 ng) were hybridized with Ribo-Zero Gold to substantially deplete cytoplasmic and mitochondrial rRNA from the samples.  Stranded RNA sequencing libraries were prepared as described using the Illumina TruSeq Stranded Total RNA Kit with Ribo-Zero Gold (RS-122-2301 and RS-122-2302).  Purified libraries were qualified on an Agilent Technologies 2200 TapeStation using a D1000 ScreenTape assay (cat# 5067-5582 and 5067-5583).  The molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  Individual libraries were normalized to 10 nM and equal volumes were pooled in preparation for Illumina sequence analysis. Additional details of the library preparation process are described below: Library construction is performed using the Illumina TruSeq Stranded Total RNA Sample Preparation Kit with Ribo-Zero Human/Mouse/Rat (cat# RS-122-2201, RS-122-2202) as described below.  Briefly, Ribosomal RNA is removed from total RNA samples (100 ng to 4 ug) using biotinylated Ribo-Zero oligos attached to magnetic beads that are complimentary to cytoplasmic rRNA. Following purification, the rRNA-depleted sample is fragmented with divalent cations under elevated temperatures and primed with random hexamers in preparation for cDNA synthesis.  First strand reverse transcription is accomplished using Superscript II Reverse Transcriptase (Invitrogen cat#18064-014).  Second strand cDNA synthesis is accomplished using DNA polymerase I and Rnase H under conditions in which dUTP is substituted for dTTP, yielding blunt-ended cDNA fragments in which the second strand with dUTP.  An A-base is added to the blunt ends as a means to prepare the cDNA fragments for adapter ligation and block concatamer formation during the ligation step.  Adapters containing a T-base overhang  are ligated to the A-tailed DNA fragments.  Ligated fragments are PCR-amplified (12-15 cycles) under conditions in which the pcr reaction enables amplification of the first strand cDNA product, whereas attempted amplifciation of the second strand product stalls at dUTP bases and therefore is not represented in the amplified library.  The PCR-amplified library is purified using Agencourt AMPure XP beads (Beckman Coulter Genomics cat#A63881).  Follwoing amplification, the library is purified by bead based methodologies.  The concentration of the amplified library is measured with a NanoDrop spectrophotometer and an aliquot of the library is resolved on an Agilent 2200 Tape Station using a D1K (cat# 5067-5361 and 5067-5362) or a High Sensitivity D1K (cat# 5067-5363 and 5067-5364) assay to define the size distribution of the sequencing library.  Libraries are adjusted to a concentration of approximately 10 nM and quantitative PCR is performed using the KapaBiosystems Kapa Library Quant Kit (cat# KK4824) to calculate the molarity of adapter ligated library molecules.  The concentration is further adjusted following qPCR to prepare the library for Illumina sequence analysis.	RNA-Seq	Single-indexed	Transcriptomic	PCR	Illumina	Illumina HiSeq 2500	genomic_info	dg.4DFC/7c932b2e-c78e-11ee-bcde-8bf41c64a1ec_RS-122-2201_RS-122-2202_HCI030_pdx_P1_XXX_RNA_14967X18	dg.4DFC/7c932b2e-c78e-11ee-bcde-8bf41c64a1ec
20020598_20022371_HCI032_pdx_P1_XXX_RNA_18587X14	2997413250	23979306	125	GRCh37	Illumina TruSeq Stranded Total RNA Kit with Ribo-Zero Gold; Total RNA samples (100-500 ng) were hybridized with Ribo-Zero Gold to substantially deplete cytoplasmic and mitochondrial rRNA from the samples.  Stranded RNA sequencing libraries were prepared as described using the Illumina TruSeq Stranded Total RNA Library Prep Gold kit (20020598) with TruSeq RNA UD Indexes (20022371).  Purified libraries were qualified on an Agilent Technologies 2200 TapeStation using a D1000 ScreenTape assay (cat# 5067-5582 and 5067-5583).  The molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  Individual libraries were normalized to 1.30 nM in preparation for Illumina sequence analysis.	RNA-Seq	Paired-End	Transcriptomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7c935284-c78e-11ee-a917-9392352fad67_20020598_20022371_HCI032_pdx_P1_XXX_RNA_18587X14	dg.4DFC/7c935284-c78e-11ee-a917-9392352fad67
20020598_20022371_HCI032_pdx_P1_XXX_RNA_18587X14	2997413250	23979306	125	GRCh37	Illumina TruSeq Stranded Total RNA Kit with Ribo-Zero Gold; Total RNA samples (100-500 ng) were hybridized with Ribo-Zero Gold to substantially deplete cytoplasmic and mitochondrial rRNA from the samples.  Stranded RNA sequencing libraries were prepared as described using the Illumina TruSeq Stranded Total RNA Library Prep Gold kit (20020598) with TruSeq RNA UD Indexes (20022371).  Purified libraries were qualified on an Agilent Technologies 2200 TapeStation using a D1000 ScreenTape assay (cat# 5067-5582 and 5067-5583).  The molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  Individual libraries were normalized to 1.30 nM in preparation for Illumina sequence analysis.	RNA-Seq	Paired-End	Transcriptomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7c937674-c78e-11ee-b69d-3f948e75d4de_20020598_20022371_HCI032_pdx_P1_XXX_RNA_18587X14	dg.4DFC/7c937674-c78e-11ee-b69d-3f948e75d4de
20020598_20022371_HCI032EI_pdx_P1_XXX_RNA_18587X15	2833257875	22666063	125	GRCh37	Illumina TruSeq Stranded Total RNA Kit with Ribo-Zero Gold; Total RNA samples (100-500 ng) were hybridized with Ribo-Zero Gold to substantially deplete cytoplasmic and mitochondrial rRNA from the samples.  Stranded RNA sequencing libraries were prepared as described using the Illumina TruSeq Stranded Total RNA Library Prep Gold kit (20020598) with TruSeq RNA UD Indexes (20022371).  Purified libraries were qualified on an Agilent Technologies 2200 TapeStation using a D1000 ScreenTape assay (cat# 5067-5582 and 5067-5583).  The molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  Individual libraries were normalized to 1.30 nM in preparation for Illumina sequence analysis.	RNA-Seq	Paired-End	Transcriptomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7c939bf4-c78e-11ee-9549-174d6d501bd8_20020598_20022371_HCI032EI_pdx_P1_XXX_RNA_18587X15	dg.4DFC/7c939bf4-c78e-11ee-9549-174d6d501bd8
20020598_20022371_HCI032EI_pdx_P1_XXX_RNA_18587X15	2833257875	22666063	125	GRCh37	Illumina TruSeq Stranded Total RNA Kit with Ribo-Zero Gold; Total RNA samples (100-500 ng) were hybridized with Ribo-Zero Gold to substantially deplete cytoplasmic and mitochondrial rRNA from the samples.  Stranded RNA sequencing libraries were prepared as described using the Illumina TruSeq Stranded Total RNA Library Prep Gold kit (20020598) with TruSeq RNA UD Indexes (20022371).  Purified libraries were qualified on an Agilent Technologies 2200 TapeStation using a D1000 ScreenTape assay (cat# 5067-5582 and 5067-5583).  The molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  Individual libraries were normalized to 1.30 nM in preparation for Illumina sequence analysis.	RNA-Seq	Paired-End	Transcriptomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7c93c458-c78e-11ee-9775-fbf00146352f_20020598_20022371_HCI032EI_pdx_P1_XXX_RNA_18587X15	dg.4DFC/7c93c458-c78e-11ee-9775-fbf00146352f
20020598_20022371_HCI033_pdx_P3_XXX_RNA_18587X16	3006407125	24051257	125	GRCh37	Illumina TruSeq Stranded Total RNA Kit with Ribo-Zero Gold; Total RNA samples (100-500 ng) were hybridized with Ribo-Zero Gold to substantially deplete cytoplasmic and mitochondrial rRNA from the samples.  Stranded RNA sequencing libraries were prepared as described using the Illumina TruSeq Stranded Total RNA Library Prep Gold kit (20020598) with TruSeq RNA UD Indexes (20022371).  Purified libraries were qualified on an Agilent Technologies 2200 TapeStation using a D1000 ScreenTape assay (cat# 5067-5582 and 5067-5583).  The molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  Individual libraries were normalized to 1.30 nM in preparation for Illumina sequence analysis.	RNA-Seq	Paired-End	Transcriptomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7c93eb7c-c78e-11ee-9896-ab01b5ddfbcf_20020598_20022371_HCI033_pdx_P3_XXX_RNA_18587X16	dg.4DFC/7c93eb7c-c78e-11ee-9896-ab01b5ddfbcf
20020598_20022371_HCI033_pdx_P3_XXX_RNA_18587X16	3006407125	24051257	125	GRCh37	Illumina TruSeq Stranded Total RNA Kit with Ribo-Zero Gold; Total RNA samples (100-500 ng) were hybridized with Ribo-Zero Gold to substantially deplete cytoplasmic and mitochondrial rRNA from the samples.  Stranded RNA sequencing libraries were prepared as described using the Illumina TruSeq Stranded Total RNA Library Prep Gold kit (20020598) with TruSeq RNA UD Indexes (20022371).  Purified libraries were qualified on an Agilent Technologies 2200 TapeStation using a D1000 ScreenTape assay (cat# 5067-5582 and 5067-5583).  The molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  Individual libraries were normalized to 1.30 nM in preparation for Illumina sequence analysis.	RNA-Seq	Paired-End	Transcriptomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7c941020-c78e-11ee-9330-473fa9ece16e_20020598_20022371_HCI033_pdx_P3_XXX_RNA_18587X16	dg.4DFC/7c941020-c78e-11ee-9330-473fa9ece16e
20020598_20022371_HCI034_pdx_P2_XXX_RNA_18587X17	2705946750	21647574	125	GRCh37	Illumina TruSeq Stranded Total RNA Kit with Ribo-Zero Gold; Total RNA samples (100-500 ng) were hybridized with Ribo-Zero Gold to substantially deplete cytoplasmic and mitochondrial rRNA from the samples.  Stranded RNA sequencing libraries were prepared as described using the Illumina TruSeq Stranded Total RNA Library Prep Gold kit (20020598) with TruSeq RNA UD Indexes (20022371).  Purified libraries were qualified on an Agilent Technologies 2200 TapeStation using a D1000 ScreenTape assay (cat# 5067-5582 and 5067-5583).  The molarity of adapter-modified molecules was defined by quantitative PCR using the Kapa Biosystems Kapa Library Quant Kit (cat#KK4824).  Individual libraries were normalized to 1.30 nM in preparation for Illumina sequence analysis.	RNA-Seq	Paired-End	Transcriptomic	PCR	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7c94369a-c78e-11ee-bd58-576cf6dee840_20020598_20022371_HCI034_pdx_P2_XXX_RNA_18587X17	dg.4DFC/7c94369a-c78e-11ee-bd58-576cf6dee840
