reference_genome_assembly	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59c23026-d257-11ee-9aa9-0bf027dfb5e3	dg.4DFC/59c23026-d257-11ee-9aa9-0bf027dfb5e3
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59c256b4-d257-11ee-98d1-735edf681f62	dg.4DFC/59c256b4-d257-11ee-98d1-735edf681f62
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59c27c70-d257-11ee-97fd-abd917e27677	dg.4DFC/59c27c70-d257-11ee-97fd-abd917e27677
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59c2a07e-d257-11ee-bdbd-d76f0a373822	dg.4DFC/59c2a07e-d257-11ee-bdbd-d76f0a373822
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59c2c4b4-d257-11ee-b42e-131ec53f8934	dg.4DFC/59c2c4b4-d257-11ee-b42e-131ec53f8934
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59c2e926-d257-11ee-8057-4f32f7f67a79	dg.4DFC/59c2e926-d257-11ee-8057-4f32f7f67a79
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59c30f3c-d257-11ee-a60f-d3be6396e089	dg.4DFC/59c30f3c-d257-11ee-a60f-d3be6396e089
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59c33336-d257-11ee-ba18-a31c3c36e101	dg.4DFC/59c33336-d257-11ee-ba18-a31c3c36e101
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59c356fe-d257-11ee-8500-3b25580057b5	dg.4DFC/59c356fe-d257-11ee-8500-3b25580057b5
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59c37c9c-d257-11ee-a6a8-a35a92bc6e0d	dg.4DFC/59c37c9c-d257-11ee-a6a8-a35a92bc6e0d
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59c3a078-d257-11ee-a47e-07f8ed636b73	dg.4DFC/59c3a078-d257-11ee-a47e-07f8ed636b73
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59c3c5bc-d257-11ee-99c9-9f9e0fcf294d	dg.4DFC/59c3c5bc-d257-11ee-99c9-9f9e0fcf294d
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c3e9ca-d257-11ee-a2a5-e7576b918c30	dg.4DFC/59c3e9ca-d257-11ee-a2a5-e7576b918c30
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c40dec-d257-11ee-ad39-e7b4f7ab56ac	dg.4DFC/59c40dec-d257-11ee-ad39-e7b4f7ab56ac
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c431aa-d257-11ee-8dd9-6febac18ebd3	dg.4DFC/59c431aa-d257-11ee-8dd9-6febac18ebd3
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c4582e-d257-11ee-baa1-13004d3aeca1	dg.4DFC/59c4582e-d257-11ee-baa1-13004d3aeca1
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c484b6-d257-11ee-94b0-8ba1340bd696	dg.4DFC/59c484b6-d257-11ee-94b0-8ba1340bd696
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c4a96e-d257-11ee-9f02-63e901545f05	dg.4DFC/59c4a96e-d257-11ee-9f02-63e901545f05
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c4cd5e-d257-11ee-9cca-4f73fe020cb0	dg.4DFC/59c4cd5e-d257-11ee-9cca-4f73fe020cb0
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c4f202-d257-11ee-a442-dbefd8be7614	dg.4DFC/59c4f202-d257-11ee-a442-dbefd8be7614
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c5167e-d257-11ee-875c-031d29d0042c	dg.4DFC/59c5167e-d257-11ee-875c-031d29d0042c
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c53c12-d257-11ee-a673-67fc643029ae	dg.4DFC/59c53c12-d257-11ee-a673-67fc643029ae
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c55ff8-d257-11ee-bebe-8bed0a1b11b7	dg.4DFC/59c55ff8-d257-11ee-bebe-8bed0a1b11b7
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c586ae-d257-11ee-b9f9-db01a4ad9298	dg.4DFC/59c586ae-d257-11ee-b9f9-db01a4ad9298
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c5aad0-d257-11ee-95ef-bf4e2e7d64df	dg.4DFC/59c5aad0-d257-11ee-95ef-bf4e2e7d64df
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c5cea2-d257-11ee-8054-5344d1ea528b	dg.4DFC/59c5cea2-d257-11ee-8054-5344d1ea528b
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c5f314-d257-11ee-a14c-5311124a4e3c	dg.4DFC/59c5f314-d257-11ee-a14c-5311124a4e3c
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c617c2-d257-11ee-a044-db230911d2be	dg.4DFC/59c617c2-d257-11ee-a044-db230911d2be
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c63b76-d257-11ee-bcfd-d73b6b711e9c	dg.4DFC/59c63b76-d257-11ee-bcfd-d73b6b711e9c
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c65fde-d257-11ee-90d7-f384f6b6442d	dg.4DFC/59c65fde-d257-11ee-90d7-f384f6b6442d
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c684c8-d257-11ee-8872-4f6994a55a03	dg.4DFC/59c684c8-d257-11ee-8872-4f6994a55a03
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c6a8cc-d257-11ee-b141-3fd342fe6f7e	dg.4DFC/59c6a8cc-d257-11ee-b141-3fd342fe6f7e
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c6d180-d257-11ee-8524-4b771d92b0af	dg.4DFC/59c6d180-d257-11ee-8524-4b771d92b0af
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c6f6c4-d257-11ee-9aaa-936fa56cc06f	dg.4DFC/59c6f6c4-d257-11ee-9aaa-936fa56cc06f
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c71c1c-d257-11ee-a113-07e2e13fdb83	dg.4DFC/59c71c1c-d257-11ee-a113-07e2e13fdb83
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c7402a-d257-11ee-a8ae-6bb5796eeb08	dg.4DFC/59c7402a-d257-11ee-a8ae-6bb5796eeb08
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c7673a-d257-11ee-a6bb-6fc2bb96354e	dg.4DFC/59c7673a-d257-11ee-a6bb-6fc2bb96354e
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c791b0-d257-11ee-8989-f7e6c4c976a2	dg.4DFC/59c791b0-d257-11ee-8989-f7e6c4c976a2
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c7b690-d257-11ee-91c6-cb366affbbb6	dg.4DFC/59c7b690-d257-11ee-91c6-cb366affbbb6
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c7dabc-d257-11ee-bd05-a3f8a1ff3623	dg.4DFC/59c7dabc-d257-11ee-bd05-a3f8a1ff3623
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c7ffce-d257-11ee-a262-d7e49bc460c3	dg.4DFC/59c7ffce-d257-11ee-a262-d7e49bc460c3
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c8247c-d257-11ee-9fcd-cb693646c212	dg.4DFC/59c8247c-d257-11ee-9fcd-cb693646c212
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c84984-d257-11ee-aef9-9b0179dd31ad	dg.4DFC/59c84984-d257-11ee-aef9-9b0179dd31ad
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c86d74-d257-11ee-9b13-c7c43cd75ffe	dg.4DFC/59c86d74-d257-11ee-9b13-c7c43cd75ffe
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c89394-d257-11ee-9955-8fdccefcca54	dg.4DFC/59c89394-d257-11ee-9955-8fdccefcca54
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c8b752-d257-11ee-a14e-03c71a4b64b5	dg.4DFC/59c8b752-d257-11ee-a14e-03c71a4b64b5
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c8db60-d257-11ee-8831-5f2854d4539c	dg.4DFC/59c8db60-d257-11ee-8831-5f2854d4539c
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c8ffaa-d257-11ee-b122-af1442959956	dg.4DFC/59c8ffaa-d257-11ee-b122-af1442959956
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c9248a-d257-11ee-8758-f39a6f2b0447	dg.4DFC/59c9248a-d257-11ee-8758-f39a6f2b0447
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c94924-d257-11ee-871d-6b4c98b177ac	dg.4DFC/59c94924-d257-11ee-871d-6b4c98b177ac
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c96cd8-d257-11ee-ace6-9bdefcb01846	dg.4DFC/59c96cd8-d257-11ee-ace6-9bdefcb01846
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c990fa-d257-11ee-beda-17489008614b	dg.4DFC/59c990fa-d257-11ee-beda-17489008614b
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c9b51c-d257-11ee-9858-332116b874e7	dg.4DFC/59c9b51c-d257-11ee-9858-332116b874e7
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c9d9e8-d257-11ee-a2fa-8b9da69ffc48	dg.4DFC/59c9d9e8-d257-11ee-a2fa-8b9da69ffc48
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59c9ff0e-d257-11ee-a5b0-63cb8000b9c3	dg.4DFC/59c9ff0e-d257-11ee-a5b0-63cb8000b9c3
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59ca239e-d257-11ee-a7d5-9ff0eb7a09cd	dg.4DFC/59ca239e-d257-11ee-a7d5-9ff0eb7a09cd
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59ca4784-d257-11ee-b26d-7bfca517ba72	dg.4DFC/59ca4784-d257-11ee-b26d-7bfca517ba72
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59ca6cd2-d257-11ee-be28-cfd63d83f05d	dg.4DFC/59ca6cd2-d257-11ee-be28-cfd63d83f05d
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59ca90c2-d257-11ee-98d6-437628442532	dg.4DFC/59ca90c2-d257-11ee-98d6-437628442532
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59cab43a-d257-11ee-ae56-97dcc210cf62	dg.4DFC/59cab43a-d257-11ee-ae56-97dcc210cf62
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59cad83e-d257-11ee-b087-97a8cdbdb014	dg.4DFC/59cad83e-d257-11ee-b087-97a8cdbdb014
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59cafd1e-d257-11ee-8ec6-27b0cacbf8bd	dg.4DFC/59cafd1e-d257-11ee-8ec6-27b0cacbf8bd
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59cb21a4-d257-11ee-9b29-b733303f715b	dg.4DFC/59cb21a4-d257-11ee-9b29-b733303f715b
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59cb4530-d257-11ee-a08b-0bcd5cb033f9	dg.4DFC/59cb4530-d257-11ee-a08b-0bcd5cb033f9
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59cb6998-d257-11ee-9ef5-ef7903404d53	dg.4DFC/59cb6998-d257-11ee-9ef5-ef7903404d53
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59cb8dd8-d257-11ee-87b8-9791650b2999	dg.4DFC/59cb8dd8-d257-11ee-87b8-9791650b2999
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59cbb7cc-d257-11ee-936b-3b0dec043e4e	dg.4DFC/59cbb7cc-d257-11ee-936b-3b0dec043e4e
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59cbdbf8-d257-11ee-8c0a-ebb0ea4e39f0	dg.4DFC/59cbdbf8-d257-11ee-8c0a-ebb0ea4e39f0
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59cc00ba-d257-11ee-a15b-b71f64c23328	dg.4DFC/59cc00ba-d257-11ee-a15b-b71f64c23328
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59cc250e-d257-11ee-abe8-13ae9d77195e	dg.4DFC/59cc250e-d257-11ee-abe8-13ae9d77195e
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59cc4ac0-d257-11ee-a27b-33fdb83442dc	dg.4DFC/59cc4ac0-d257-11ee-a27b-33fdb83442dc
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59cc6ece-d257-11ee-a7fd-4f6c96eead6f	dg.4DFC/59cc6ece-d257-11ee-a7fd-4f6c96eead6f
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	Inverse rRNA	Illumina	Illumina NextSeq 2500	genomic_info	dg.4DFC/59cc92d2-d257-11ee-a942-6b67effbfec8	dg.4DFC/59cc92d2-d257-11ee-a942-6b67effbfec8
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59ccb7c6-d257-11ee-912d-f7fb15635aa6	dg.4DFC/59ccb7c6-d257-11ee-912d-f7fb15635aa6
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59ccdcf6-d257-11ee-9322-0b0004358484	dg.4DFC/59ccdcf6-d257-11ee-9322-0b0004358484
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59cd00fa-d257-11ee-994a-97399d2b4f1f	dg.4DFC/59cd00fa-d257-11ee-994a-97399d2b4f1f
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59cd259e-d257-11ee-82c1-df9e529b10b3	dg.4DFC/59cd259e-d257-11ee-82c1-df9e529b10b3
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59cd4ae2-d257-11ee-a06c-fb89b8c8745e	dg.4DFC/59cd4ae2-d257-11ee-a06c-fb89b8c8745e
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59cd7012-d257-11ee-a0df-f3cf13d2898b	dg.4DFC/59cd7012-d257-11ee-a0df-f3cf13d2898b
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59cd93bc-d257-11ee-a3d7-cfa87b01069c	dg.4DFC/59cd93bc-d257-11ee-a3d7-cfa87b01069c
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59cdb798-d257-11ee-b67f-a313ed5ed041	dg.4DFC/59cdb798-d257-11ee-b67f-a313ed5ed041
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59cddbba-d257-11ee-8f34-17101a6616b4	dg.4DFC/59cddbba-d257-11ee-8f34-17101a6616b4
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59cdff8c-d257-11ee-94f5-47d30682facf	dg.4DFC/59cdff8c-d257-11ee-94f5-47d30682facf
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59ce2516-d257-11ee-8942-db8caf7d2147	dg.4DFC/59ce2516-d257-11ee-8942-db8caf7d2147
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59ce4988-d257-11ee-b8cc-57d474f13a1d	dg.4DFC/59ce4988-d257-11ee-b8cc-57d474f13a1d
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59ce6da0-d257-11ee-9832-dfef73c3dc14	dg.4DFC/59ce6da0-d257-11ee-9832-dfef73c3dc14
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59ce919a-d257-11ee-97ac-436dc08aea26	dg.4DFC/59ce919a-d257-11ee-97ac-436dc08aea26
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59ceb71a-d257-11ee-9a34-ab22eb00bb92	dg.4DFC/59ceb71a-d257-11ee-9a34-ab22eb00bb92
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59cedbaa-d257-11ee-8355-9f7c16a00dc0	dg.4DFC/59cedbaa-d257-11ee-8355-9f7c16a00dc0
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59cf0026-d257-11ee-9963-2b57b0ebd654	dg.4DFC/59cf0026-d257-11ee-9963-2b57b0ebd654
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59cf2402-d257-11ee-89b1-8fdfdbdfbb08	dg.4DFC/59cf2402-d257-11ee-89b1-8fdfdbdfbb08
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59cf4a72-d257-11ee-a2c9-aff526d0b06b	dg.4DFC/59cf4a72-d257-11ee-a2c9-aff526d0b06b
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59cf6e6c-d257-11ee-83fd-33531129d76d	dg.4DFC/59cf6e6c-d257-11ee-83fd-33531129d76d
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59cf9252-d257-11ee-a372-e3a85be20129	dg.4DFC/59cf9252-d257-11ee-a372-e3a85be20129
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59cfb6f6-d257-11ee-8a2c-43f99310d298	dg.4DFC/59cfb6f6-d257-11ee-8a2c-43f99310d298
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59cfe0a4-d257-11ee-9556-f3904cbcbb51	dg.4DFC/59cfe0a4-d257-11ee-9556-f3904cbcbb51
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59d00494-d257-11ee-8496-27c5d3c949d4	dg.4DFC/59d00494-d257-11ee-8496-27c5d3c949d4
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59d02820-d257-11ee-80d3-638c87cd5f8a	dg.4DFC/59d02820-d257-11ee-80d3-638c87cd5f8a
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59d04c42-d257-11ee-abcb-07e5dc3b9fc9	dg.4DFC/59d04c42-d257-11ee-abcb-07e5dc3b9fc9
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59d07348-d257-11ee-a1b0-4348a860e67a	dg.4DFC/59d07348-d257-11ee-a1b0-4348a860e67a
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59d09990-d257-11ee-93da-931a8ec7b7af	dg.4DFC/59d09990-d257-11ee-93da-931a8ec7b7af
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59d0bd58-d257-11ee-825c-1fe0a5ed6f78	dg.4DFC/59d0bd58-d257-11ee-825c-1fe0a5ed6f78
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59d0e15c-d257-11ee-ba60-9f9e38203796	dg.4DFC/59d0e15c-d257-11ee-ba60-9f9e38203796
Not specified in data	RNA-Seq	Paired-End	Transcriptomic Single Cell	other	Illumina	Illumina NextSeq 500	genomic_info	dg.4DFC/59d10538-d257-11ee-8e40-6729d848956d	dg.4DFC/59d10538-d257-11ee-8e40-6729d848956d
