id	sample.id	avg_read_length	checksum_algorithm	checksum_value	coverage	custom_assembly_fasta_file_for_alignment	dcf_indexd_guid	design_description	file_description	file_mapping_level	file_name	file_size	file_type	file_url_in_cds	instrument_model	library_id	library_layout	library_selection	library_source	library_strategy	md5sum	number_of_bp	number_of_reads	platform	reference_genome_assembly	sequence_alignment_software	sequencing_file_id	study	updated	type
phs002371::HD_2153_Live_scATAC_S1_L001_R2_001.fastq.gz	phs002371::HTA4_28_1006						dg.4DFC/31a6b2af-5f90-42d3-80ef-e3aae3183fdd	Not Available			HD_2153_Live_scATAC_S1_L001_R2_001.fastq.gz	1820188232	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2153_Live_scATAC/HD_2153_Live_scATAC_S1_L001_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	2ca35d22895ccc8ba5dec3838e5c6274			Illumina			HD_2153_Live_scATAC_S1_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2153_Live_scATAC_S1_L001_R3_001.fastq.gz	phs002371::HTA4_28_1006						dg.4DFC/de34f852-b1a7-40af-9fba-7a18382a5b5c	Not Available			HD_2153_Live_scATAC_S1_L001_R3_001.fastq.gz	3404289599	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2153_Live_scATAC/HD_2153_Live_scATAC_S1_L001_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	1eed59af5a9612b8688cbaba54acb485			Illumina			HD_2153_Live_scATAC_S1_L001_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2153_Live_scATAC_S1_L002_R1_001.fastq.gz	phs002371::HTA4_28_1006						dg.4DFC/362d9105-e844-4c0b-8df4-f05e477b534d	Not Available			HD_2153_Live_scATAC_S1_L002_R1_001.fastq.gz	3331517235	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2153_Live_scATAC/HD_2153_Live_scATAC_S1_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	474c2b61ce3a4a3849c8d8db5e684b1e			Illumina			HD_2153_Live_scATAC_S1_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2153_Live_scATAC_S1_L002_R2_001.fastq.gz	phs002371::HTA4_28_1006						dg.4DFC/eaabcebd-35d3-4a4a-a454-541d1828bacd	Not Available			HD_2153_Live_scATAC_S1_L002_R2_001.fastq.gz	1811159157	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2153_Live_scATAC/HD_2153_Live_scATAC_S1_L002_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	703f4ad49342e7ec65ab8fbcdd70c0c4			Illumina			HD_2153_Live_scATAC_S1_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2153_Live_scATAC_S1_L002_R3_001.fastq.gz	phs002371::HTA4_28_1006						dg.4DFC/a9376e69-5d42-43b1-be2a-adda9aa563a6	Not Available			HD_2153_Live_scATAC_S1_L002_R3_001.fastq.gz	3391849823	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2153_Live_scATAC/HD_2153_Live_scATAC_S1_L002_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	91f3bdba5392a9300dc94731027fbc30			Illumina			HD_2153_Live_scATAC_S1_L002_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2153_Live_scRNA.bam	phs002371::HTA4_28_1006						dg.4DFC/57e210b9-df6d-4f45-82f0-d330d5445063	Not Available			HD_2153_Live_scRNA.bam	32153736863	bam	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_2/HD_2153_Live_scRNA.bam	Not Reported	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	fa7fe1d28a5c3c4f40f4d0768406f202			Other			HD_2153_Live_scRNA.bam	phs002371		sequencing_file
phs002371::HD_2471_CD34_scRNA.bam	phs002371::HTA4_27_1009						dg.4DFC/26cbb8d0-6988-4ca2-8b8a-6ed74dd8b642	Not Available			HD_2471_CD34_scRNA.bam	13839694925	bam	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_2/HD_2471_CD34_scRNA.bam	Not Reported	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	2021ad839b6601c9d6dba44be2b2ab98			Other			HD_2471_CD34_scRNA.bam	phs002371		sequencing_file
phs002371::HD_2471_LinCD38CD34_scRNA.bam	phs002371::HTA4_27_1009						dg.4DFC/f9b2eeb1-83d0-413f-b470-fd1cb816f0ea	Not Available			HD_2471_LinCD38CD34_scRNA.bam	2205291889	bam	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_2/HD_2471_LinCD38CD34_scRNA.bam	Not Reported	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	b93600c4d56fd0ee299d3673cd56a6c6			Other			HD_2471_LinCD38CD34_scRNA.bam	phs002371		sequencing_file
phs002371::HD_2471_Live_scRNA.bam	phs002371::HTA4_27_1009						dg.4DFC/38c4d885-2f73-4047-8ae9-4ffde9f3b60e	Not Available			HD_2471_Live_scRNA.bam	18122381762	bam	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_2/HD_2471_Live_scRNA.bam	Not Reported	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	c7904bdcbbc7421dd421650897bb23b3			Other			HD_2471_Live_scRNA.bam	phs002371		sequencing_file
phs002371::HD_2689_CD34_scATAC_S7_L001_R1_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/e8d5d7de-9cf6-43fd-8fd1-61db9fa314cc	Not Available			HD_2689_CD34_scATAC_S7_L001_R1_001.fastq.gz	2949755955	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_CD34_scATAC/HD_2689_CD34_scATAC_S7_L001_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	008802bc54f658671e6c837d69da6f6a			Illumina			HD_2689_CD34_scATAC_S7_L001_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_CD34_scATAC_S7_L001_R2_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/30e8dc9e-29be-4b57-9f2a-127d7650b9e6	Not Available			HD_2689_CD34_scATAC_S7_L001_R2_001.fastq.gz	1574043344	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_CD34_scATAC/HD_2689_CD34_scATAC_S7_L001_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	59c40a1561f0ede1886a8cd5e9ec7c21			Illumina			HD_2689_CD34_scATAC_S7_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_CD34_scATAC_S7_L001_R3_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/ed52a0ab-be96-4241-b98b-0affeb2859c8	Not Available			HD_2689_CD34_scATAC_S7_L001_R3_001.fastq.gz	2999173835	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_CD34_scATAC/HD_2689_CD34_scATAC_S7_L001_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	12c32cc525fe55ebb5e8b89d0b27c3e2			Illumina			HD_2689_CD34_scATAC_S7_L001_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_CD34_scATAC_S7_L002_R1_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/f3c2bd24-6d55-47ff-920e-45672d38e0e4	Not Available			HD_2689_CD34_scATAC_S7_L002_R1_001.fastq.gz	2938158267	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_CD34_scATAC/HD_2689_CD34_scATAC_S7_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	5556cc9dd27dc8cc52c0b82387e58f55			Illumina			HD_2689_CD34_scATAC_S7_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_CD34_scATAC_S7_L002_R2_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/c9d7d2da-8de1-4b4c-b4ed-88bfaa0884f0	Not Available			HD_2689_CD34_scATAC_S7_L002_R2_001.fastq.gz	1565372008	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_CD34_scATAC/HD_2689_CD34_scATAC_S7_L002_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	7dbce5abf43599609ffd9a70f7a73b87			Illumina			HD_2689_CD34_scATAC_S7_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_CD34_scATAC_S7_L002_R3_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/4321e2b8-7f07-4d93-a20f-b746d650ff49	Not Available			HD_2689_CD34_scATAC_S7_L002_R3_001.fastq.gz	2986925727	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_CD34_scATAC/HD_2689_CD34_scATAC_S7_L002_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	0a8d57f99ffbf066ed670f7f575f264c			Illumina			HD_2689_CD34_scATAC_S7_L002_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_CD34_scRNA.bam	phs002371::HTA4_30_1012						dg.4DFC/1dfb6f89-4180-4129-ac0f-5e728285ff79	Not Available			HD_2689_CD34_scRNA.bam	19299734468	bam	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_2/HD_2689_CD34_scRNA.bam	Not Reported	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	3d7bafa5b040062ad41a0669cf2fd7d7			Other			HD_2689_CD34_scRNA.bam	phs002371		sequencing_file
phs002371::HD_2689_LinCD38CD34_scATAC_S8_L001_R1_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/35e0a08a-a0a2-454e-9055-4798dc60dc6c	Not Available			HD_2689_LinCD38CD34_scATAC_S8_L001_R1_001.fastq.gz	1585519196	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_LinCD38CD34_scATAC/HD_2689_LinCD38CD34_scATAC_S8_L001_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	39b1f89b6bf08709f3ddb68b5c3943cf			Illumina			HD_2689_LinCD38CD34_scATAC_S8_L001_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_LinCD38CD34_scATAC_S8_L001_R2_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/2f85abcb-4e9f-42a6-9889-7cc8c9fd7197	Not Available			HD_2689_LinCD38CD34_scATAC_S8_L001_R2_001.fastq.gz	838336373	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_LinCD38CD34_scATAC/HD_2689_LinCD38CD34_scATAC_S8_L001_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	7b4bfbdb81e337a8de900f34502d6d0c			Illumina			HD_2689_LinCD38CD34_scATAC_S8_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_LinCD38CD34_scATAC_S8_L001_R3_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/1a1f1155-9894-46ea-b2d3-8e482a79f1b8	Not Available			HD_2689_LinCD38CD34_scATAC_S8_L001_R3_001.fastq.gz	1584873374	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_LinCD38CD34_scATAC/HD_2689_LinCD38CD34_scATAC_S8_L001_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	fa86555816edd27a311c922d57c829f9			Illumina			HD_2689_LinCD38CD34_scATAC_S8_L001_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_LinCD38CD34_scATAC_S8_L002_R1_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/dfbc4301-ead8-4922-b4bd-b894baa989c5	Not Available			HD_2689_LinCD38CD34_scATAC_S8_L002_R1_001.fastq.gz	1579958705	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_LinCD38CD34_scATAC/HD_2689_LinCD38CD34_scATAC_S8_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	51510e866cc4af01ea1d3c13729e96df			Illumina			HD_2689_LinCD38CD34_scATAC_S8_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_LinCD38CD34_scATAC_S8_L002_R2_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/978ee284-8671-4cb4-bbce-0e3005d5b859	Not Available			HD_2689_LinCD38CD34_scATAC_S8_L002_R2_001.fastq.gz	833646707	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_LinCD38CD34_scATAC/HD_2689_LinCD38CD34_scATAC_S8_L002_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	3b3505c4583091813bd77469efb6d72a			Illumina			HD_2689_LinCD38CD34_scATAC_S8_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_LinCD38CD34_scATAC_S8_L002_R3_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/14273705-35eb-43d2-81a9-135c8401bd15	Not Available			HD_2689_LinCD38CD34_scATAC_S8_L002_R3_001.fastq.gz	1578401996	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_LinCD38CD34_scATAC/HD_2689_LinCD38CD34_scATAC_S8_L002_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	a37d10ff2de55a1c6c102b49b8a383da			Illumina			HD_2689_LinCD38CD34_scATAC_S8_L002_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_LinCD38CD34_scRNA.bam	phs002371::HTA4_30_1012						dg.4DFC/90df825e-c1c6-4834-807b-470482ab0b1c	Not Available			HD_2689_LinCD38CD34_scRNA.bam	11314896012	bam	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_2/HD_2689_LinCD38CD34_scRNA.bam	Not Reported	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	9764eebae2d46362aee5030a2d1fbed9			Other			HD_2689_LinCD38CD34_scRNA.bam	phs002371		sequencing_file
phs002371::HD_2689_Live_scATAC_S6_L001_R1_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/6d8b1cd9-114b-485f-a42a-23e4804c7044	Not Available			HD_2689_Live_scATAC_S6_L001_R1_001.fastq.gz	5071658176	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_Live_scATAC/HD_2689_Live_scATAC_S6_L001_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	99c15aac2fdbf46ca859f2a2678c85e5			Illumina			HD_2689_Live_scATAC_S6_L001_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_Live_scATAC_S6_L001_R2_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/e87f33b5-6b31-426c-867f-b6cf3cc62811	Not Available			HD_2689_Live_scATAC_S6_L001_R2_001.fastq.gz	2690297308	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_Live_scATAC/HD_2689_Live_scATAC_S6_L001_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	2adf33288395d0a64d808f6e3efbfc09			Illumina			HD_2689_Live_scATAC_S6_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_Live_scATAC_S6_L001_R3_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/d70f8a6b-5f01-4684-921f-697710c741ce	Not Available			HD_2689_Live_scATAC_S6_L001_R3_001.fastq.gz	5125222184	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_Live_scATAC/HD_2689_Live_scATAC_S6_L001_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	e5cf48a0627276ec737f42dcb18df986			Illumina			HD_2689_Live_scATAC_S6_L001_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_Live_scATAC_S6_L002_R1_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/9e44ec36-ddf1-4ddd-a291-d46545cab16f	Not Available			HD_2689_Live_scATAC_S6_L002_R1_001.fastq.gz	5055479646	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_Live_scATAC/HD_2689_Live_scATAC_S6_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	093a4ddc74277f521435f634090fb587			Illumina			HD_2689_Live_scATAC_S6_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_Live_scATAC_S6_L002_R2_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/cab2b193-e0d7-492b-8414-9a4606a504d5	Not Available			HD_2689_Live_scATAC_S6_L002_R2_001.fastq.gz	2676613505	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_Live_scATAC/HD_2689_Live_scATAC_S6_L002_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	fe7a18295790c417509538a04611ad91			Illumina			HD_2689_Live_scATAC_S6_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_Live_scATAC_S6_L002_R3_001.fastq.gz	phs002371::HTA4_30_1012						dg.4DFC/e3fbbdff-c8ea-44e3-8e93-b1794494eaf2	Not Available			HD_2689_Live_scATAC_S6_L002_R3_001.fastq.gz	5107121840	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/HD_2689_Live_scATAC/HD_2689_Live_scATAC_S6_L002_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	eea75fcdb56e782e6d4daba29ad6729b			Illumina			HD_2689_Live_scATAC_S6_L002_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::HD_2689_Live_scRNA.bam	phs002371::HTA4_30_1012						dg.4DFC/57a0be6f-d212-4c06-93f3-4c2aa504e803	Not Available			HD_2689_Live_scRNA.bam	25573495223	bam	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_2/HD_2689_Live_scRNA.bam	Not Reported	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	f87a14339cdb812487425e4020a445a9			Other			HD_2689_Live_scRNA.bam	phs002371		sequencing_file
phs002371::MLL_1154_scATAC_S1_L001_R1_001.fastq.gz	phs002371::HTA4_4_1015						dg.4DFC/7d71861e-77b7-45ee-bfbd-00b62567055d	Not Available			MLL_1154_scATAC_S1_L001_R1_001.fastq.gz	1483538072	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_1154_scATAC/MLL_1154_scATAC_S1_L001_R1_001.fastq.gz	NextSeq 550	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	03a3d7cc3831712ebfb76599d5cc6927			Illumina			MLL_1154_scATAC_S1_L001_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_1154_scATAC_S1_L001_R2_001.fastq.gz	phs002371::HTA4_4_1015						dg.4DFC/8fb4ed8c-ca6c-4d12-a0fc-fc08f0517b73	Not Available			MLL_1154_scATAC_S1_L001_R2_001.fastq.gz	753143317	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_1154_scATAC/MLL_1154_scATAC_S1_L001_R2_001.fastq.gz	NextSeq 550	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	281a2711d472d56b365e83762db18cf8			Illumina			MLL_1154_scATAC_S1_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_1154_scATAC_S1_L001_R3_001.fastq.gz	phs002371::HTA4_4_1015						dg.4DFC/cf9f5023-7422-418a-9ddf-187e8afb0bfe	Not Available			MLL_1154_scATAC_S1_L001_R3_001.fastq.gz	1518537107	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_1154_scATAC/MLL_1154_scATAC_S1_L001_R3_001.fastq.gz	NextSeq 550	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	7a2a2b6ac52494e937efd08b3ad3703a			Illumina			MLL_1154_scATAC_S1_L001_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_1154_scATAC_S1_L002_R1_001.fastq.gz	phs002371::HTA4_4_1015						dg.4DFC/bb8c3acb-db78-4567-b061-50600d1f4b56	Not Available			MLL_1154_scATAC_S1_L002_R1_001.fastq.gz	1451281254	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_1154_scATAC/MLL_1154_scATAC_S1_L002_R1_001.fastq.gz	NextSeq 550	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	9b3f8442cfd8218784feca3013a38dd9			Illumina			MLL_1154_scATAC_S1_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_1154_scATAC_S1_L002_R2_001.fastq.gz	phs002371::HTA4_4_1015						dg.4DFC/b2b6eb61-4bf7-4906-92ec-f226663968ce	Not Available			MLL_1154_scATAC_S1_L002_R2_001.fastq.gz	740681018	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_1154_scATAC/MLL_1154_scATAC_S1_L002_R2_001.fastq.gz	NextSeq 550	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	b7cd62165f4a831feb3a08f0c7b0c905			Illumina			MLL_1154_scATAC_S1_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_1154_scATAC_S1_L002_R3_001.fastq.gz	phs002371::HTA4_4_1015						dg.4DFC/6b9405af-9b7e-421b-87ca-31fdd922bb86	Not Available			MLL_1154_scATAC_S1_L002_R3_001.fastq.gz	1493147595	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_1154_scATAC/MLL_1154_scATAC_S1_L002_R3_001.fastq.gz	NextSeq 550	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	73d2ed073493ccecb47117def5fea4d9			Illumina			MLL_1154_scATAC_S1_L002_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_1154_scATAC_S1_L003_R1_001.fastq.gz	phs002371::HTA4_4_1015						dg.4DFC/40e13a39-6877-41a1-9c7d-66d05a7417dd	Not Available			MLL_1154_scATAC_S1_L003_R1_001.fastq.gz	1507406512	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_1154_scATAC/MLL_1154_scATAC_S1_L003_R1_001.fastq.gz	NextSeq 550	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	5f2103d21f9953556c42f4a2904f4c58			Illumina			MLL_1154_scATAC_S1_L003_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_1154_scATAC_S1_L003_R2_001.fastq.gz	phs002371::HTA4_4_1015						dg.4DFC/35aff7a2-6c64-46ae-886c-323f1e87fde6	Not Available			MLL_1154_scATAC_S1_L003_R2_001.fastq.gz	764949601	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_1154_scATAC/MLL_1154_scATAC_S1_L003_R2_001.fastq.gz	NextSeq 550	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	0f02c6bfa99d1631f40411e7f359cdfb			Illumina			MLL_1154_scATAC_S1_L003_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_1154_scATAC_S1_L003_R3_001.fastq.gz	phs002371::HTA4_4_1015						dg.4DFC/d13e71b8-d2a7-4a1d-8386-b4feb6bfb8d7	Not Available			MLL_1154_scATAC_S1_L003_R3_001.fastq.gz	1545129482	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_1154_scATAC/MLL_1154_scATAC_S1_L003_R3_001.fastq.gz	NextSeq 550	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	64f3ce34ebfe8ddf63a2fac7a83cc48c			Illumina			MLL_1154_scATAC_S1_L003_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_1154_scATAC_S1_L004_R1_001.fastq.gz	phs002371::HTA4_4_1015						dg.4DFC/9fdd06cf-705b-41f7-b304-b6d5f6014c9c	Not Available			MLL_1154_scATAC_S1_L004_R1_001.fastq.gz	1465193198	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_1154_scATAC/MLL_1154_scATAC_S1_L004_R1_001.fastq.gz	NextSeq 550	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	acc5f741b718905c99faa200e4772401			Illumina			MLL_1154_scATAC_S1_L004_R1_001.fastq.gz	phs002371		sequencing_file
